"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,0,0
"2","Forb",3,0.00952380952380952,0,0
"3","Graminoid",0,0,0,0
"4","Lichen",0,0,0,0
"5","Moss",1,0.00317460317460317,0,0
"6","ShrubDecid",0,0,0,0
"7","ShrubEvergreen",4,0.0126984126984127,0,0
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",307,0.974603174603175,0,0
"10","Unknown",0,0,0,0
