"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,47.52,0.12
"2","Forb",52,0.131313131313131,0,0
"3","Graminoid",0,0,277.2,0.7
"4","Lichen",0,0,0,0
"5","Moss",0,0,0,0
"6","ShrubDecid",0,0,39.6,0.1
"7","ShrubEvergreen",19,0.047979797979798,11.88,0.03
"8","TreeBroadleaf",0,0,19.8,0.05
"9","TreeConifer",325,0.820707070707071,0,0
"10","Unknown",0,0,0,0
