"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,59.7,0.15
"2","Forb",110,0.276381909547739,0,0
"3","Graminoid",0,0,159.2,0.4
"4","Lichen",0,0,0,0
"5","Moss",10,0.0251256281407035,0,0
"6","ShrubDecid",0,0,79.6,0.2
"7","ShrubEvergreen",227,0.57035175879397,87.56,0.22
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",51,0.128140703517588,11.94,0.03
"10","Unknown",0,0,0,0
