"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,64.35,0.15
"2","Forb",0,0,0,0
"3","Graminoid",253,0.58974358974359,257.4,0.6
"4","Lichen",3,0.00699300699300699,0,0
"5","Moss",0,0,0,0
"6","ShrubDecid",15,0.034965034965035,107.25,0.25
"7","ShrubEvergreen",158,0.368298368298368,0,0
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,0,0
"10","Unknown",0,0,0,0
