"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,13.35,0.03
"2","Forb",76,0.170786516853933,0,0
"3","Graminoid",0,0,44.5,0.1
"4","Lichen",0,0,22.25,0.05
"5","Moss",79,0.17752808988764,0,0
"6","ShrubDecid",0,0,66.75,0.15
"7","ShrubEvergreen",129,0.289887640449438,298.15,0.67
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",161,0.361797752808989,0,0
"10","Unknown",0,0,0,0
