"X","X402.593_5nm","X407.593_5nm","X412.593_5nm","X417.593_5nm","X422.593_5nm","X427.593_5nm","X432.593_5nm","X437.593_5nm","X442.593_5nm","X447.593_5nm","X452.593_5nm","X457.593_5nm","X462.593_5nm","X467.593_5nm","X472.593_5nm","X477.593_5nm","X482.593_5nm","X487.593_5nm","X492.593_5nm","X497.593_5nm","X502.593_5nm","X507.593_5nm","X512.593_5nm","X517.593_5nm","X522.593_5nm","X527.593_5nm","X532.593_5nm","X537.593_5nm","X542.593_5nm","X547.593_5nm","X552.593_5nm","X557.593_5nm","X562.593_5nm","X567.593_5nm","X572.593_5nm","X577.593_5nm","X582.593_5nm","X587.593_5nm","X592.593_5nm","X597.593_5nm","X602.593_5nm","X607.593_5nm","X612.593_5nm","X617.593_5nm","X622.593_5nm","X627.593_5nm","X632.593_5nm","X637.593_5nm","X642.593_5nm","X647.593_5nm","X652.593_5nm","X657.593_5nm","X662.593_5nm","X667.593_5nm","X672.593_5nm","X677.593_5nm","X682.593_5nm","X687.593_5nm","X692.593_5nm","X697.593_5nm","X702.593_5nm","X707.593_5nm","X712.593_5nm","X717.593_5nm","X722.593_5nm","X727.593_5nm","X732.593_5nm","X737.593_5nm","X742.593_5nm","X747.593_5nm","X752.593_5nm","X757.593_5nm","X762.593_5nm","X767.593_5nm","X772.593_5nm","X777.593_5nm","X782.593_5nm","X787.593_5nm","X792.593_5nm","X797.593_5nm","X802.593_5nm","X807.593_5nm","X812.593_5nm","X817.593_5nm","X822.593_5nm","X827.593_5nm","X832.593_5nm","X837.593_5nm","X842.593_5nm","X847.593_5nm","X852.593_5nm","X857.593_5nm","X862.593_5nm","X867.593_5nm","X872.593_5nm","X877.593_5nm","X882.593_5nm","X887.593_5nm","X892.593_5nm","X897.593_5nm","X902.593_5nm","X907.593_5nm","X912.593_5nm","X917.593_5nm","X922.593_5nm","X927.593_5nm","X932.593_5nm","X937.593_5nm","X942.593_5nm","X947.593_5nm","X952.593_5nm","X957.593_5nm","X962.593_5nm","X967.593_5nm","X972.593_5nm","X977.593_5nm","X982.593_5nm","X987.593_5nm","X992.593_5nm"
1,0.0274020565756119,0.0281530540413173,0.0285441760176734,0.0290969708894833,0.0297476863979986,0.0305402801617859,0.0316267251278539,0.0329046065047944,0.0346640369839971,0.0365338721640167,0.0385924635360559,0.0405294536020922,0.0421468268950976,0.0435446506180832,0.0445446982730392,0.0458160239265494,0.0472380600139895,0.0486147693359325,0.0502139892150201,0.0519112518137105,0.0537820291787757,0.0559561057313575,0.0578602219721361,0.0602318157919855,0.0628061607910877,0.0655922629784342,0.0679895620761373,0.0704403364593484,0.0728704788849518,0.07499821150073,0.0764793896544259,0.0777176383857962,0.0786164368875778,0.0793138333948407,0.0796905700590488,0.0798082901065651,0.0797962224651417,0.0798605491958456,0.0798061131513545,0.0797404500295602,0.0797025246142617,0.0798748872067597,0.079791823121281,0.0796937607856652,0.0795087547692467,0.0793631020572146,0.0791298089636356,0.0788580166922769,0.0788580686543389,0.0788630493833344,0.0788755074059942,0.07894673206154,0.0796267325852382,0.0807422331365192,0.0826820151710818,0.0855263437512969,0.0895892624462257,0.094755851699385,0.101132863278571,0.109417595979013,0.12009237990143,0.132420133815191,0.145268339829417,0.157328799824189,0.166775002439414,0.174045650727298,0.178889105161427,0.182855301409497,0.18651678690949,0.190097247725033,0.1932712924307,0.195989933315242,0.198097090916527,0.198688722658769,0.2005538293916,0.201336017321702,0.202356186152435,0.202754358319077,0.20282689468045,0.203210750725916,0.204135170764978,0.204697024730358,0.204997563596209,0.205304532425267,0.205298088490715,0.206217710097289,0.207057691569647,0.208238378714146,0.208961257770909,0.210098722067298,0.210749644877072,0.211357657730469,0.212307587579842,0.213037375853944,0.212843748967808,0.21395123396904,0.213406319583361,0.212772529581705,0.21402366392834,0.213035875986665,0.211578498200435,0.212508335837419,0.212966602224581,0.209829800248491,0.208794450609249,0.20481379222447,0.193416073309519,0.185381599961264,0.182018722062333,0.180248223906967,0.176729887388271,0.179070593251199,0.178056229422543,0.181815949097687,0.185524695732784,0.184698595180002,0.185491446249358,0.182004677479931,0.177395706686498
2,0.0273294237925697,0.0283659787029559,0.0288934258043785,0.0295569629128154,0.0301593686777428,0.0309992090029922,0.0320817517027504,0.0332642746214655,0.034762130642836,0.036399134976638,0.0380588952986525,0.0395989567784522,0.040912094458824,0.0420597449875829,0.0429025843173415,0.0438544142248108,0.0451110982741014,0.0463404890694279,0.0477925323205737,0.0493635373958702,0.0511471366820632,0.0530937338475686,0.0551421177921981,0.0574751876696211,0.0599389990786319,0.0624946934283534,0.0649046625515418,0.0673137676110219,0.0695686546049877,0.0715292002381736,0.0728799606905584,0.0739190698465087,0.0746141634684762,0.0750799860973878,0.0751815489876506,0.0750336121803598,0.0747498412022046,0.0744653469706309,0.0741299813078352,0.0738088957285898,0.0734455580389229,0.0732763041975982,0.0729417175644858,0.0725245229519721,0.0720065237557117,0.0715188083359242,0.0709433037000259,0.0703071896627134,0.0699552063181813,0.0696154690152804,0.069266242520745,0.0690774416620724,0.0695419939147653,0.0704887598413599,0.0722558859950761,0.0750381780293529,0.0791252241617826,0.0844868515285539,0.0912349181364661,0.100069831918764,0.111517265889177,0.124622126477874,0.137814640532835,0.149647822199721,0.158450873957761,0.164640840319408,0.168281727926665,0.171174979533208,0.173939697508857,0.176666860072667,0.179184535381605,0.181417669721145,0.183323943864787,0.183829443319961,0.185354971323131,0.185844580554509,0.186814713486823,0.187139550378936,0.186982488434317,0.187043611245089,0.188007301215832,0.18849076153819,0.188601771030205,0.189041359237647,0.188829737365942,0.189566350878867,0.19048406151434,0.191618901733037,0.192223536052816,0.193273399526233,0.19381209429194,0.19415948166451,0.195235119650257,0.196072038361566,0.195771267522335,0.196766562317055,0.196513486222315,0.195760784183466,0.197283066757812,0.196371237817669,0.19517417743957,0.19573173689948,0.196202619386113,0.193034540669406,0.191790410995483,0.187947215333987,0.17550290556077,0.166271440152047,0.161637067495707,0.160837986078777,0.157513844842339,0.160639968011068,0.15875498672816,0.162740274326855,0.165489162216064,0.164001400708473,0.163923467506363,0.158832233195569,0.15626692472795
3,0.0287908633010701,0.0294248989850737,0.0299271829552516,0.0302656434924695,0.0310064441530913,0.0321577147843258,0.0337526082915584,0.0357849711768944,0.0385823744707852,0.0418725226157382,0.0455124482228272,0.0485413362106332,0.0511227749279912,0.0530845947019382,0.0545328872563066,0.056203306475956,0.0579381407811049,0.059497347282831,0.0612997721856391,0.0631056584901686,0.065086399490455,0.0671833325063869,0.0692947975011712,0.0717859286654203,0.0740608800972006,0.0768558226678032,0.0793833057975421,0.0819112606405054,0.0845709467245832,0.0869579674148065,0.0886550147904013,0.0901642742288,0.0913680956032183,0.0922717092184845,0.0929280239638874,0.0932271404360693,0.0935073246477901,0.0938596952846066,0.0940652624181503,0.0942025265738332,0.0943757329994576,0.0946956542254813,0.0946333602672889,0.0945473334428671,0.0944633717444433,0.0944089535656156,0.0942984287815668,0.0941237559798807,0.0941742383772343,0.0942383490877859,0.0943320458633215,0.0942853404470688,0.0948607804553311,0.0958825357113802,0.0976832978500712,0.10024924450911,0.103883175591319,0.108270611331503,0.113827737214232,0.121513605905555,0.131734426653763,0.143797311065641,0.156872469541206,0.169815008829533,0.180824971358656,0.190029305019842,0.197000434657983,0.202669965328235,0.207631497077431,0.212328441522784,0.216039950744313,0.219150654087846,0.220671587390862,0.221419353857335,0.22354774182425,0.224284913003386,0.225004492352314,0.225158255658089,0.225235193199904,0.22568673293582,0.226170303356452,0.226734777430429,0.226923365957958,0.226569941807561,0.226517261187797,0.227427989780488,0.22799872639186,0.229106282281255,0.229792646693662,0.230789327396006,0.231299480051879,0.23210690868507,0.232684128200129,0.233011919596481,0.232960731422374,0.233898215839526,0.232855202766428,0.23235873895081,0.232971441065504,0.231458723222176,0.229834171404315,0.230960153842846,0.231185076542926,0.228098237348721,0.227087673634747,0.222579286524494,0.211890995466044,0.205114601007006,0.202992421224564,0.199947953826775,0.195978987859757,0.197531166968982,0.197746050170841,0.200972048529903,0.205289958223781,0.204744595571029,0.205721133963258,0.203262704363078,0.196570606801301
4,0.0293577298511673,0.0297562125880153,0.0303210640723722,0.0306247486616427,0.0312524969237272,0.0326898584023359,0.0346318797630485,0.0370144969160948,0.0402466716213497,0.0439257211189439,0.0478932745931316,0.0512809351480618,0.0540154556196679,0.0560289728461641,0.0575074796628363,0.0591678416495218,0.0609188800091733,0.0626748223550687,0.0644218095347891,0.066205391537961,0.0680932152581012,0.0702532048919906,0.0727519212032443,0.0750189528744394,0.0772470429573391,0.0799168938600708,0.0824024989688934,0.0850221635898393,0.0876592587686227,0.0899903671124347,0.0916958675524517,0.0931616238826972,0.0943415334558021,0.0952275953831891,0.0958517620581126,0.0961351899577369,0.0964085142006334,0.0967797869568223,0.0969604993710665,0.0970835169992758,0.0972460496248183,0.0975454296030622,0.0974958792210842,0.097485624854948,0.0973653955607102,0.0973936830966313,0.0973067522040837,0.0971370499648901,0.0971089769714347,0.0972019266671225,0.0972660294738558,0.0972831345262426,0.0978940779983021,0.0990381689338303,0.100789445241542,0.103304929464218,0.10686153376985,0.111093734943802,0.116340751170679,0.123924904686519,0.134062797697672,0.146138119915783,0.159377831109667,0.172808509733333,0.184328251721485,0.194157644972331,0.201656155107846,0.207772294592713,0.213202571244308,0.21808735926783,0.222063740140372,0.225562055407442,0.227555010592756,0.227758648705004,0.229769141988312,0.23058012592203,0.231250484050701,0.23141539873209,0.231614790982549,0.23194180867129,0.232437700644276,0.233118647331359,0.233471993023323,0.233165068545949,0.233223727098244,0.233926095187237,0.234434923082937,0.235434261030651,0.236190681505023,0.237104139814172,0.237843112443035,0.238679328653696,0.239086454272987,0.239510488629064,0.239423468909562,0.240461663003662,0.239359162661214,0.238925208424351,0.239606552603133,0.238304789900178,0.236553452988518,0.237973334221901,0.2382449669442,0.235185185615435,0.234014396173585,0.229834336672154,0.219971570529739,0.213675722792885,0.212329317856404,0.20868594107369,0.204394760685833,0.20579790603559,0.205891646568087,0.208989748151427,0.213691628385211,0.213044361940381,0.214007543712169,0.211878658150052,0.204329499531796
5,0.0276943868206215,0.0284947945054614,0.0288726156996636,0.0294964676638758,0.0300315150184391,0.0311364754867207,0.032444657450459,0.0343673402403659,0.036777894285069,0.0397565619616335,0.0429294795101826,0.0458126977343721,0.048033835472596,0.0498894521075406,0.0513365929125285,0.0525937671301914,0.0542896496712704,0.0557435401545891,0.0573918569883415,0.0592515648289231,0.0612865360953366,0.0633240662644381,0.0651068373403874,0.067733671263529,0.0703018169783731,0.0729247477940706,0.0754865878356567,0.0781070562450139,0.0805371183116926,0.0828164044322967,0.0844423162491537,0.0858503106557646,0.0870118664081861,0.0878958514242558,0.0884739615595222,0.0886963579575977,0.0888136993569618,0.0889558078489354,0.0890354242878947,0.0890983861852095,0.0892228517880993,0.0894552299229867,0.089468173945536,0.0893604498296703,0.0891757277235222,0.0890109931320367,0.0887878878025348,0.0884475756989753,0.0883259364522012,0.0884041018115504,0.0884490498413657,0.0885084743419072,0.0891122361732658,0.090140637446864,0.0919191103413659,0.0944810044079946,0.0981670117350882,0.102652580577539,0.108285790563582,0.116292069944802,0.126884387189281,0.139311170873733,0.152590178207019,0.165453336755444,0.176047413251573,0.184678037963698,0.190792549405493,0.195783820071535,0.200313322560759,0.204314484425304,0.207633884566646,0.210690829959115,0.21270508568566,0.212941736289699,0.214810453062795,0.215548041148625,0.216313583055395,0.216478327811213,0.216606333244347,0.216563530270237,0.217288899849678,0.217662789950456,0.217851855602363,0.217758345876576,0.217531087449925,0.21813632533224,0.218714536448597,0.219634352258246,0.220264674492359,0.221228584034207,0.221866874717937,0.222403653561832,0.22301595651534,0.223546046625218,0.223306786285499,0.224311586693565,0.22345970777668,0.222904679054896,0.223704114829639,0.222418146774416,0.220759617574219,0.221776629511456,0.222012967677545,0.218931557332669,0.217613667901147,0.21351497896395,0.202685970813632,0.195041530905423,0.19231567198873,0.189839524919709,0.185924624546091,0.187911820524316,0.187370831778227,0.190807750088153,0.194793695931578,0.19392089513394,0.195146857890877,0.192163916649111,0.186624014261565
6,0.029062465272527,0.0293792513286174,0.0297437291468454,0.0298999237910112,0.0300797094223841,0.0304870067851082,0.0309024563015263,0.030993854252026,0.0312215156722534,0.0316062591260755,0.0321291355114966,0.0325077775121862,0.0328821155226276,0.0333092848971006,0.0338645642585034,0.0344205373877068,0.0350536156781673,0.0359970204857519,0.0370908075405963,0.0385172792580002,0.0403355970611581,0.0425506468107809,0.0453686761658939,0.0488781327410841,0.0529671972570536,0.0571533321606489,0.060904830912518,0.0640388681202108,0.0663030621107957,0.0683021151202721,0.0696094378456845,0.0699156698265073,0.0694113366176179,0.0683478123263239,0.0666948464086018,0.0651173756937877,0.0637005519805685,0.0624357068910717,0.0613855960835883,0.0604994256669932,0.059520801469135,0.0584747431952423,0.0573342202828087,0.0561371029856559,0.0550047154879562,0.0540061128096425,0.0529398056722108,0.0517331708644889,0.0506830454326025,0.0496710763492109,0.0487490046552844,0.0481915883885979,0.0484168566454823,0.0493656899901068,0.0514326996639932,0.0550039904608763,0.060167905303513,0.0668234564035963,0.0755967096568923,0.089079804821485,0.107620573343635,0.128384426899371,0.149292992464078,0.170389734783581,0.190498064456636,0.20969172158086,0.226889182540237,0.241580200047561,0.253993848715841,0.26326807236545,0.270039767288553,0.275782845152827,0.278191603880627,0.277968086941106,0.280328945437121,0.281331694230707,0.281670086256537,0.281559149421318,0.282348345435598,0.282330275095322,0.282562799689769,0.283136630757878,0.283764551673922,0.282319497687392,0.282398731170527,0.282865935830897,0.282941033016557,0.283658768593771,0.284449285861728,0.285249914387332,0.286364503461204,0.287517984611975,0.287247914559761,0.287188919285415,0.287649962064598,0.288624680999973,0.286685324363458,0.286594683938698,0.286327041469043,0.284649789478499,0.282319937912647,0.284454860815882,0.284631272910056,0.281714387988993,0.280543049461429,0.275669400842896,0.268239748372595,0.264980508225394,0.266661503607772,0.260008578706324,0.254465107831632,0.253371651945806,0.25584017073522,0.257877427745722,0.265380605977129,0.265426836573425,0.267796785231354,0.268775185898877,0.255921117777444
7,0.0231722502551171,0.0247003847451062,0.0250698149341546,0.0258193171614764,0.0262701648952025,0.0265202520057001,0.0268926546454571,0.0273966287872153,0.0279666388361632,0.0283978077697502,0.028744693528563,0.0292902775136419,0.029813151898918,0.0303852687183779,0.0308549804142478,0.0311235390783848,0.0320626239572247,0.0330496601693401,0.0342719153382428,0.0357600773416237,0.0375550858950346,0.0397531881735116,0.0424263150881838,0.0458415388309587,0.0496453171503516,0.0536504677429413,0.0572038828158258,0.0602059520997268,0.0626061898530891,0.0647042727751124,0.0660040429922348,0.0664485038745411,0.0662794041591498,0.0654486099743473,0.0640891998981342,0.0627933479573451,0.0615927550147125,0.060405766153752,0.059448873396609,0.0587057946252782,0.0577746946817064,0.0567471668631018,0.0556196662546283,0.0544334275288988,0.0533215225040118,0.052335827301969,0.0513202008734159,0.0500899592415943,0.0489693535915793,0.0477922480537533,0.0467831859118373,0.0460543911635418,0.0459657179493504,0.0465309716611712,0.048231676569474,0.0513378354639081,0.0562094608680782,0.0636355653202561,0.0740860442239455,0.088893864197905,0.107405981065746,0.127207020612421,0.147443494152782,0.1678700833586,0.189075226112725,0.210426236680709,0.232108999978528,0.251523324930422,0.268596890595249,0.282196819540863,0.291709886809053,0.298180227158641,0.298543075685595,0.304292751077087,0.308945626964085,0.311744140315102,0.312626145890444,0.312097576410496,0.314243770521959,0.315117261847259,0.316063430162288,0.317599351174489,0.31554026885331,0.31378532449775,0.3160752066994,0.318487974414482,0.320494126814719,0.323023892089928,0.325992741247257,0.328277362489878,0.331159098115849,0.334247881628301,0.334813609413678,0.335544607365345,0.337444965896256,0.339502129201084,0.337431007864306,0.337283859445345,0.33435596217743,0.330608722173989,0.326697020789494,0.329581259500261,0.330528624786288,0.328802604310235,0.325851763389683,0.315519973496631,0.304291533348408,0.299406190268066,0.303021006904117,0.295946373982587,0.290608820772273,0.290050755761932,0.298440210701818,0.303174463147069,0.314431948172905,0.317163311670049,0.322353490741686,0.328197591510653,0.310939816857401
8,0.0229192698488762,0.0244473686702936,0.0248141003220238,0.0255574730941821,0.0260135267594946,0.0262590651741741,0.0266129493317687,0.0270856136010289,0.0276192555728715,0.0280240239377817,0.0283376484501807,0.0288573538948823,0.0293616993560132,0.0299153515957299,0.0303634023686777,0.0306213684627102,0.0315322108585223,0.0325064129431449,0.0337165012463814,0.0351921775674879,0.0369732767469646,0.0391496691527668,0.0417704106391258,0.0451057800884342,0.048792217346116,0.0526539813070383,0.0560974249791924,0.0590119590459001,0.0613482077392434,0.0634035193306639,0.0646307982434241,0.065068646192194,0.0649173856631502,0.064157875644468,0.0628787697988526,0.0616366269243927,0.0604647525271107,0.059308500721236,0.0583550994516269,0.0575869857439152,0.056618011883019,0.0556057301692452,0.054483039411429,0.0533092414243446,0.0521922095687422,0.0511912264251139,0.0501530303383495,0.0489188784860689,0.0477892768740064,0.0466105306124358,0.045569892273204,0.044820821323431,0.0446957180259417,0.0452427185122338,0.0469005175885981,0.049985957307041,0.0548101894853941,0.062210684996431,0.0724931545728047,0.0867897213704379,0.104633721440531,0.123878340291736,0.143507826020506,0.163390177579613,0.183753701867369,0.204399697871802,0.225336534904591,0.24442191566177,0.261397462375778,0.274943967964594,0.284618847138092,0.29113308428943,0.291865151371292,0.297387923988093,0.301898858014925,0.304573359124903,0.305517334024181,0.30511144303624,0.307207519645033,0.307929293366477,0.308797358185276,0.310305780705065,0.308436187214755,0.30667578948162,0.308655057121577,0.310772240469039,0.312502101581593,0.314725252185436,0.317337558902347,0.319373690378689,0.321920214729335,0.32466168943106,0.325118518817355,0.325729635973396,0.327331089098642,0.329139553232857,0.327012572194559,0.326689932085649,0.324007692355568,0.320373026419014,0.31664355247514,0.319343605064987,0.320076370716899,0.317981715697021,0.314688854320381,0.304538131478346,0.293168142370422,0.287967073539681,0.290884648787398,0.283968781658589,0.278130467611865,0.277223397345484,0.283696094073354,0.287560753678905,0.297688278687591,0.300177214806743,0.305070373522169,0.310003742293188,0.294559873206687
9,0.0231935137918758,0.0247219964176371,0.025096036847654,0.0258529161198585,0.0263168143874858,0.0265833324934953,0.0269656121856831,0.0274686527207034,0.0280234738661906,0.0284417498827418,0.0287742415860981,0.0293070475011572,0.0298240918201976,0.0303935435563264,0.0308576233502748,0.0311289436870464,0.0320556848663154,0.0330457236088727,0.0342482340395524,0.0357130593626864,0.0374434312138774,0.039512875930738,0.0419605695133663,0.0450176436024557,0.0483984727806885,0.0519376274599915,0.055173641433191,0.0579318537118598,0.0601436039120566,0.0621155334930289,0.063301863200222,0.0637559256756084,0.06367276030226,0.0630704131415728,0.0620101774701591,0.060967322706136,0.0599516277878305,0.0588976608944673,0.0580324729911019,0.0573275180885652,0.0564614535128439,0.055622912284782,0.0547170137029321,0.0537278098839431,0.0527512236086057,0.0518266032966958,0.0508785665881583,0.0497740134668841,0.0488827347563313,0.0479703823853171,0.0471468686876089,0.0466146901069916,0.0467429397959876,0.0474523919768785,0.0492047492915044,0.052320758746379,0.0571195332481496,0.0641681436226047,0.0735031849255264,0.0864942650072621,0.103252039422376,0.121804531599066,0.14097492803287,0.160414689636067,0.180569214115215,0.201281473699668,0.222877125283089,0.242951439821827,0.260663415489491,0.275053574147988,0.285201064874406,0.292814331060126,0.293713178247357,0.299750314036997,0.304623344589885,0.307662155806359,0.308735106913413,0.308498603727805,0.310814793592943,0.311751151884791,0.312805663824851,0.314515225433766,0.312538332382523,0.310637183327165,0.313240866690011,0.315671633614572,0.317732009891218,0.320305870719787,0.323300108623526,0.325630616787004,0.328493360851334,0.331580485365296,0.332219892110715,0.333019971805906,0.33495618808868,0.337069320338769,0.335068377870758,0.334903342259554,0.331847020890272,0.327952648477952,0.323962431720185,0.326658775042042,0.3275768136853,0.325799076370682,0.322968717856877,0.312997622969479,0.301922731471327,0.296894344643504,0.299694229937515,0.291728845500216,0.28591676878951,0.285387277850078,0.293395963652751,0.298061522195352,0.309275981280112,0.31233398723187,0.317839355992545,0.323800484851741,0.307256759521726
10,0.0230973016668586,0.0246178246056017,0.024982938350924,0.0257272902466939,0.0261898541077732,0.0264620493308537,0.026860938053408,0.0273904957931038,0.027972394237455,0.0284132196743334,0.0287631129432787,0.0292965927071796,0.0298214139848511,0.0303829246952953,0.0308505647191098,0.0311244841458642,0.0320455494467339,0.0330306162891582,0.034231450148057,0.0356874892972693,0.0374378717163456,0.039533722418219,0.0420434674358117,0.0452288883894284,0.0487801633223631,0.0525594943999369,0.0559411846308805,0.0588548020263468,0.0612168799656646,0.0633104283094642,0.0645891727646688,0.0650687839301142,0.0649389295634182,0.0642290075921277,0.0630098963386278,0.0618178619042357,0.0606593323911072,0.0595749869569336,0.0586457093391609,0.0578587696177061,0.0569095502284553,0.0559600476509661,0.0549190203225649,0.0538077252598648,0.0527299741497311,0.0517679913197655,0.0507109895561848,0.0494762292797964,0.0484079633537307,0.0473186890365095,0.0463186296625672,0.0456315167070289,0.0455465235896409,0.0460982962774189,0.0477482421440107,0.0508005188000939,0.055601017487962,0.0629062003021413,0.0729513877038609,0.0871262188088778,0.105240346071501,0.125000252301456,0.145338705141263,0.166951509880894,0.188983312061664,0.212010775782262,0.234228189131493,0.254672452315413,0.272714892780433,0.287130303578475,0.297963184043476,0.306794011535896,0.311720754845617,0.312655787037837,0.316461138172564,0.319245257624292,0.320343670569824,0.320861661404617,0.323038868125875,0.324411072243417,0.325239178473372,0.326652447917447,0.327952629168328,0.326782874706442,0.3280695733185,0.329529433727095,0.330438759925126,0.331989364155339,0.334135467013999,0.335873889263176,0.338526122839797,0.341486419845798,0.341770883079192,0.342300745755557,0.344214477953227,0.346193629052281,0.344132197891788,0.345194533579284,0.343892801382396,0.341820774313263,0.339251919801773,0.343050428142248,0.343758000889492,0.34174018319367,0.340350719954047,0.33327213348505,0.327326321351553,0.326806747492097,0.33220873423427,0.322157186698909,0.314503125793382,0.310372838674887,0.316354301763649,0.317771181773574,0.327651973275404,0.329342370257939,0.334118997316579,0.340271361480415,0.321679132327382
