source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
v2,no_treatment,center & scale & Nothing,balanced,32,,0.775,0.273100548499139,1.18368152605555,61718,dcb1d6f2-b165-48db-8613-7c5b0e10b77b
v2,no_treatment,center & scale & Nothing,balanced,32,,0.775,0.273100548499139,1.18368152605555,61718,a7b92148-12fc-4858-b8e1-5193d8376fa8
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,44efa16d-aa71-4a28-ba25-f4d789aed241
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,f70014a3-8d8b-4829-9060-856c6ff51653
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,f6701bbd-18f8-4311-9f02-3c66f40bdd57
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,7f8c055e-4350-49ad-b85e-e699aec11266
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,8d381670-74a7-406f-8a04-cf67788f672b
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,eda0d787-1607-4328-9d47-3533bbc7402e
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,6315a7cf-e977-4363-9de1-6a7903de7081
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,e1a333d9-e422-4909-9ece-92085805750c
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,8679935e-9adf-4dc4-807f-5bc4d68be277
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,32cfdbce-5722-4883-b217-53d212e8c4f7
v2,no_treatment,center & scale & Nothing,balanced,64,,0.775,0.273100548499139,1.18368152605555,61718,04efb957-97e0-4db1-a5b5-3859e77f574c
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,13dee565-a6b6-4566-8ea7-404864c8408f
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,1b709aaf-36f2-43be-aa71-313f2838bd8a
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,acbc8298-2cec-42e4-9d8a-603d2d56b19e
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,844e5eaa-3998-4905-9433-c0e66d9233be
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,ecae3348-adec-405c-9259-0a91343faf92
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,d6864888-b8a1-47f9-8b04-2767adfac7f1
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,6ed530cd-996c-479a-9c4b-13d410d08d48
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,302cea8b-6964-4f43-840f-49ed917d5818
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,8b9a6623-e134-44dc-8388-bacf238c98d7
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,1b621768-4705-41a0-be7c-6f0facb7d08e
v2,no_treatment,center & scale & Nothing,balanced,128,,0.775,0.273100548499139,1.18368152605555,61718,edda1be1-68e2-49a1-8872-b3eb59a724fa
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,6ff59ee7-d878-4c21-adc1-d7dcd1a9b63f
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,3ecf9f12-c93e-4887-8110-8a34f2eb4a67
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,fdc7ad11-976f-4232-a9d4-ef48754da9ab
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,13e6563f-8fe8-4fe2-88a0-ee48e1b485d9
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,eb4c0022-0f5b-426a-963a-232e27fa2905
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,f125e49d-743e-4a53-ae82-d1c0885e1e9a
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,97752f62-e8f7-4dcc-9ac7-a8a239fb435a
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,ff67e1e6-70ff-41e4-bda3-4b07c1fdeadd
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,6c97e332-dcc7-44c8-ae1c-cc02ca74688e
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,c9e21e80-a8da-4051-a62a-650c662493a7
v2,no_treatment,center & scale & Nothing,balanced,256,,0.775,0.273100548499139,1.18368152605555,61718,1e972ea6-58ba-4eac-999a-e72e90572bcd
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,33121e98-2649-4031-895b-57001fac541b
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,3cdd52f9-01c1-4800-897d-fc17747c11f7
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,fae0c46f-b799-46e2-88d4-f2dc5cc94ba9
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,4d509474-ef2e-4368-b2da-432e03ceff4d
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,67a28601-b45d-45e6-99da-a3de15ea52c2
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,8435ec54-77a5-4b63-81b5-c262bae4207a
v2,no_treatment,center & scale & Nothing,balanced,512,,0.775,0.273100548499139,1.18368152605555,61718,fe7f5d84-a1a3-4172-9489-c6ccac2de182
