"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","Boochs","Boochs2","CARI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","CI","CI2","ClAInt","CRI1","CRI2","CRI3","CRI4","D1","D2","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","DPI","DWSI4","EGFN","EGFR","EVI","GDVI_2","GDVI_3","GDVI_4","GI","Gitelson","Gitelson2","GMI1","GMI2","GreenNDVI","Maccioni","MCARI","MCARIOSAVI","MCARI2","MCARI2OSAVI2","mND705","mNDVI","MPRI","MSAVI","mSR","mSR2","mSR705","MTCI","MTVI","NDVI","NDVI2","NDVI3","NPCI","OSAVI","OSAVI2","PARS","PRI","PRICI2","PRI_norm","PSND","PSRI","PSSR","RDVI","REP_LE","REP_Li","SAVI","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","Sum_Dr1","Sum_Dr2","TCARI","TCARIOSAVI","TCARI2","TCARI2OSAVI2","TGI","TVI","Vogelmann","Vogelmann2","Vogelmann3","Vogelmann4"
"169","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.00691585851183267,0.00290342164543228,0.546447305428786,1.87002497754844,0.677768019784945,0.544230493188401,0.833677601070654,1.16028119623166,0.164617296414791,1.03309386606358,0.364003300853908,16.5950181250563,0.904107178083505,3.01137122363295,4.82505305198723,5.57217191010147,0.393724146129998,2.21199122679588,0.548756779855015,1.35324443814889,-0.0364219739333252,4.34474701951145,1.21991908689805,8.43997804005179,-0.0182936954169864,-0.517924059009693,0.36985192767909,0.809473422203825,0.710089117623361,5.89867170078041,-0.516584306262032,0.537876669011006,0.717146291942265,0.834362755362992,0.826954989051088,3.96743175968522,-2.58099787573287,2.08777366377964,1.36354145232689,0.385298619226683,0.474604132528463,0.0423427638877909,0.156990582864741,0.0469608753026802,0.430578468483643,0.202136269014991,0.523693731637919,-0.372593576566394,0.224221801194877,3.19897896132585,0.604970394791681,1.50669371514216,0.75926142133312,0.188536002628149,0.291844709168218,0.118500185745154,0.103883345923608,0.236175149085108,0.269715311040487,0.109064615952723,2.39076116193757,-0.061779938004455,-0.0224881013601714,0.218756185862994,0.479830388816291,0.189005909673094,1.86604716377695,0.225019609047307,693.226245712648,714.539056864879,0.238133041546672,1.45475651090225,0.194070388247434,1.82423929594715,1.36354145232689,1.58296431332536,2.08777366377964,1.25506656395613,0.798246609850666,1.19909830959682,0.580933907224747,0.870449534075594,0.617893711485948,0.177487032984426,0.158538047669224,0.0878313580930333,0.325644687185923,0.0821445248370624,0.753173007757805,0.601992833874871,7.12293381266456,1.0862428230844,-0.0240676004631821,0.525952538291779,-0.0244486276734221
"170","pedrac","Pedicularis racemosa","Forb",11,80,"Murphy",0.00423809085806106,0.00231393548369681,0.437215237244609,1.65088097049085,0.710787014161119,0.576639539529197,0.828060595074818,1.11405415439565,0.143581296454957,1.01780769669047,0.33425310385316,13.9738592691395,0.660277559504746,2.81741495530645,5.63659793303623,6.2524465716899,0.483404850784924,1.78194029065736,0.64928201109255,1.40094827774472,0.116231871820917,5.47180484561099,1.23587026354195,10.0210306557011,-0.00373358616498426,-0.446383439966788,0.472076625565456,0.797491273573617,0.699601603428455,5.65782515095306,-0.451321573789457,0.475105875493638,0.649808024939711,0.775223880833698,0.810451692422891,4.80755803939873,-2.52121162717559,1.91014743961866,1.31852781865562,0.355271866151634,0.554932339879587,0.0212035786272423,0.0936139501347472,0.0358990126741192,0.368779116797043,0.217009256918349,0.505368614613932,-0.379085471008352,0.174590185815897,3.04341507451851,0.583350401359379,1.55430861433753,1.01457617032728,0.127394978507473,0.25272548437184,0.111116983945241,0.112168390403911,0.199542598733431,0.226500202125025,0.0973455682249928,2.07807523511505,-0.043029958856231,-0.014382897306369,0.20319985994496,0.421395671127495,0.187638283127155,1.77438687469088,0.180268120448469,696.029793194749,718.424916138132,0.191158752252364,1.48937683413911,0.136097883285572,1.67639262168441,1.31852781865562,1.45876790429476,1.91014743961866,1.17470440127645,0.856523751903802,1.1934080333932,0.636326960616664,0.913405915015929,0.667302188443957,0.132153670493849,0.111869771448027,0.0473972717488958,0.209259291180381,0.0665534178008878,0.683682051627294,-0.0766929312810514,4.49186192211755,1.0857502295479,-0.0236573717585209,0.633039314058187,-0.0240247342141827
"171","petfri","Petasites frigida","Forb",8,80,"Murphy",-8.82463591818014e-10,7.61311000257394e-09,2.42382753578318e-08,0.0501028998585043,-222.691570034191,-5.05815777078756,-33.4504795525489,-0.0985501775215315,-3.0360561818865e-09,-0.659587501063595,-0.985841264956346,9.18614953729891e-06,302192052.918682,-69438204.8709337,-27182616.1379203,-27182616.0836186,0.211794599081036,-5.71966300547919,-0.0261717971815426,-0.0779762851118284,-0.0290275630934926,-30500965507.5325,-252.738876653576,69461261.468139,7.23848911169071e-07,-5.90339901848369e-07,0.72398735625341,-0.00656402288958147,0.588953578265258,3.86563048416621,-1.89298414287245e-06,-0.999999994702829,-1.00000000000027,-1,-0.00526320721062002,42255588.7811408,-1.00031901091573,0.224692417038816,-0.0288258669229616,-0.984441234175217,-0.0243144905331732,-2.3092741856455e-08,0.00420667763447811,7.0244018678858e-10,-0.00245281336383905,-0.0302238495314683,-0.267169097185935,-0.248143812812931,-1.51436183104536e-06,0.578321318316157,-1.02647770815242,0.941325665203317,-0.00183349641418139,-2.2762453000671e-06,-1.00010293411514,-1.03577560191997,1.02312228334751,-0.867048790799375,-5.48954397341642e-06,-2.86381425160351e-07,-0.031123333719085,0.895711139288035,-0.883029002591206,32932.5215220848,-1.00010284607974,-280.8864261206,-0.00172187291922161,-0.000870189446481432,694.927244383791,60.7196277009439,-2.2715427466601e-06,-1.37147392893283,-2.04378932938348e-06,-5.14644088465343e-05,-0.0288258669229616,0.0194701406751918,0.224692417038816,0.0312556963455469,29.8549377369713,0.0608633109671989,-9.58583553974943,12.1171070481386,14.043112522444,2.16991625460125e-06,-4.64767232996516e-07,-2.20097899469793e-06,0.400940224790321,-1.18477867483871e-07,0.413706536370272,-0.0001802251477076,-7.58781988060072e-05,0.25555491623457,0.586662516440585,-0.468067604256096,0.508787100460851
"172","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0234396850869866,0.0168697454627168,0.741970245071147,1.97864765272763,0.176020143638741,0.161546415575802,0.529020921495705,2.53574053707383,0.151634345832038,1.23748900754281,2.52698808823015,9.64048179058301,8.81641027968398,8.50684642251119,12.0306726858325,11.8719879548427,0.436350197156104,1.51206804380681,0.513134141223494,1.90261205880684,0.0596521847163567,0.955892509199647,0.234707954733018,13.8058544869768,0.00429589062419836,-0.560710259052482,0.289189272464735,3.90758033845738,0.513943669992239,3.11474941591248,1.18821572271239,0.988672255550267,0.999140563738713,0.999935110211152,4.06426127834426,6.90437583405616,-6.7034655694155,3.32285678506487,3.4788333871004,0.544501975408104,0.51256209939751,0.452298875300568,0.578001941225087,0.548367706506749,1.39018411568019,0.4705876646758,1.00872476533016,-0.585426898778734,0.747477629001843,-230.232526528488,1.88763725240971,2.77777370596257,1.13879788811069,0.870562529706248,0.859647322158615,0.416529035371903,-0.588412958614088,-0.0798003783746543,0.782521377595914,0.394456892667373,8.44205277381052,-0.00797031610710065,-0.0201408938620723,0.00302206635047689,0.861243323591586,-0.00546738668250237,8.51246533558298,0.645703441937085,700.319815747319,715.067491843144,0.68410616068903,0.995675348900896,0.606223000112602,13.2498171802624,3.4788333871004,9.40233440114777,3.32285678506487,4.08449575915967,0.25240348171162,1.86447596335692,0.769593749346322,0.427922708990395,1.17344145009254,0.506490907539396,0.474791660220703,0.344788908563774,0.440612765906849,0.375884943551242,0.952917671204717,10.7592177292638,32.7509398282347,1.29694615607655,-0.0409422270559769,0.839617477962705,-0.043756046207245
"173","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0226049847359262,0.0157915956450386,0.653293163002782,1.7628412233236,0.175712328886051,0.162229740099874,0.532465274968656,2.3431786265076,0.132475663953785,1.24359636394806,2.52885912604265,9.26931209631985,10.6334757775236,10.9091419557375,14.4977348520272,14.6322819212882,0.418132222974462,1.56281310343984,0.514442534852244,1.9018491940871,0.0601070729268537,1.16853164963105,0.274105510982223,15.8021892855158,0.00483946113930275,-0.535734546826727,0.278565618451132,3.44627019639861,0.591153238356077,3.89180834393367,1.18067242481439,0.987808979886972,0.999039893167216,0.999924778072043,3.58589197705295,7.27289006339786,-6.74270279238745,3.6103358048284,3.47848973499332,0.57494323749094,0.512631012222882,0.3782993180212,0.493151883877549,0.5106193872533,1.31259367396472,0.476130759998689,1.02337974050508,-0.583620860871873,0.72094134354696,-86.5441487712708,1.87617474530738,2.81774658117929,1.13043308453328,0.804339196417838,0.854749398756001,0.414715079824397,-0.55159228670115,-0.113078256155982,0.767105085448954,0.389015578378465,9.23287389422102,-0.0706233633903544,-0.178596537021524,0.029859201047101,0.847056251812615,-0.0054937198157899,8.23842268294923,0.625894842414354,699.867572357109,715.39728406541,0.663628262099831,0.988577192033556,0.599647024291979,12.7693061706526,3.47848973499332,9.34789167513245,3.6103358048284,3.77892994489656,0.268439463505236,1.85125018270162,0.858484450188088,0.41516571050295,1.25499037979583,0.479818729088013,0.451215225026549,0.291950335186998,0.380587146044186,0.339715344078899,0.873269254395763,8.78983813084762,30.3574098084856,1.28935150431134,-0.040631103255734,0.820937595495003,-0.0433655623296878
"174","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0235765840801092,0.0160509775985899,0.763567888912229,2.06123166265011,0.163782164587507,0.151659586793782,0.530236458638583,2.7663401283836,0.13411350691588,1.32075143650724,2.63616688339501,9.02977455363766,12.3444289170071,12.4200878717183,16.10765209502,16.1451260465811,0.406583923413102,1.60420834837828,0.507766051570445,1.90869060498709,0.0670097737425274,0.916403478796274,0.216828239301146,15.711153669112,7.04494300983183e-05,-0.53077016076003,0.278785735832355,4.31048210656015,0.561929574156265,3.56547596461904,1.0971938911184,0.992222832448065,0.999512303774467,0.99996952171947,4.499997777197,7.380711570498,-7.15707412608209,3.6141771060956,3.57750445670624,0.575647563557696,0.505974513294311,0.492591306080968,0.622418765610869,0.52768750200696,1.34017166369536,0.467155669818588,1.01810846709747,-0.610689567719408,0.756435006942505,-111.445571634246,1.90290707792275,2.75344145881984,1.09924806625333,0.838792722941958,0.882388183122994,0.418929054822091,-0.623410866511112,-0.124304708749256,0.791414612310921,0.393746201551469,10.3856137439064,-0.0591411955604095,-0.15590606118074,0.0197181707637228,0.876372756352021,-0.00667462761506268,9.23591563008251,0.645696323157303,699.274156145514,715.240085873471,0.684625256347885,0.991106808516633,0.610561759845055,16.0050939872098,3.57750445670624,10.8282843033361,3.6141771060956,4.64510101603414,0.218712504836074,1.85552491481867,0.798655377943599,0.376569165652564,1.2838994567887,0.495831783230656,0.465781173555836,0.315129276228438,0.398184808981811,0.34496651488458,0.87611388636974,9.6228934260241,31.530338579147,1.28844208292605,-0.0400280759241686,0.808276743731799,-0.0427171739613131
"175","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0226283878619444,0.0188620393639215,0.620392208204053,1.75697747210929,0.151999155698451,0.134309620006949,0.480839144254941,2.32679370945217,0.133970916975524,1.17919214145559,3.06407698130549,9.13365492251141,9.50689403895269,9.24538011161003,13.027053100736,12.8888688636452,0.517587827501226,1.3153830859617,0.563253805861075,2.09562719409967,0.0751188204884126,1.13731606277201,0.258889506107932,17.3715565844746,0.0423517558577952,-0.620693348167628,0.291089455333969,3.52042208049929,0.559959286805712,3.54503399351813,1.20036162396727,0.989754953831298,0.999261345994502,0.999946979095448,3.64866679875979,7.72582052892171,-7.61390804528987,3.8622899974518,3.99760633421056,0.596665152691537,0.562921907571691,0.361520028258459,0.455378554424152,0.685943410150022,1.56333506356533,0.524721941184517,1.01211274399559,-0.586997108497062,0.766435468667021,-166.11535294789,2.21259038330362,3.20806297051567,1.39284721893227,0.869600435424635,0.866096692143252,0.463856803771701,-0.555372474781581,-0.0927774490709663,0.793889006731154,0.438769286339465,9.46141322461273,0.00529148978816306,0.0162135320567235,-0.00212848256181058,0.866387355201329,-0.00371982046192739,10.0632131455073,0.66001390645449,703.951616217635,716.538662736475,0.69875636373161,0.994016109337891,0.646301744030317,13.9361508092066,3.99760633421056,10.5840234797873,3.8622899974518,3.76664577265287,0.277140721348565,2.04568275119191,0.848198856434118,0.439821952475908,1.2045307382978,0.51651153635379,0.491605893161534,0.295465659117512,0.372175022720235,0.35557325306985,0.810387746226046,9.14801497870052,32.9685332050051,1.35570356821622,-0.0516141470834236,0.914438914367368,-0.0558055308506787
"176","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0243340128913462,0.0151424546977119,0.783528110369787,1.94962792054254,0.229355119042011,0.212838815096051,0.588536063060835,2.19913780276361,0.179073305115273,1.24366238332777,1.88957362910512,11.6089249876939,5.66374481810393,5.74980270159238,8.2972701636751,8.3427436581073,0.379980602019042,1.71394887080221,0.467227195727597,1.71658659284695,0.0442220094640398,1.06395737901246,0.30356129385929,10.3889509559983,-0.029786394689461,-0.556404610463443,0.292252000772673,3.16568460998746,0.5178737202717,3.14829077794119,1.54930224946584,0.97754928051695,0.997583652461851,0.999742261128933,3.26528346028652,5.49824737829405,-5.39104449886544,2.90415904386884,2.85940400829806,0.495548323671318,0.466162668991654,0.419775833844787,0.566815638743565,0.429323307659072,1.25966899176088,0.419309529849967,1.00954774583371,-0.533829670080282,0.698368831795119,-210.473527556592,1.53318206274884,2.44417568878521,0.937179423670988,0.87941645326212,0.807420250229664,0.355056726381288,-0.515078679674249,-0.0552209083239866,0.740586189144825,0.340822319567402,6.2457584759792,-0.0176906174999372,-0.0334277243104669,0.00857011382018904,0.806587656397328,-0.0105488437129867,6.02885293060547,0.622079889032099,697.345395803835,713.613738414536,0.657756148821069,0.995271275740495,0.594283401146346,9.38530791729207,2.85940400829806,6.71487879130591,2.90415904386884,3.31825869560761,0.300124246827015,1.68139083835025,0.759475286620032,0.496468740992562,1.11689697371695,0.5133768207778,0.473472219342547,0.375615948534306,0.507187352451225,0.387749239702123,1.13768734452099,11.577096267846,32.8853020216942,1.24083338737766,-0.0331776782283662,0.764503181670145,-0.0350340964269214
"177","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0220954710129664,0.0165646144339635,0.605466480730496,1.64158258464513,0.198513884804784,0.180502127487423,0.530391404962274,1.97395847681225,0.149213263331429,1.17203554137258,2.34691932889235,10.3810857049059,6.48197151206478,6.64979311382615,9.72990617632147,9.81639556780351,0.463169268727969,1.44609170120575,0.535452658711967,1.92292017028451,0.0735221596145371,1.39130745529734,0.345245878181809,14.1101092460495,0.0148214647753306,-0.592664929164614,0.294624883515407,2.75581544222331,0.559857119586417,3.54397898727951,1.47169216421522,0.978548457708316,0.997744682295041,0.999764927076491,2.83268930367191,6.53399549997191,-6.0970184554328,3.37765943768813,3.29307876226346,0.554062076481214,0.530448080987651,0.299375054542669,0.402979866234599,0.524981249979095,1.35836438357967,0.485694903853453,1.01487619738191,-0.541316761182518,0.698397767889515,-135.442959356853,1.83194791891235,2.88874233404469,1.20641398722975,0.827029441436211,0.811388754664015,0.407615146544367,-0.465717873606078,-0.0700075668635337,0.74290325553978,0.386480429202377,7.0172684518378,-0.0138211786866191,-0.0324371914077014,0.00750689562294145,0.809999968285675,-0.00510126493806103,7.02412003367929,0.619701895465494,701.2113382741,715.732334555074,0.655827688199042,0.992670930000979,0.608437288246509,9.60382161433312,3.29307876226346,7.44186270213731,3.37765943768813,2.97099471903974,0.341414695747486,1.85507040002166,0.851366745171242,0.508337724310841,1.15055513221205,0.492727125558005,0.463280160722214,0.29776555590917,0.400813367943607,0.369859852965186,0.956995037830264,9.0083075974971,31.0566967454664,1.2991527791633,-0.0435104510651388,0.858114777918018,-0.0464886145853275
"178","petfri","Petasites frigida","Forb",8,80,"Murphy",0.0196068126942784,0.0180457699391164,0.419107447474101,1.47791374854568,0.134089162070276,0.121529740806607,0.443225215278049,1.93829717173211,0.101278560466853,1.14135654232984,3.66608300528801,7.927665621632,11.5053409451565,11.6181965476793,16.6238384615081,16.6781903900217,0.557712279933086,1.22123596436232,0.608136464577045,2.2940276322067,0.0947043168516985,1.73963143002354,0.327910488916465,25.4456649949797,0.0682034249084903,-0.603351500629242,0.306714029384859,2.87658462643239,0.666339631213657,4.9941191316032,1.12856240564994,0.989511311809928,0.999234710197564,0.999944413740678,2.9633489106916,9.76090243067204,-8.54363701713906,4.62457506008044,4.57171684712216,0.654445204771742,0.605740760834251,0.214208360086445,0.277085468856667,0.733671114994642,1.5732722137908,0.580220856915971,1.02238758557003,-0.576872414742503,0.727280575255793,-90.3352252633037,2.54621059372158,3.76441012601632,1.65638453397495,0.757041472487804,0.864613254641206,0.505380595867347,-0.486549346615392,-0.110468997753213,0.773076845098839,0.466334502423367,10.4357053267088,-0.0338367164951025,-0.124048211297444,0.0173976629557497,0.857215062674551,-0.00442781498231789,10.5484768755549,0.627802548883078,706.901903080474,718.069308055021,0.665781387964418,0.989051321687584,0.615382447023022,13.7724948605546,4.57171684712216,11.2061467045518,4.62457506008044,3.09794872231534,0.331246220988487,2.21056049434285,0.964902373427481,0.461841635290293,1.24837582383118,0.465646418809605,0.448076931130912,0.205961676035484,0.266418115276951,0.273087784707387,0.585604932271259,6.13372386304987,28.8463484619058,1.3970259580605,-0.0612044600696508,0.967048542168925,-0.0667436231121639
