"x","y","PC1","PC2","PC3","PC4"
-147.823762112716,64.9159692961129,-11.3283374240984,-11.6174911439383,-3.37128656014992,-2.45928411100197
-147.823759358148,64.9159692961129,-10.8557086701789,-10.4544747587215,-0.68009216085463,0.279758676741117
-147.82375660358,64.9159692961129,-11.8216936021968,-10.3977910723433,-0.914560898432673,0.953392018982364
-147.823753849012,64.9159692961129,-5.30880487753421,-10.7270485186462,-2.67475429265556,4.82161057741305
-147.823751094444,64.9159692961129,-2.39492845807089,-6.88085497646939,-1.56899248142723,1.11167531702416
-147.823748339877,64.9159692961129,-8.48659882476795,-5.00277402958665,-0.35753541731809,-0.290866712233712
-147.823745585309,64.9159692961129,-16.3669222776041,-5.59182079076247,1.80840009096745,-1.17839056941226
-147.823742830741,64.9159692961129,-13.2161209982458,-15.5552286759217,2.02933017403459,0.797798365757328
-147.823740076173,64.9159692961129,-13.9254968057531,-16.8183607634921,1.47877544276537,1.19495758385234
-147.823737321605,64.9159692961129,-12.3782058748064,-20.7406258853109,0.891556154526091,1.31653531789573
-147.823734567037,64.9159692961129,-10.8763615201218,-17.9214247271651,-0.266006907680202,0.583952546942427
-147.823731812469,64.9159692961129,-12.2825584577495,-12.6708452360891,-1.06700797419024,0.0413236190303273
-147.823729057901,64.9159692961129,-18.0027310531148,-8.07462148534041,0.740033112226444,1.04129773723998
-147.823726303333,64.9159692961129,-29.4130048423434,-6.39322252170688,0.515665792855917,1.20721641931799
-147.823723548765,64.9159692961129,-23.74337677681,-7.06123807867912,0.817583294487214,1.10247011295738
-147.823720794198,64.9159692961129,-20.957348567468,-5.01593400504623,1.42160282733283,-0.722567244525804
-147.82371803963,64.9159692961129,-19.967354531748,-1.26701786809792,0.623036721835625,2.52371874215087
-147.823715285062,64.9159692961129,-17.3100253581106,1.68028414614775,0.158598818146878,1.20927033250341
-147.823712530494,64.9159692961129,-16.5593919854832,2.19485913685016,-0.287139330157606,0.849807759944606
-147.823709775926,64.9159692961129,-14.8239705101253,2.41218396847348,-0.149541709472386,1.21272163455302
-147.823707021358,64.9159692961129,-7.878556359551,-0.662149747194071,-2.10331580137408,3.74184935636392
-147.82370426679,64.9159692961129,-7.70733208536559,6.15664858769958,-2.49021123619541,-0.77416857156535
-147.823701512222,64.9159692961129,-16.9715653675806,12.2596024305376,0.0674413879812288,-3.79498494889797
-147.823698757654,64.9159692961129,-19.6144204381669,7.92263273970124,-0.23590410910377,-2.28478948780395
-147.823696003086,64.9159692961129,-26.6704067933469,6.64447861445587,0.870698394855247,-3.19638394268198
-147.823693248519,64.9159692961129,-37.3084624614243,0.921606754724417,1.83531736285902,-1.76358217329028
-147.823690493951,64.9159692961129,-39.8158708534475,-3.15033453738658,2.39278949805658,0.436319236827617
-147.823687739383,64.9159692961129,-38.7616348148047,-4.71067931419775,2.24782076871587,1.36407376059006
-147.823684984815,64.9159692961129,-37.7434689016302,-6.50521820752696,2.30605363149549,2.37129911660099
-147.823682230247,64.9159692961129,-36.3253606763897,-6.66996437942189,1.80342051704619,2.51999421248402
-147.823679475679,64.9159692961129,-33.4344425557618,-7.19078644648312,0.708425766086143,3.31874878433772
-147.823676721111,64.9159692961129,-31.6683930357982,-8.24598856505282,1.26062490799253,4.17196478710651
-147.823673966543,64.9159692961129,-21.5638471694805,-10.5348063150641,1.28448552290024,4.86804413645175
-147.823671211975,64.9159692961129,-14.2976846624229,-13.561147596372,1.77132128197586,6.09457952161749
-147.823668457407,64.9159692961129,-2.66810990094772,-14.0307572074444,3.13636674830747,6.05535119733649
-147.823665702839,64.9159692961129,5.82669649548118,-10.2528803169452,2.19947493886675,4.20220529751319
-147.823662948272,64.9159692961129,9.07456952241066,-8.99845186141305,2.80789370712239,4.07436347638852
-147.823660193704,64.9159692961129,13.2861676599399,-4.67611869663286,1.9305973867924,2.31505156324775
-147.823657439136,64.9159692961129,13.9979101660079,-3.07846487534522,0.0616094777356199,1.08803462990102
-147.823654684568,64.9159692961129,7.70243834240628,-3.32946188577302,-2.63526451053233,0.543554712712727
-147.82365193,64.9159692961129,7.87203020122202,-3.22680233081865,-2.95782808106284,-0.442506709268204
-147.823649175432,64.9159692961129,8.36488678562409,-2.35303482969262,-3.4193686408129,-2.16872458691943
-147.823646420864,64.9159692961129,7.5674879520162,-3.6738552254995,-2.17972931077651,0.293582852447014
-147.823643666296,64.9159692961129,4.80969146671452,-3.05661043970911,-1.53389041798645,-0.493550082366633
-147.823640911728,64.9159692961129,0.627403523743839,-1.83890264418646,-0.941366566322263,-1.08212531969153
-147.823638157161,64.9159692961129,-0.46969396318742,0.694565866102471,-3.25731436319381,-0.46092881909477
-147.823635402593,64.9159692961129,-2.89072276508755,9.07544122113134,-1.31082514049188,-1.38224210954708
-147.823632648025,64.9159692961129,-1.27485755440557,6.88262198723523,-0.818919005095535,-0.548979097895272
-147.823629893457,64.9159692961129,-2.66487437435697,7.83916068897179,-0.48480661969104,-1.93397169937445
-147.823627138889,64.9159692961129,-6.02602762158166,7.88557521692503,-0.531102536968477,-2.24692058634916
-147.823624384321,64.9159692961129,-5.46803316273724,7.59511101166345,-0.758776672646894,-2.28292484951889
-147.823621629753,64.9159692961129,-9.39138961111631,8.50856983125175,0.535704026776926,-1.17100505992357
-147.823618875185,64.9159692961129,-9.74828678758351,8.47664822050052,0.260018380516493,-1.67692147517007
-147.823616120617,64.9159692961129,-10.2814590001555,8.44166731072,-0.109308460162748,-2.39890734098188
-147.823613366049,64.9159692961129,-10.9456475331092,8.73407136862767,0.554911792169146,-2.40442592831059
-147.823610611481,64.9159692961129,-8.54398190982859,7.17811902037991,-0.11812133657174,-1.97885706408068
-147.823607856914,64.9159692961129,-7.63048610319793,8.50804214510084,-1.52738637913838,-4.26113254441972
-147.823605102346,64.9159692961129,-8.20516115975418,8.39425575970317,-1.29135685901718,-3.84287144514319
-147.823602347778,64.9159692961129,-11.2201401629127,7.79728690512102,-0.0530503268053666,-1.64850284743105
-147.82359959321,64.9159692961129,-12.9827139221301,5.51955158190697,-1.01089251113888,-1.61756591333184
-147.823596838642,64.9159692961129,-7.7599362366393,3.62128758957695,-1.15397801136672,0.556327848307682
-147.823594084074,64.9159692961129,3.05940082005397,-0.386152229018576,-1.64505449883151,3.10914655274091
-147.823591329506,64.9159692961129,4.08411995666673,4.98255582981977,-2.44529288309151,1.65125909889219
-147.823588574938,64.9159692961129,4.00978003717424,6.2871779280112,-1.14811642824483,1.16424096011891
-147.82358582037,64.9159692961129,3.99116759534406,7.92155662364333,0.5837100455902,0.513145323271137
-147.823583065802,64.9159692961129,5.05846088957504,6.62469164930014,0.717653390799996,0.450988297123491
-147.823580311235,64.9159692961129,-0.973659639880024,5.24778081102229,1.19659443336691,0.00999523213673534
-147.823577556667,64.9159692961129,7.81561707945271,4.33927369975393,0.932157829901784,0.22846620533761
-147.823574802099,64.9159692961129,12.0737042932178,4.49120925756283,0.997617595439691,0.835096775482144
-147.823572047531,64.9159692961129,17.630366983921,10.5431710247206,0.603014847971117,-0.0826414725781923
-147.823569292963,64.9159692961129,12.2811047118133,14.7882124093173,1.81300218518592,-1.60764114038782
-147.823566538395,64.9159692961129,11.9509607877222,15.2581672107945,1.52945437354527,-2.09829144599083
-147.823563783827,64.9159692961129,11.3897652925025,15.291373128893,1.57089229015464,-2.07981189610388
-147.823561029259,64.9159692961129,6.10658209804087,15.779068702742,1.84129243610616,-2.10080067883238
-147.823558274691,64.9159692961129,5.08281252877435,11.9540509811337,2.54499690781289,-1.3198240137112
-147.823555520123,64.9159692961129,2.48614543639988,10.2536647932168,1.71523770031941,-3.99721311272127
-147.823552765556,64.9159692961129,2.29809769926616,8.9290267851462,2.96867831483789,-4.09669661432404
-147.823550010988,64.9159692961129,0.562979923322622,5.60077600654952,4.83061957256856,-4.72643043703473
-147.82354725642,64.9159692961129,1.67014267161221,-3.74868578278442,4.34861494190022,-4.951824014001
-147.823544501852,64.9159692961129,0.0492721045086472,-6.40816892707264,3.93048134600546,-3.63641683290801
-147.823541747284,64.9159692961129,-0.0703731558377062,-5.70165739113452,3.57339570002491,-3.85820859468904
-147.823762112716,64.9159681283387,-11.5931380280616,-12.1214567294275,-3.27009329833388,-3.23824502825424
-147.823759358148,64.9159681283387,-19.5265384289673,-10.7408697853766,-1.41766630750317,1.09528307083276
