"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"189","polytrichum","Polytrichum sp.","Moss",13,90,"Murphy",-15.1644457527018,-4.48102588157944,-0.17384061104847,0.395914664012846,0.470526958185034,-0.065385575509139,-0.0872786281644965
"29","aultur","Aulacomnium turgidum","Moss",6,90,"Murphy",-12.2207248139973,-4.72663140365578,-1.97598279153034,-2.38075482316478,0.883344575980426,-1.02662791033255,0.162380748888856
"poljen_Brooks003","poljen","Polytrichum juniperinum","Moss",10,90,"Brooks_Range",-24.555093848862,-10.9375993120885,-0.190997746542196,-0.522592247827719,0.415321460506914,-0.589338132357141,-0.0279652247039583
"50","hylspl","Hylocomium splendens","Moss",13,90,"Murphy",-9.30569524823054,-2.87559857232812,-1.83562862110991,-0.408619870993794,1.04842748119147,0.377198472152061,-0.469453814852485
"cerpur_Brooks003","cerpur","Ceratadon purpureus","Moss",5,90,"Brooks_Range",-21.1256779137066,-8.7222814871184,-0.593121950606021,-1.28813075804241,0.657821819589158,-0.998568897978029,-0.0649160000700395
"sphagn_AK2018_01","sphagn","Sphagnum sp.","Moss",8,90,"AK2018",0.873083346309799,7.61991029373172,-0.701260183335951,-2.88025611438756,0.949052877249836,1.2344211854101,-1.49735221888651
"plagmn_AK2018_01","plagiomnium","Plagiomnium sp.","Moss",4,90,"AK2018",0.389642316165135,10.0254961037292,1.29702562020455,-2.34873413300999,-0.0894968802075882,-1.48920130257581,0.107542544916364
"hypspl_Brooks001","hypspl","Hylocomium splendens","Moss",13,90,"Brooks_Range",-8.70881614056626,-2.89881408646192,-1.46548430707215,-2.39877750068679,0.634688043534495,-0.700432733521487,-0.319573473621294
"26","aulpal","Aulacomnium palustre","Moss",6,90,"Murphy",0.486463514998867,-0.714423533691609,-4.3765322975561,-3.61107525575737,0.844223716557003,-0.741929862661339,0.51068968319378
"vacvit_AK2018_03","vacvit","Vaccinium vitis-idea","Shrub",21,241,"AK2018",2.1368848532827,1.62814121963755,-0.16819891472869,2.63164263974497,0.160839081962891,-0.260849008978352,0.12291522831975
"betnan_00002","betnan","Betula nana","Shrub",56,241,"Yukon_Delta",7.96515395389766,14.0438532836524,0.310794774572425,0.682352295937453,0.0193271445810273,-0.29133174626537,-0.0265965401837105
"salala_000046","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",3.55945055882289,13.0244545627379,2.63638486781341,-0.468802331689622,-1.13442529052964,0.628464103390271,0.347110950017488
"salala_00004","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",-2.329539441039,8.02436625257709,1.03214245006858,1.03503140415571,-0.215850045037614,0.263596450100234,-0.117988247484851
"leddec_Beth007","leddec","Ledum decumbens","Shrub",19,241,"Bethel",4.39716372353338,5.1681652386201,-2.7539717309235,-1.27747962920086,0.760927111385152,2.26244170235345,-0.55981466805398
"salpul_00003","salpul","Salix pulchra","Shrub",10,241,"Yukon_Delta",-8.35009166107893,2.7769930811199,1.69707557462541,0.384719865660414,-0.687876767979398,0.516377555371947,0.0877370735811717
"salala_000023","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",6.05710200788561,11.1378362684973,1.51602354753607,0.506876724803289,-0.391579424411123,0.098323469826298,0.209694214104163
"salala_000011","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",0.304164713918015,9.24526563584566,0.750055154598395,1.39925319564653,-0.0501602520856367,0.104901704027805,-0.051996558608011
"alnfru_000012","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",-1.9905451922667,5.83026225260077,1.86275343520102,0.242942667043918,-0.41904047827386,0.427755459970921,-0.130201924882865
"salala_000016","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",-2.07134828115971,6.35446078997992,1.88686752953182,-0.567623622248344,-0.666901926837933,-0.0324749318479334,0.150661406892716
"39","betnan","Betula nana","Shrub",56,241,"Murphy A",2.34743007341354,10.186791166547,1.87177407416818,-1.23063462601207,-0.229032123158671,-0.67004671419629,0.233780493408439
"alnfru_000044","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",-4.79722774019284,5.40798364966978,1.77988476801424,0.176144509675213,-0.56649555270618,0.593325378124474,-0.11502354845081
"33","betnan","Betula nana","Shrub",56,241,"Murphy A",-3.87258226766997,-3.17372377164656,-0.43926976650099,1.26088065870314,0.136066533237574,-0.426035731479133,0.0495314884252573
"salarb_00003","salarb","Salix arbusculoides","Shrub",4,241,"Yukon_Delta",-6.95617485505116,1.28449686748611,0.606096317658881,1.78791555275452,0.0522871044553364,0.182187562118072,-0.0668320671996141
"leddec_Beth008","leddec","Ledum decumbens","Shrub",19,241,"Bethel",-7.20737064079264,-1.75910947966316,-0.971545846227738,0.273823611153024,0.270852436198503,1.12118417611368,-0.17486597844148
"salala_00009","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",-5.0167946092748,-1.2653940007093,-0.485266396153009,2.13767357736026,0.696079428914825,-0.388268032525536,-0.0581450025376243
"betnan_Brooks002","betnan","Betula nana","Shrub",56,241,"Brooks_Range",-0.920619761364258,7.38853654712621,1.84383681607374,-0.248483694900597,-0.791382931361901,0.154166981870383,0.151510731763985
"vacvit_AK2018_03","vacvit","Vaccinium vitis-idea","Shrub",21,241,"AK2018",2.1368848532827,1.62814121963755,-0.16819891472869,2.63164263974497,0.160839081962891,-0.260849008978352,0.12291522831975
"salgla_000012","salgla","Salix glauca","Shrub",16,241,"Yukon_Delta",-4.16210447762572,4.96721138616429,1.15118506471551,0.928496311660655,-0.0922473950146848,0.475439656122835,-0.233751285609238
"18","betnan","Betula nana","Shrub",56,241,"Murphy A",-7.91968366847329,3.39354272432628,1.33978909188742,-0.25115834665239,-0.317858779123792,-0.211662161049445,0.164475971703568
"vacvit_Beth002","vacvit","Vaccinium vitis-idea","Shrub",21,241,"Bethel",-7.68131352349731,-0.887385167035732,-0.0982160682122823,-1.02755551180002,0.80066783195687,-0.0319876787625264,-0.499274803703593
"alnfru_00006","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",-7.01537972813543,5.36693253370295,1.06627322286072,0.711606100778454,-0.307982675203,0.477223603954015,-0.327794715898678
"salala_000018","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",5.94988092320804,12.523657407664,1.69838502882385,0.31643726021901,-0.521454547486966,0.0910553847489135,0.231277003561496
"salpul_AK2018_01","salpul","Salix pulchra","Shrub",10,241,"AK2018",-3.78420855843393,4.22332044322154,0.601759816811308,2.00364750821054,0.0614539974466794,0.37611189004444,-0.104586396666823
"salala_000039","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",3.47061635444362,11.1767986576972,1.91394926980943,0.170911080143757,-0.840848783900468,0.655590280003023,0.0473297445871938
"56","picmar","Picea mariana","Tree",17,25,"Big Trail",1.43930307048376,6.78597433829106,2.10793731135548,0.593131656516952,-0.643888571141716,-0.099085246127904,0.395091714552412
"60","picmar","Picea mariana","Tree",17,25,"Big Trail",-12.0236261408786,-2.3945994973399,1.44447653539196,0.275604065182669,-0.304910877485297,-0.475778367984963,0.239375059656409
"picmar_AK2018_04","picmar","Picea mariana","Tree",17,25,"AK2018",-11.5291074941514,-2.28184693977361,0.91046467726361,0.107314810977366,-0.0726755554465821,-0.749008023952397,0.156946056132843
"picmar_AK2018_05","picmar","Picea mariana","Tree",17,25,"AK2018",-12.1290431000177,-3.77865031770764,1.20891065545572,1.30566653723656,-0.198431585644043,0.0935067634094349,0.10963820499899
"betneo_Brooks001","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",-3.39456889725232,6.83530721804512,1.52727998238942,0.381288307363837,-0.547761363245797,0.325700978660842,-0.0104892135709617
"picmar_AK2018_07","picmar","Picea mariana","Tree",17,25,"AK2018",-2.51441561407875,1.80191931262758,1.83016265792379,0.980446921610941,-0.499836920396069,0.122823109515114,0.244386973446142
"popbal_00002","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",-2.0461844107531,8.6064970305384,2.32189129847238,-0.435285752663964,-1.09315341838811,0.637341204805634,0.238646241775019
"betneo_Brooks004","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",-2.81037573404245,6.45186205376174,1.5325144986986,0.952288833680188,-0.485142421102293,0.590150876221446,-0.11310744361544
"picmar_AK2018_06","picmar","Picea mariana","Tree",17,25,"AK2018",-2.87014341499452,2.70871660345969,1.5218301598598,0.934460639184864,-0.491254112663409,-0.0870215493152812,0.342769777703042
"betneo_Brooks002","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",-2.7517454695802,7.11404506143034,1.45759543441097,0.651253587890016,-0.451861407491083,0.42306823424871,-0.135887603533565
"betneo_Brooks004","betneo","Betula neoalaskana","Tree",4,25,"Brooks_Range",-2.81037573404245,6.45186205376174,1.5325144986986,0.952288833680188,-0.485142421102293,0.590150876221446,-0.11310744361544
"picmar_AK2018_03","picmar","Picea mariana","Tree",17,25,"AK2018",-3.27844536129607,4.50131927265099,2.16327765962049,0.690905814746325,-0.804389812206997,0.361653020074276,0.524226713206368
"popbal_00002","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",-2.0461844107531,8.6064970305384,2.32189129847238,-0.435285752663964,-1.09315341838811,0.637341204805634,0.238646241775019
"picmar_AK2018_01","picmar","Picea mariana","Tree",17,25,"AK2018",-11.2278398636617,-4.28268158203049,0.97675940380328,1.93983994555787,0.0926936029541196,-0.0127349259251366,0.0224309644109018
"56","picmar","Picea mariana","Tree",17,25,"Big Trail",1.43930307048376,6.78597433829106,2.10793731135548,0.593131656516952,-0.643888571141716,-0.099085246127904,0.395091714552412
"picmar_AK2018_08","picmar","Picea mariana","Tree",17,25,"AK2018",-3.41575778533476,2.07052176987693,1.68740259246424,-0.126218483884158,-0.726632268559459,0.0687022038788056,0.403093250469422
"54","picmar","Picea mariana","Tree",17,25,"Big Trail",7.46241130363555,9.79280100185646,2.62067593110355,0.513432352548587,-0.783612107505304,0.0144618572945306,0.690722946464118
"popbal_00004","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",-3.00962573621177,9.71021820717455,2.65203834681773,-0.992182144302769,-1.29156637628023,0.53886843884137,0.413958619994152
"picmar_AK2018_02","picmar","Picea mariana","Tree",17,25,"AK2018",-14.5123286139926,-5.0489295633029,0.762974047036472,0.282642208302704,0.0241797148463595,-0.701193235587395,0.103434078191792
"popbal_00004","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",-3.00962573621177,9.71021820717455,2.65203834681773,-0.992182144302769,-1.29156637628023,0.53886843884137,0.413958619994152
"picmar_AK2018_05","picmar","Picea mariana","Tree",17,25,"AK2018",-12.1290431000177,-3.77865031770764,1.20891065545572,1.30566653723656,-0.198431585644043,0.0935067634094349,0.10963820499899
"popbal_00001","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",-1.78831652092129,10.5054603438099,2.61616852793536,-0.925547496323731,-1.23677110724064,0.637435640268028,0.335087361904704
"popbal_00002","popbal","Populus balsamifera","Tree",4,25,"Yukon_Delta",-2.0461844107531,8.6064970305384,2.32189129847238,-0.435285752663964,-1.09315341838811,0.637341204805634,0.238646241775019
"picmar_AK2018_02","picmar","Picea mariana","Tree",17,25,"AK2018",-14.5123286139926,-5.0489295633029,0.762974047036472,0.282642208302704,0.0241797148463595,-0.701193235587395,0.103434078191792
"picmar_AK2018_06","picmar","Picea mariana","Tree",17,25,"AK2018",-2.87014341499452,2.70871660345969,1.5218301598598,0.934460639184864,-0.491254112663409,-0.0870215493152812,0.342769777703042
