"","ScanID","PFT","PFT_2","PFT_3","Freq","area","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000","2050","2100","2150","2200","2250","2300","2350","2400","2450","2500"
"1","alnfru_00008","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.116889843611234,0.0370613650711285,0.0197167305213948,0.0199923325723536,0.110519822804279,0.0513316184602221,0.0233732337993789,0.108549893657569,0.48018939780748,0.488823638704718,0.488870530234924,0.485982860028546,0.478854325390194,0.473652651765066,0.482355791127124,0.482039248628291,0.455207354155873,0.440083891851455,0.447264888087723,0.439761679150259,0.385825929181905,0.201876768635968,0.107559546107107,0.153239555747119,0.221952116140836,0.269040102916222,0.294106382468917,0.290111650286571,0.26601341011092,0.249620260849613,0.231917926205789,0.027599449890528,0.0178755004871686,0.0382855679824242,0.0733044826606049,0.111076859209349,0.143923418388788,0.165147276574416,0.158619383946357,0.11891819355523,0.0877796582701647,0.0580529866552483,0.0305288237080845,0.016739053589173
"2","alnfru_000042","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.14169841015051,0.0610746646091117,0.0412011515389082,0.0377218448585723,0.0866914948329579,0.0548264862905147,0.0398292037421984,0.094828365915913,0.452333328964489,0.470006927290478,0.471778980973747,0.470100371762055,0.465591341841373,0.460960458900779,0.467552688776432,0.466840940641763,0.446335505727818,0.433761928181416,0.441034061113972,0.435806685207208,0.392666978148608,0.240693138803631,0.161158261154164,0.204774365217542,0.260538056931644,0.296630361691682,0.314736150835531,0.307522896404032,0.284639147493011,0.272516770762481,0.258792409666854,0.0665979692544715,0.0557896246029413,0.0862180416539138,0.120296146813414,0.148730922038137,0.167083068624093,0.182494222518545,0.183258631654336,0.144013545300478,0.118808434042435,0.100942187895886,0.0715544583524911,0.0523324466179437
"3","alnfru_000032","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.157640191651152,0.0782556089096246,0.0597953031268712,0.0571173592202192,0.134965478046198,0.0802570978535148,0.0561270727959559,0.125662815666032,0.483973274846628,0.489289322337102,0.485876332867013,0.479545584745475,0.473321478729396,0.469172646055828,0.474259525388409,0.473918300421145,0.457120490763421,0.447427761107685,0.452779436646429,0.447414066501552,0.411261044712269,0.271682872612746,0.188185832229456,0.231758582800858,0.288954512588998,0.324940595328941,0.342465442552825,0.337725127247122,0.31843523518337,0.306481711174535,0.291817655992869,0.0881779459992659,0.0717422955526795,0.106791222916476,0.147358105080734,0.182427828869371,0.207966311330643,0.222067814596783,0.216809509307835,0.183087094247623,0.15680839821204,0.127601276309597,0.0933648492475753,0.0741042873679267
"4","alnfru_00006","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.116208743928069,0.0372356844704997,0.0202675364237272,0.0191645627392377,0.0872344828414346,0.0383993548704087,0.0195179621164807,0.0943166623827309,0.460736395499143,0.46314207624381,0.462830828636234,0.461568868524745,0.456841457599747,0.453123435758158,0.460030581824467,0.459515889061534,0.438632723594816,0.427609151260188,0.432416665723127,0.42613807293124,0.382578289729247,0.218204035440349,0.126824892661077,0.174981360071766,0.244933777528534,0.290519710849413,0.312939751031041,0.309604753097737,0.287921308279581,0.271881443604151,0.252775081878375,0.0340979263046199,0.0210205359695337,0.0467434609230372,0.090008586826647,0.139417131030893,0.178657528540875,0.19834171264815,0.190133092110467,0.14992252109641,0.112229749780821,0.0753794887024864,0.0417757748483856,0.0234177216916314
"5","alnfru_000031","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.142902041090645,0.0610859559263302,0.0430022796529078,0.0402507506797311,0.0861529210919818,0.0516641515289228,0.0399643688668597,0.0836318038197755,0.468460376156786,0.479292439620599,0.476748926450696,0.471270141643477,0.464472324884977,0.458496407279018,0.463973663595358,0.463370993205334,0.444110210780143,0.431780970843982,0.437959025610786,0.432474972316904,0.393293877794311,0.251571252345578,0.167738489211513,0.20780454197955,0.262859826042217,0.298853497251526,0.317534002123994,0.310535171224928,0.291710312915156,0.281462104454679,0.268961549658406,0.0760539378262716,0.0597197025524936,0.0909444681087092,0.126716183270203,0.158907729532631,0.181725317233806,0.196381057685573,0.191408778638957,0.157150115631912,0.133422303998606,0.107741478632063,0.0786404563491259,0.0617758495104998
"6","alnfru_000023","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.15145686050053,0.0807897113683123,0.0600145436011663,0.0591145796298927,0.159306604277564,0.0981106594181229,0.0611152158953255,0.158900887491406,0.459666282843377,0.463322082618845,0.460100721378754,0.454410055872078,0.446236776970329,0.438357846486649,0.444119852987277,0.442619676391802,0.421682745397378,0.410910501565838,0.414570253673106,0.407827555724708,0.367990169627299,0.232012520315986,0.16044187693879,0.196355047102092,0.249379084849597,0.284823551796517,0.300139632924095,0.296485464652576,0.27915203964153,0.265819178887549,0.249732305043281,0.0895043279081124,0.0810544822209899,0.104622730204433,0.137488450921954,0.171702453240435,0.193484872888188,0.202592302111519,0.19635511681454,0.171846316338423,0.147310862546327,0.121473236413095,0.0949820087775549,0.0788634482830438
"7","alnfru_000022","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.156650840540893,0.0744096265743609,0.0518366301797275,0.0491525814976655,0.111599013568149,0.0673886458395345,0.0489647314066546,0.111547140232014,0.49817289122088,0.505695339762503,0.503757635860665,0.497949154496823,0.489774877430167,0.480069322676959,0.486635194275846,0.485523059214109,0.463709203253141,0.450212940893325,0.455521799741618,0.44943594874375,0.406993153387608,0.260660612447349,0.173406456422587,0.212791527451569,0.26887188846692,0.305971605584022,0.323525940385484,0.317436050199175,0.298456144874562,0.287315946081674,0.273481768461733,0.0875539072437216,0.0736309445074269,0.103234267734414,0.140351368893046,0.17487874888239,0.196977725251492,0.211282239224025,0.205388788080019,0.172231377705352,0.148090867905921,0.119331565430705,0.0887350046923321,0.0722234047728335
"8","alnfru_00005","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.118437095579757,0.0425986109408448,0.0294859491783255,0.0295039339848977,0.0921734434102748,0.0487411546088663,0.0306265853747459,0.0978719746348541,0.433767090025906,0.436575977372583,0.436762559630777,0.43619765272834,0.433057571563357,0.428451506219392,0.432062002406162,0.431075169023288,0.417331768619608,0.408650553570414,0.411969100103455,0.407353579263405,0.378241585968291,0.262726292392145,0.185476175346336,0.223838943642458,0.273938056828543,0.304819818105536,0.319770678506254,0.313793949102408,0.297981204906421,0.288335693514864,0.276551793025238,0.0807032610097897,0.0580968842956124,0.0987219456693879,0.141131169759431,0.176932372243415,0.201546238667617,0.21506115539246,0.208361156189089,0.175283344995056,0.14873617884466,0.119853123442435,0.0844330679825306,0.0591472792206383
"9","alnfru_000044","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.140620005764762,0.0627382960234667,0.0415007205410939,0.0388640809953475,0.0925188086309744,0.0529321927308228,0.0384778131428218,0.0963351972419338,0.481162998438605,0.490553625071331,0.488788302556641,0.483660275265031,0.478157230676447,0.473774253580184,0.478435507745872,0.477642603447013,0.4605054634888,0.450448498760166,0.456409553417792,0.451797221637551,0.415180071675176,0.273878893856566,0.196361973340288,0.245084336132494,0.300459018732036,0.334426139537367,0.351140403540675,0.345649845272443,0.322743681466174,0.3096735426553,0.295491465243938,0.0815826715990054,0.0672050847064283,0.110592886592628,0.153109077600265,0.184796442727882,0.206054674337055,0.220853707369269,0.222885966992411,0.178971935527298,0.148929538354925,0.127155981805524,0.0881789322806644,0.0639776410780909
