"ScanID","PFT","area","350","450","550","650","750","850","950","1050","1150","1250","1350","1450","1550","1650","1750","1850","1950","2050","2150","2250","2350","2450","PFT_2","PFT_3"
"plagmn_AK2018_01","plagiomnium","AK2018",0.145321256775005,0.0419447473853561,0.0975234487890469,0.0437009471383381,0.504081135190294,0.588530505045844,0.615689557250321,0.65800949324167,0.584460147762643,0.574336659653942,0.452050974727565,0.169718536500752,0.272933394273726,0.353636282863605,0.3206796976401,0.274586393140439,0.0856402431756941,0.152024012629045,0.218390023422768,0.219748276496098,0.163569603047846,0.108540091499406,"Plagiomnium sp.","Moss"
"plagmn_AK2018_02","plagiomnium","AK2018",0.103143693417412,0.0443135543055701,0.096468802300669,0.0860163188313658,0.270576621325497,0.356531750194494,0.413667024984848,0.461919110476256,0.437771481742454,0.441367196044496,0.363960613881907,0.13912108814637,0.225521520272101,0.293046057353986,0.267758382184961,0.229064429235301,0.0716489865054035,0.127856743253029,0.185749994875574,0.187383918785143,0.13978202497083,0.0923417918764601,"Plagiomnium sp.","Moss"
"plagmn_AK2018_03","plagiomnium","AK2018",0.143118087703664,0.0515009382143498,0.123705534300933,0.0730390926046822,0.450436689632354,0.530810996494038,0.551300444379933,0.58833316520822,0.526092348048345,0.520226278893175,0.408483655000514,0.152693161434654,0.24291946462298,0.315503786273098,0.283561793030791,0.24051351040871,0.0791005008117368,0.136682253541249,0.193049677530566,0.194636743730867,0.147520072331876,0.100129375458975,"Plagiomnium sp.","Moss"
"plagmn_AK2018_04","plagiomnium","AK2018",0.138125306477998,0.0428037546630335,0.107729873837765,0.0480929954123809,0.526577743182133,0.583901578215175,0.58832786954239,0.618006799512149,0.559860462442461,0.55413761876495,0.449350640523961,0.170126478148708,0.281336335522398,0.362262034616759,0.328570483522396,0.28075009904466,0.0850079584320194,0.152780957225304,0.224604149260235,0.227673828798931,0.170438253435704,0.112775631807572,"Plagiomnium sp.","Moss"
"plisch_AK2018_01","plesch","AK2018",0.0539601271059627,0.0477305557342864,0.094037557761036,0.103132057242249,0.207616939687707,0.246099341352149,0.27251548027659,0.288274288187753,0.296707106148409,0.302917877200707,0.300405607607779,0.21760998611724,0.240956372037373,0.257119224315027,0.240988301745868,0.244766640141526,0.13869764369786,0.176163909815944,0.173708074795263,0.179092951121397,0.152917664450556,0.123642728843987,"Pleurozium schreberi","Moss"
"plisch_AK2018_02","plesch","AK2018",0.0591781571363192,0.0395867052227872,0.0962362112623919,0.114968088969462,0.271881090055689,0.334160462171254,0.367098131062202,0.381337746172058,0.385274764959446,0.387048280533314,0.378389268701507,0.257788064605912,0.291716113693788,0.315757060089906,0.295427224843474,0.302192305255628,0.162303934706326,0.205751256496165,0.201625631340197,0.206656191615663,0.176162733622865,0.138451672328893,"Pleurozium schreberi","Moss"
"plisch_AK2018_03","plesch","AK2018",0.0542624815407326,0.0358745506652449,0.100873392044556,0.0839029459903878,0.279578922074006,0.326292537822488,0.348101772608923,0.359330205106143,0.359899780483773,0.357208060153336,0.343925971969128,0.220892934944974,0.249508116136054,0.274394864455785,0.253860773390529,0.261097875709338,0.131054156846211,0.168533176555889,0.166162345265502,0.171203787056594,0.140261461359169,0.109598942610666,"Pleurozium schreberi","Moss"
"plisch_AK2018_04","plesch","AK2018",0.0452859863711875,0.0371693700957679,0.0827855250908639,0.0866904464888714,0.198039564463669,0.237430399955046,0.260648511564007,0.272168764687834,0.276914037459263,0.27875558338199,0.273683517835503,0.199012514150055,0.217675356273394,0.231368579870067,0.21606902112543,0.221192991750499,0.129926913687523,0.158718664447246,0.155023608245376,0.158834956357626,0.133763957679675,0.10828381935425,"Pleurozium schreberi","Moss"
"sphagn_AK2018_01","sphagn","AK2018",0.0800300814735637,0.0522992955725386,0.0530326278618851,0.112698584632329,0.505834750083908,0.554579111535187,0.585488888555222,0.595463689469333,0.586598442272867,0.580531488953587,0.555098522282042,0.373619276629196,0.431992428205636,0.469454223335526,0.441506519679042,0.439051413005825,0.224648180678548,0.314111951904455,0.330432150305808,0.335879354523973,0.285918554700589,0.216731253190487,"Sphagnum sp.","Moss"
"sphagn_AK2018_02","sphagn","AK2018",0.0805150082099365,0.0574570105953162,0.0566624093063524,0.129119549004775,0.4420636547754,0.498694582685775,0.535953596015284,0.551140314883307,0.546269230686633,0.542419412663891,0.518928289639951,0.352157051125649,0.404689440412695,0.438417010615961,0.413480256109354,0.410860924407242,0.211100329222028,0.291261584480439,0.305650261078988,0.310914270243147,0.267527550752959,0.207720407093368,"Sphagnum sp.","Moss"
"sphagn_AK2018_03","sphagn","AK2018",0.0970099570201953,0.0737221593948927,0.0750376180112518,0.176246371170261,0.529885936527892,0.596501831568469,0.648911355310509,0.665039026437326,0.659922145697669,0.655690650917232,0.625271847785356,0.41813615566425,0.484597648513985,0.526681251764193,0.496195972432412,0.492737869457384,0.245797609231064,0.338625002838151,0.35760648396087,0.363919760743368,0.311351873172762,0.242874335732608,"Sphagnum sp.","Moss"
"sphagn_AK2018_04","sphagn","AK2018",0.0680335519651136,0.0603719068098829,0.0818936136583939,0.114934632280401,0.378747671301318,0.42841649577675,0.47282204724029,0.491361790313197,0.489986245023821,0.487322463959299,0.463794530056599,0.309511893338259,0.356615988284733,0.387889902870262,0.364719420752407,0.362935469628828,0.184706512930214,0.252320260571257,0.266313822182962,0.270995316815137,0.231362128001706,0.179423731438248,"Sphagnum sp.","Moss"
"sphagn_AK2018_05","sphagn","AK2018",0.0610948525451075,0.0419920586273095,0.0863127794927941,0.104070754167129,0.272043057325515,0.326690399202274,0.367956128850148,0.390370709906613,0.397821895499185,0.401361925703772,0.390994260923625,0.284523696063636,0.318332765166973,0.339623219042556,0.321466603837686,0.32262653413918,0.180154576874538,0.233944855840146,0.238707060331706,0.243221841484906,0.208915671957056,0.166085270914384,"Sphagnum sp.","Moss"
"sphagn_AK2018_06","sphagn","AK2018",0.0517558936446956,0.0398409081219844,0.0950012130120072,0.105899382035987,0.303925429719012,0.356709228372488,0.3986009499828,0.417873006556952,0.419754072879709,0.418446732791224,0.403648575438916,0.279921928890033,0.313579750019622,0.337397529885998,0.316864697634895,0.319489430343604,0.170902061430023,0.224405884628588,0.227432601832027,0.230956640606219,0.199383387671935,0.153613280237282,"Sphagnum sp.","Moss"
"sphagn_AK2018_07","sphagn","AK2018",0.0807503910487007,0.0596915871805986,0.144888968635491,0.17387549515797,0.432404514219839,0.485890306289763,0.517187482826616,0.528431605998411,0.530873917408783,0.532266818396128,0.52031552409268,0.397956053216479,0.438155459055214,0.463165059092053,0.443572591365777,0.447433493735786,0.265744617181631,0.335091861262897,0.33916924010844,0.34290178569991,0.303005201580287,0.24585096817214,"Sphagnum sp.","Moss"
"sphagn_AK2018_08","sphagn","AK2018",0.0702920213050135,0.0576764626252373,0.123002486014072,0.142011549691003,0.363510201582986,0.407681934880976,0.438511632192776,0.449817256810381,0.44856981607187,0.445582713424989,0.429945302392866,0.314715467274128,0.348121696708571,0.3689022111405,0.349767079803315,0.350687241455055,0.200044225111266,0.256174492831198,0.260797321414178,0.265852538826381,0.233706414990273,0.186760370518979,"Sphagnum sp.","Moss"
