"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","399.444","409.444","419.444","429.444","439.444","449.444","459.444","469.444","479.444","489.444","499.444","509.444","519.444","529.444","539.444","549.444","559.444","569.444","579.444","589.444","599.444","609.444","619.444","629.444","639.444","649.444","659.444","669.444","679.444","689.444","699.444","709.444","719.444","729.444","739.444","749.444","759.444","769.444","779.444","789.444","799.444","809.444","819.444","829.444","839.444","849.444","859.444","869.444","879.444","889.444"
"salsic_AK2018_01","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0744349267617622,0.0624242696124367,0.0544330438167246,0.055485797154512,0.0520160725616252,0.0530295534060621,0.0542814184037643,0.0539898526196148,0.05778158642455,0.0595038315204425,0.0634510087553966,0.0710797688855405,0.0807398136599285,0.0900245071665227,0.10145028773696,0.110939471198446,0.11931488885043,0.126103369694567,0.133303980053328,0.141470566173998,0.150587271018477,0.160124074880436,0.170231200946392,0.182839816718646,0.193185866277372,0.199840594647026,0.207141963831469,0.21238895911313,0.222517967187418,0.256084015320761,0.30371726934466,0.343642648224412,0.376171505121307,0.401659149012493,0.420338050918129,0.434020543245116,0.444723464395347,0.453818669489615,0.461663259787777,0.468995680240106,0.475343336419871,0.48122124423388,0.486156259552863,0.490391619870328,0.494277347198097,0.497588205177443,0.500340658500593,0.502512724234803,0.504331862393611,0.506158031623981
"salsic_AK2018_02","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0480638786909274,0.0375579690748725,0.0313818718831675,0.0327866980751053,0.0302704280544875,0.0312731891152759,0.0331982646476959,0.0332841505839158,0.0376614581229569,0.0398623800414569,0.0444885379189148,0.0512425358310937,0.059571254308711,0.0690306423284924,0.0798487029112779,0.0899961839492542,0.0991414985793986,0.107495524725001,0.115788100602499,0.124795774115292,0.134206392013335,0.144123169172135,0.15413910316649,0.166261434982146,0.175249819467023,0.17932613793861,0.183724809183443,0.185150001765837,0.192131472380031,0.228271481517497,0.279467296532526,0.31671453375954,0.34390669359462,0.363937765659357,0.37832619140663,0.38932231173916,0.397254313759531,0.40418693814097,0.410073512222707,0.415946236390336,0.420595022820215,0.424967524729683,0.428576072862849,0.4314093013101,0.433845181699182,0.43611661828681,0.437775860571637,0.438945122296489,0.439885144000321,0.44081760520502
"salsic_AK2018_03","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0533017885281363,0.0425626144747631,0.0364406709443403,0.037406309278036,0.0356852986195586,0.0372846785286069,0.0392192081437319,0.0393532097828334,0.0434209400256479,0.0447401742048636,0.0492257404324133,0.0574909999907252,0.0710559235383864,0.0870616964473709,0.0994312098371864,0.108887981394319,0.114294364421628,0.11401109045584,0.112918705686455,0.11450618293748,0.117964226041582,0.120356798937889,0.121494941295204,0.12690382073595,0.127508911902392,0.122394892502303,0.119294286288965,0.115155889007871,0.11841284395649,0.149337243887139,0.222971683344478,0.298474017998602,0.358590712620394,0.40176818267058,0.427639627443681,0.442862527605439,0.450863881421314,0.45649410660414,0.460837001114955,0.465161164703931,0.468325278560995,0.47125454985155,0.473662489000338,0.47552058139446,0.477045511746342,0.478531136061721,0.47931510851364,0.479752664854688,0.48011033955218,0.480416849418098
"salsic_AK2018_04","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0596705788770602,0.0500123116610482,0.0427383797134343,0.04297765004437,0.0395452927415911,0.0393252478454689,0.0397518848377437,0.0375477247683363,0.0393697968313706,0.0381618705018927,0.0410990855836687,0.0529427309049313,0.0791781958776236,0.109186739765087,0.127830593832061,0.138602060000759,0.140419138563186,0.128843980753982,0.114099991197466,0.105764590487104,0.102736713569974,0.0956955611542914,0.0852892814565934,0.0838717692710936,0.0779085843953318,0.0649303801687464,0.054830589873296,0.0469494826602966,0.0497544587990074,0.0758166659983178,0.176865386003625,0.288154759143148,0.372668696103071,0.428639661393398,0.458206513406243,0.471846131947638,0.476242239631515,0.478003606302876,0.47892519194275,0.480707194811378,0.481740521086416,0.482824966077478,0.483398685039811,0.483532325526886,0.483451443865983,0.483480029880373,0.482990957731335,0.48225725998779,0.481731079883405,0.481431632346667
"salsic_AK2018_05","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0755809127289211,0.063666598508271,0.0554204932189633,0.0546778707631517,0.0511787052944735,0.0506312820741475,0.0513797078379511,0.0507522635404659,0.0542270456768002,0.0550165645864916,0.0576987764258116,0.0634638962772228,0.069772505766753,0.0760766543970666,0.0857171895038672,0.0948691811350332,0.103736102045622,0.112635595485328,0.122293423772882,0.132516244060773,0.143128118187167,0.154716771306185,0.166980599849177,0.180925391421849,0.192152579196688,0.199096471436287,0.20637657562469,0.211134050318624,0.221228590449905,0.261591073548542,0.311227255442207,0.3459572045585,0.372626257511878,0.394197401409122,0.412223643755859,0.428344823048499,0.441783413595017,0.454036798852419,0.464935271150285,0.475283079956195,0.484140045329854,0.492071711655158,0.49913391647768,0.505197123788053,0.510484863464611,0.515206280652791,0.518949295310093,0.52174015037336,0.524375674250661,0.526772390083525
"salsic_AK2018_06","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0702412859114837,0.0579591676750796,0.0503968475472145,0.0516718476358184,0.0489634248598222,0.0504833974532876,0.0523833097749356,0.05306212224577,0.0582761375965279,0.0605313116370311,0.0655650957631156,0.0731926148787291,0.0824048160765912,0.0919990313655948,0.104959431818865,0.116936237666998,0.128784571684923,0.140417767173168,0.152565063303461,0.165496952182258,0.179211054006293,0.19359935824988,0.208609837477011,0.225166933342298,0.239509168436577,0.24921376576725,0.257651701276792,0.26292853821323,0.274242170379952,0.308132077579507,0.349488750252299,0.382965463345071,0.408747587155312,0.428468589306837,0.443629939088965,0.456241261751708,0.46544983940666,0.473457198770928,0.480306932597605,0.486870700871459,0.491926844241716,0.496600617598208,0.500451608789539,0.503291260209868,0.505622172870945,0.507705605409177,0.508893959967418,0.509494906794949,0.510033772618221,0.510908550327584
"salsic_AK2018_07","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0696119711410569,0.0603473380343353,0.0543377759756658,0.0580489050284389,0.0570393702176826,0.0599133556877668,0.0628021730706946,0.0642359290375957,0.0698672237559978,0.0730866856039566,0.0799431496545701,0.0884035601228903,0.0987016528226424,0.109759453288381,0.121265328284582,0.131955142354467,0.141269896737128,0.148705642290258,0.155428086079771,0.162458099804504,0.169537733675155,0.176883435094529,0.183012151384909,0.191455850625474,0.194215983177012,0.191252414726876,0.191275017823195,0.188279521595967,0.191852061694882,0.229738427121911,0.288300433632758,0.331054088800084,0.360150434178915,0.380147876682668,0.393900191991069,0.404404822091429,0.411837906895948,0.418349876516033,0.423662104160929,0.428889940514928,0.432893910184576,0.436645894536407,0.439601356203114,0.441889461304926,0.443812247626437,0.445451734178006,0.446414603434403,0.446949148412849,0.447306923483363,0.448000616603698
"salsic_AK2018_08","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0588522122212624,0.0482899630744101,0.0409448385382771,0.0414101641451025,0.038113866090356,0.0378809935100838,0.0379600173634827,0.0358295223475525,0.0370427901204181,0.0358153694143783,0.036927593084246,0.0446007168593394,0.063546235781721,0.0880828729077086,0.10191539791468,0.107788070678122,0.104613249521418,0.0889265577820345,0.0738369249168069,0.0661113852449793,0.0629935193305474,0.0574886994376368,0.0510295944897283,0.0497477901108525,0.0470750005146428,0.0415848825731701,0.0382892828725147,0.0362245489905236,0.0408636728214286,0.0499292903003701,0.109434518851773,0.215864876953012,0.326673431231847,0.415694651875148,0.467100374855254,0.490507166301148,0.497421007712642,0.498974007193856,0.49894788989425,0.499593468644926,0.499680421701197,0.499948183538652,0.499881514133086,0.49926120547238,0.498453762703045,0.497889895680027,0.496612847346552,0.495161783505115,0.493650479874316,0.493044824939202
"spbark_AK2018_01","spruce bark","Pices (bark)","Abiotic_Litter",5,13,"AK2018",0.0983067871593777,0.0947843893314954,0.0934615958388024,0.0934651621964681,0.0933902367182483,0.0938210630983203,0.09466549092526,0.0952201219746703,0.0954908626771286,0.0962616694442352,0.0973120165868328,0.100205425741352,0.104767598632082,0.106256257457918,0.11070227933845,0.113888942439918,0.117973603010947,0.121124378616905,0.124404599063612,0.127346536542081,0.130420996438914,0.132828516787548,0.134979710311061,0.137833882641931,0.140031103428396,0.140937275837019,0.141423114158544,0.14013107856417,0.141079684475531,0.150853899305324,0.161373341091168,0.16671042643711,0.171006176456246,0.174962448117601,0.178679992988776,0.182150651550676,0.185403673367624,0.188867084326394,0.192039767021449,0.195846278130054,0.199239449344414,0.202857169589145,0.206451638689468,0.209770373001466,0.213028581962103,0.216414654519626,0.219714596119261,0.222867100418224,0.226564309332096,0.230238617167168
