"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","Boochs","Boochs2","CARI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","CI","CI2","ClAInt","CRI1","CRI2","CRI3","CRI4","D1","D2","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","DPI","DWSI4","EGFN","EGFR","EVI","GDVI_2","GDVI_3","GDVI_4","GI","Gitelson","Gitelson2","GMI1","GMI2","GreenNDVI","Maccioni","MCARI","MCARIOSAVI","MCARI2","MCARI2OSAVI2","mND705","mNDVI","MPRI","MSAVI","mSR","mSR2","mSR705","MTCI","MTVI","NDVI","NDVI2","NDVI3","NPCI","OSAVI","OSAVI2","PARS","PRI","PRICI2","PRI_norm","PSND","PSRI","PSSR","RDVI","REP_LE","REP_Li","SAVI","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","Sum_Dr1","Sum_Dr2","TCARI","TCARIOSAVI","TCARI2","TCARI2OSAVI2","TGI","TVI","Vogelmann","Vogelmann2","Vogelmann3","Vogelmann4"
"salsic_AK2018_01","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.00765107170380285,0.00536442228019396,0.690979833228306,5.19716414650297,0.634135707196765,0.350057900977299,0.776115436684787,1.32751850503546,0.111419186677079,1.04331527340924,0.454078321315806,18.0249940802487,4.11074243279858,9.82016452387609,9.0086218240681,11.6023110050728,0.566069740343331,1.41925370684132,0.555491178950225,1.44037302726817,0.268287242538839,5.67061103517833,1.91942817204286,13.2702894366372,-0.041166286299849,-0.614366287013774,0.6278243475693,0.497860688058908,0.609490733770754,4.12151739525155,-2.99051028962479,0.637527260504229,0.811359526898172,0.906582298055251,0.525642550401054,3.2656927865625,-2.67120568348391,3.90117920730235,1.41948632079513,0.620437339031787,0.488939684655486,0.0785517717225192,0.218453587463798,0.0567127682010885,0.419875416159917,0.163143632531419,0.422944982097534,-0.466089087361479,0.323002849407094,2.46587402925598,0.672586572746528,1.3898963761844,0.836149838946702,0.220703110533481,0.360097859501356,0.140890140109293,0.3345578074009,0.603088010386543,0.359581056253135,0.135070466186781,5.77185482108171,-0.159485818684582,-0.0724190528219719,0.349493412089203,0.795744044793596,0.359542496898229,2.51499277125142,0.316965871101514,694.153317521485,710.843179834753,0.331942770332579,1.68218685919933,0.242720876827058,2.1254779026704,1.41948632079513,1.68981228898804,3.90117920730235,1.43969526300405,0.706159806331092,1.25781592963992,0.2006063635385,0.685863727895043,0.247592139072734,0.293763626576413,0.238462508210436,0.112294018479159,0.31229125262958,0.0645037993566363,0.477556650078027,-0.336159769795115,9.26739623214825,1.11494897125115,-0.026622963950025,0.833286027400746,-0.027195953545085
"salsic_AK2018_02","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.00727830078477258,0.00434194218374795,0.652928087044611,8.20080561943003,0.646200637535703,0.351282802101835,0.800604013460273,1.38726282868215,0.0905246335799874,1.0646129603415,0.410238050968782,16.2514848012716,6.90308265857237,14.4033411240529,13.4809270483893,16.5151044602946,0.482564582128867,1.62656013043137,0.485435373908432,1.37024533303228,0.211434087923917,6.56525886780058,2.05004382946706,15.4897442604223,-0.0572482528090779,-0.526363010213226,0.530012809811758,0.468034994617855,0.654555346088517,4.78963946135488,13.6699876917609,0.651205448842401,0.823012529779823,0.91457037650202,0.499907004159372,3.54645843855869,-2.62690462965002,4.30628596060533,1.38249801425177,0.645940167618022,0.424164728938255,0.0889846711955211,0.24942648034422,0.0356387258194463,0.299209569684593,0.138534528510604,0.410716974245041,-0.499746341187981,0.307049172222655,2.39395487836715,0.628518917580731,1.32162526089662,0.649892269823638,0.191526672351964,0.370234179985042,0.126416703842842,0.36003082910983,0.71039737677035,0.356757113650155,0.119109578804629,7.13959244216232,-0.208842970558651,-0.0856753332005119,0.45331726987841,0.852844737071421,0.372175601715212,2.44734564098515,0.302634655338268,688.966144923969,706.528641570502,0.319513491722376,1.71738333537121,0.209947380126626,2.17578365868204,1.38249801425177,1.69501913449835,4.30628596060533,1.5222954133893,0.662619446681878,1.224487411487,0.130554180090229,0.615422855587139,0.169318912179631,0.256242074735578,0.21720052946585,0.115367744068326,0.323378959112946,0.03094367897675,0.259791691711929,-0.154353896859776,8.48770209822909,1.09792378992858,-0.0230504994137098,0.761158801228533,-0.0234793638952884
"salsic_AK2018_03","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0144210841654301,0.00945977564045557,0.630817543576764,5.1313216999687,0.413721637140512,0.264993646585092,0.669733897101556,1.62312436843328,0.109304430076991,1.11986230259766,0.98317009321929,13.4894966914313,6.37139588578046,11.1247557308772,11.3412928670118,13.5124766914476,0.453015281409528,1.5670284246116,0.491033629009335,1.58382415263161,0.104428523041301,3.63515989808532,1.04874904368171,15.2004455715473,-0.0401869958102113,-0.536239945281986,0.454264739851697,0.916087598408184,0.669458298499122,5.05067376043227,1.89137278610157,0.878168129152241,0.96749476903363,0.991619704981961,0.965773674404268,4.39540017584319,-3.49491835061297,4.0569653813137,1.9491151051729,0.621640382377298,0.464926045800518,0.175796207425114,0.318763120525974,0.182280526430572,0.77469553585832,0.276658076969133,0.677240204202217,-0.512465025378754,0.487847017691447,5.19655863598653,1.0484647832596,1.76494412437734,0.86898622114134,0.500104647058494,0.594018248981392,0.248526664365782,0.0489364339166251,0.522882181640545,0.551494812621492,0.235293115802732,7.10285790077718,-0.121209952898717,-0.119170000690538,0.132408117735036,0.844518449682871,0.151714480938765,3.65221390216894,0.462743227921462,696.773641880039,712.034454866577,0.489354261575448,1.23829048673948,0.490554128358247,3.92632980418948,1.9491151051729,2.92245810037039,4.0569653813137,1.97826104384555,0.505231927691295,1.46749031023805,0.233776016201095,0.58947603850928,0.313299232279068,0.369490499269112,0.341920439775918,0.197210150154087,0.357592031041348,0.196529674192042,0.835254671695582,3.7445496614988,19.4783012322709,1.18608964920187,-0.0338815376690009,0.795896249648495,-0.0352186068419126
"salsic_AK2018_04","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0213499347555128,0.0127293252230799,0.869546678307961,2.91768995141213,0.260921392608824,0.209198304580286,0.61616956410015,2.65912373235453,0.138957465418838,1.26635595694553,1.5948057556399,10.7640857237559,7.93196080915816,9.68115420377942,11.6879865665942,12.5242272672248,0.374825725829871,1.74848858896351,0.438580439596409,1.64719204619412,0.0385112012102833,1.21831461172175,0.333341740546519,12.7024423203668,-0.0544578390080079,-0.474356365548522,0.312739470623874,2.75986929090682,0.589858817056236,3.8763696092285,1.19117210234224,0.978392748194635,0.997719841088082,0.999761464930224,2.94800047287147,5.4472533524884,-4.86326835032219,3.39852909560951,2.57247078456095,0.552283527137272,0.432714574258519,0.502389125655726,0.6854422470756,0.319651290514542,1.04557519952533,0.362038901667917,0.949592133607473,-0.559646005784697,0.67549047567007,38.6763470293694,1.37047892559817,2.13498739222328,0.82156157112551,0.770315454543454,0.810763367621737,0.322598537649799,-0.454674372842143,0.0799670985563993,0.732941583042394,0.305718125926914,7.69748304723212,-0.0623802649143222,-0.0994844055237026,0.0265415018258103,0.855388943177941,0.0148846389848386,5.88579215174856,0.598408447583871,695.750452872338,711.504428786417,0.634463906757719,1.02654185128989,0.567324989034622,9.56877822684044,2.57247078456095,5.96847697786859,3.39852909560951,3.92757064738768,0.254859501372317,1.60896040341007,0.496238551432364,0.475690962207593,0.851908268940245,0.472939385378826,0.428723899070962,0.305361170470599,0.416624158780927,0.300682840635712,0.983529647527652,9.20183087722644,29.2192534551312,1.21985690893077,-0.0328788456345915,0.754101669797595,-0.0345336505873912
"salsic_AK2018_05","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.00675163162144366,0.0044501420248952,0.713884048110183,5.25161188463332,0.655692472185646,0.337772350369027,0.785407929800759,1.37248024330632,0.095356668016933,1.05365712469459,0.411212540075215,17.9430106771488,4.4305709164704,11.7281752469742,10.1493065665751,13.4673843914504,0.601604353846305,1.45023707308074,0.573687290150418,1.48317485418835,0.38622705221933,6.51660072729123,2.22694990736228,15.9304579167241,-0.0516740916722672,-0.603341258837853,0.618861090537008,0.428096126129977,0.669315776327567,5.04806596997245,-3.84309525910616,0.651136613544539,0.822954681013464,0.914531273387026,0.456089038817301,3.18933927602431,-2.65426248184055,4.50051176793527,1.3687170907213,0.671153114681557,0.486014927998675,0.0867941603392168,0.234432534028616,0.038707481656591,0.317871378910787,0.146398351852825,0.431672896377105,-0.466071822830776,0.334190054966881,2.51910015772725,0.630357667030003,1.34301328300056,0.754614457423274,0.212392612914524,0.37018261438365,0.127029436291137,0.399809752827398,0.606472116899677,0.37023086705458,0.121770892960622,6.43322069046825,-0.187805175998711,-0.0772278434617029,0.386646664634499,0.810063335876909,0.374091418693288,2.5809503766561,0.327476252915969,686.403819600995,710.001268701623,0.342645908181044,1.65828444221618,0.242515386112967,2.17552364490981,1.3687170907213,1.63366166842524,4.50051176793527,1.48324699416956,0.684072969266366,1.23488348194189,0.19289089836295,0.702995367650574,0.244964029540575,0.303746871831061,0.243010772871622,0.112285781684389,0.303285845876907,0.0316591347764357,0.259989345620332,-1.60112376523871,8.42442876155146,1.10483990388646,-0.0292858208833788,0.802990595354619,-0.029817633601906
"salsic_AK2018_06","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.00643618081599058,0.0041254489397113,0.758599680060063,6.5886077572708,0.711609076197899,0.401673853550691,0.825382547713069,1.25937262472528,0.117582784505928,1.03062066693381,0.32518179932733,21.1235930576815,4.27550231890457,9.93580863688297,8.75003879443379,11.4322968765866,0.528739275252241,1.55455610685332,0.530822772083633,1.32051096370579,0.271576247217405,5.94187499178888,2.24999109915809,11.4303365159485,-0.0450314315894366,-0.678739622952078,0.708903930774005,0.42662928361447,0.515174369582788,3.12519445038192,-1.1309236387804,0.52256058421974,0.701264186326015,0.820945844473623,0.45316876822457,2.8443400399209,-2.47207481548101,3.88518843296267,1.29938348491693,0.614330741659766,0.468755196900939,0.0554479481056192,0.191149301895157,0.024375035014282,0.236668480773071,0.120323645856822,0.323562607086092,-0.463900966738036,0.266520850874631,1.95666682674733,0.568505694659049,1.2735634424868,0.763118042179782,0.102390621381166,0.282068431490218,0.10598255215128,0.397303197558502,0.684482523458997,0.290076644569864,0.1029923162335,5.92028687102548,-0.201186207017317,-0.0654220927977319,0.571975230348943,0.804726428931462,0.450111528075676,2.10625055742209,0.263380533734554,690.068721968827,708.787177718536,0.273513817407666,2.04529599233623,0.13407365292931,1.7857808288768,1.29938348491693,1.47810407474156,3.88518843296267,1.33547975141027,0.760234462463094,1.18797307728363,0.157387508192513,0.665457544585169,0.187308251731282,0.269894439402986,0.205240800969696,0.0774574975086978,0.267024246724705,0.0108504184730727,0.105351727875243,-1.55282223626589,5.78741209199194,1.08390947155982,-0.0214841006632246,0.776062246982565,-0.021810794462596
"salsic_AK2018_07","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.00841201408798277,0.0044478958591389,0.692901520454975,4.82437386181181,0.636109519619925,0.421356758497362,0.807540074148846,1.39391570105054,0.13250847856224,1.08188953917884,0.415479635732408,17.3377579872616,3.0992928334817,7.21205420401998,7.48633096008909,9.20826292896737,0.409056162425889,1.84429652938248,0.446263816847079,1.3384280193837,0.171702070972013,4.34183547209655,1.41566104684256,10.3333598459115,-0.0663942027218262,-0.541114538177481,0.475409444208609,0.686257158953481,0.677920144186351,5.20964013706331,-3.06532619946662,0.66837400848775,0.837188031698562,0.923982865914454,0.722426377254012,3.43392553470976,-2.64138280038964,3.05551581931224,1.39033378824148,0.531440630876751,0.394499857335866,0.110477320648541,0.303697834357937,0.0458438308654818,0.385775934327772,0.149321403861639,0.470567183664323,-0.446352521316651,0.316087349915035,2.77762756347906,0.624936885951191,1.35106420812627,0.584345791884257,0.266039202572443,0.383280355376818,0.125220813011373,0.18745705439954,0.537229544780774,0.363773817755754,0.118835382889724,4.36630400705713,-0.144070047929766,-0.0598581710338099,0.299400740490633,0.740905903145111,0.270496829397789,2.23182213031822,0.310827790412367,687.708015767856,705.734226403694,0.327750796947266,1.56254753275926,0.269317890105767,2.24296463950327,1.39033378824148,1.74642764985257,3.05551581931224,1.54810705347956,0.644514063467962,1.21632985924757,0.244906419780436,0.708876692465742,0.30104186898465,0.256994421504704,0.231111261401884,0.161896648293421,0.445047555352436,0.0601341071312675,0.506028639526246,1.79793132479149,10.7824065410551,1.09148086816183,-0.0210000371433788,0.70539041586838,-0.0213751775134581
"salsic_AK2018_08","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0192751928931295,0.0188356828084429,0.472534938719896,1.84635921112886,0.151529316842217,0.121375993833418,0.446753777353501,2.07766492638685,0.107866631602179,1.10277125072474,3.34007775058066,8.4059374670238,9.31607818487974,9.86383694871278,13.9606937194666,14.2340258724099,0.617722757267432,1.13478560422547,0.603304431791035,2.23970853074578,0.0643046948257436,1.71161508465934,0.341074021481893,23.0999367681957,0.0703116057960249,-0.626810684379072,0.361028308587048,2.62529425213378,0.633935361633888,4.46351597610404,1.1480488069956,0.986567794950368,0.998888640712122,0.999908568049308,2.73382018068605,8.72294882336672,-7.6053664883475,4.55354312386349,4.28449751659704,0.644907547029878,0.604265421253064,0.243254675279051,0.314952218950761,0.739649490344161,1.59836877652736,0.560130942924238,0.984628990645713,-0.569844139520981,0.730277335711091,129.115072725669,2.46739469964871,3.54680766429889,1.68020475256281,0.77894112271666,0.848038692722679,0.496135752312874,-0.440886528567846,-0.00294691841130828,0.772354219600151,0.46275271464645,9.68047137265612,0.0176835527230846,0.0590644410015948,-0.0088432349116568,0.866233574063798,0.00580951859622339,10.239473005292,0.632961108938408,708.47002643922,717.271233557069,0.6709520156996,1.00780548282669,0.622373925799605,12.1612450289738,4.28449751659704,9.56720811211906,4.55354312386349,3.15923064428413,0.333604281404171,2.20970425755481,0.735930066564925,0.498779493177671,1.00591125681416,0.477485362639483,0.457828847351999,0.222218893227342,0.287716293363924,0.294375773626945,0.636140565597443,6.75437583833352,30.1564510422621,1.41108917298565,-0.0642859492462726,1.00731569243156,-0.070199929533138
"spbark_AK2018_01","spruce bark","Pices (bark)","Abiotic_Litter",5,13,"AK2018",0.00105668760541897,0.000795661346410068,0.337623176138265,1.68209280757376,0.847113076155454,0.710526076416289,0.899467407419884,1.1224698506464,0.114079273881469,1.02735884573517,0.147186597065436,10.8393774018621,0.950036641946225,3.53462003029114,8.05867273893003,8.54729328334339,0.832060279897288,1.16094634323641,0.660755866524615,1.29754416276697,0.615965825080988,7.37990774591445,1.2260377769067,11.6023591860588,-0.0118945176928437,-0.320100562860611,0.541756877222449,0.80660243638195,0.403919119540039,2.35524937229444,-0.416769831169763,0.330693620821489,0.474149881685852,0.596189039213643,0.824873384588572,6.18125080726037,-2.26500230813903,1.59830186514787,1.12704672182187,0.272225248687732,0.497989232248481,0.014064050666183,0.102020815515587,0.00425728899368495,0.106365603059982,0.10933098904261,0.377181426208041,-0.405431523950212,0.0907569252869418,2.21120802133955,0.417109416218699,1.24550307173052,0.697108980983056,0.0449418708119461,0.170132801999314,0.0504065040502774,0.106874677871128,0.204234169451366,0.13785471714872,0.0400250538821669,1.775789963334,-0.0639385047685445,-0.0094108909383342,0.543359539837516,0.353583350197512,0.236450038717191,1.43240437614496,0.101876952375768,670.070281324136,710.2149482126,0.106063178110496,1.82562200908646,0.047482903300262,1.41002416388838,1.12704672182187,1.20762802634856,1.59830186514787,1.15504587849334,0.864615383830574,1.09225093375288,0.61637698700708,0.90221806590158,0.660806553023798,0.064105076727634,0.0508598756183791,0.0320911116365652,0.232789361875407,0.00719840782511081,0.179847548645476,0.204018820628452,1.4968264733058,1.04460087666001,-0.0136219529511815,0.921577158949007,-0.0137188839246142
"spbark_AK2018_02","spruce bark","Pices (bark)","Abiotic_Litter",5,13,"AK2018",0.000879233487583466,0.000747251234282932,0.251854031644912,1.63100731803001,0.818183796605547,0.674401924549028,0.873312259884037,1.11863739881973,0.085140911558526,1.02125826530171,0.186834265081977,8.07135260000084,0.820394448085422,4.29138719677901,10.8413399098979,11.3509079163194,0.890057718648118,1.07463622914508,0.726643517004687,1.39727460428982,0.761985286917904,9.90127394433856,1.23296046770504,16.81468835328,-0.00608049421126781,-0.245818084028669,0.578784594125393,0.799111791141665,0.405992051274147,2.36695831139971,-4.46658318192636,0.372564986614852,0.527804755482168,0.654308849751704,0.815779548077941,8.27424208253792,-2.33928197333869,1.6450622581909,1.15890772391571,0.298458329337384,0.571407351295806,0.0101400427232851,0.070116258138228,0.00648011690016753,0.141709261330832,0.14154969400642,0.430278772033494,-0.425023194342005,0.0856824500197036,2.51048881773031,0.450963244622323,1.32977958774815,0.921113805095454,0.0450064431498357,0.193238489061945,0.0633638690563393,0.111891884207621,0.194197387411775,0.144617567915489,0.0457282526160315,1.75796865640549,-0.0500755556730076,-0.00935582964273803,0.422817647747108,0.359498264861831,0.21335340771847,1.54080004264347,0.102807379040455,678.516757504138,717.074798086916,0.103618971812433,1.66203734066871,0.049335870473118,1.47904736763473,1.15890772391571,1.24215242013556,1.6450622581909,1.15198913751709,0.870773280473491,1.11812208077009,0.641362640857235,0.934711232533671,0.674765010443263,0.0552274367417923,0.0437148502933565,0.023149536596835,0.160074166164674,0.0126649895524164,0.276962027365468,-0.0557144236158817,1.31820531561643,1.05605391152808,-0.0178569090157099,1.00846966382526,-0.018013969662542
