"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","399.444","499.444","599.444","699.444","799.444"
"40","bare_soil","Bare Soil","Abiotic_Soil",8,8,"Murphy",0.0482101974813707,0.0603607629580697,0.0876386854357841,0.109048785080509,0.144442501720693
"41","bare_soil","Bare Soil","Abiotic_Soil",8,8,"Murphy",0.0729436718233413,0.0940300034262208,0.133126898192538,0.147756824127866,0.160737349680456
"42","bare_soil","Bare Soil","Abiotic_Soil",8,8,"Murphy",0.0793832665751863,0.106017456659238,0.147948910725476,0.163662255694775,0.176083474281373
"43","bare_soil","Bare Soil","Abiotic_Soil",8,8,"Murphy",0.0810247351322642,0.101918896531374,0.132026582101261,0.140982350870751,0.153988414890477
"44","bare_soil","Bare Soil","Abiotic_Soil",8,8,"Murphy",0.0883575202314825,0.116115797232079,0.161942480237473,0.159021373836215,0.155862170635788
"45","bare_soil","Bare Soil","Abiotic_Soil",8,8,"Murphy",0.0787016684360489,0.110164146653423,0.16888077410228,0.180206063997233,0.192807627792476
"11","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0474253836099584,0.0446804200766071,0.0838543277372371,0.137468355165544,0.369716733488892
"arcsta_Beth003","arcsta","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0633903257545143,0.0481241307550151,0.0878033513254229,0.144112265795138,0.522421742218437
"12","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0674794091917287,0.0483062180259742,0.097467861353652,0.156881801935241,0.493587087060643
"17","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0470520208881504,0.0460208575527841,0.0852631942608395,0.132314942143652,0.249535512024101
"arcnig_Beth002","arcnig","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0851793555327464,0.0616453515789448,0.0877291451815964,0.130455969324863,0.56443913250291
"15","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0913225158770688,0.063148915576976,0.103474540499638,0.160901186184978,0.817291177935343
"13","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0664412685332533,0.0530448998973945,0.087722297420104,0.135445188196783,0.565039971903776
"arcsta_Beth001","arcsta","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0729255776217738,0.0538549195802464,0.092778227376652,0.146118675560158,0.537124974821546
"7","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0751377714306915,0.0569096900112359,0.101048580514067,0.178510174718145,0.611361391895915
"arcnig_Beth001","arcnig","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0854006181591328,0.0630728678272862,0.0923007109780832,0.136961193335418,0.563995606310463
"arcnig_Beth004","arcnig","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0818150389724694,0.0565582503056543,0.0857700211907288,0.137909293663368,0.559946109100782
"arcsta_Beth002","arcsta","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0663520395207816,0.0487013185220389,0.0796597856054403,0.130567707561839,0.498748941630494
"14","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0775111917147262,0.0485689891221664,0.0787564291093248,0.128882588997829,0.793575268656
"9","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0853800087262317,0.0600468987887183,0.0871724067522583,0.134537916655154,0.774703058935847
"arcnig_Beth003","arcnig","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0835537087686439,0.0577146455234757,0.0969718264028032,0.153311723072362,0.569492065209173
"10","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0623955576690396,0.0463116860320408,0.107468697159768,0.173972797557338,0.601784341216571
"16","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.0716547663450073,0.0603475719649967,0.121755989219091,0.190554944756398,0.682829987986038
"8","arcrub","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Murphy",0.084714814564321,0.0706800780128295,0.122135947292955,0.202355569560788,0.738985644120922
"arcsta_Beth004","arcsta","Arctostaphyllos","Dwarf_Shrub_Broad",19,971,"Bethel",0.0598844158307049,0.0408501494010943,0.0688303103756934,0.120219031540768,0.524616352015003
"30","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0575002050126439,0.0397272914262516,0.0964864866213993,0.142978666491161,0.386233672598307
"191","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0784487892689215,0.0482654208396141,0.137831184847952,0.228783975849578,0.600104133298463
"127","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0426649572142013,0.0272471039768313,0.036972992129794,0.0524658083730469,0.151956188756739
"174","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.127272401495216,0.0966150815039384,0.132291577291954,0.174445949809342,0.622737391876901
"48","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Wickersham B",0.0840474178418783,0.0522671465742714,0.103185041997355,0.222592169483124,0.671768198984545
"194","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0673557173999186,0.0351859967832209,0.0563581267233436,0.0995366246888856,0.621839231043806
"21","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0930091710442594,0.0573110001408278,0.102352421909496,0.153210835605176,0.626700668406709
"109","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0847921195688793,0.0529690499873532,0.0912950982525039,0.14079303870526,0.649194221653591
"155","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.000549844289323738,6.36929465391207e-05,6.35786773884754e-06,1.74562664509297e-05,0.000377097422112912
"67","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Wickersham B",0.0944143892097155,0.0704853344846248,0.12400317989787,0.232672927159581,0.655484711870515
"92","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.17324699342082,0.16976426174569,0.225537567933453,0.271541546060515,0.702567502699524
"59","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0510017796732037,0.0344183733188489,0.0628491075091543,0.0976548006302215,0.388584081353054
"189","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0946906491732904,0.0570433961208975,0.0833403617466154,0.124723163773184,0.649315106812662
"65","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0712931675872923,0.0375984541841293,0.0496285431951768,0.0740061152267938,0.538087355846838
"105","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0893263106239159,0.0518795337044622,0.0821029249482616,0.123552970947127,0.660425990195164
"183","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0840970401779969,0.0602273440926782,0.0968806169988502,0.134913895682009,0.485754410546564
"16","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0987261453168018,0.072162337945887,0.142159348733221,0.213851651881443,0.646464695415808
"74","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0683793791486762,0.0400786313402172,0.0736765450763503,0.129628944716045,0.533007058728565
"18","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",272,971,"Big Trail",0.0518017120669462,0.0407870102327439,0.0898349930232878,0.138888784150933,0.386896905866159
"111","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.0869039408026774,0.0524490982126048,0.0730442305865613,0.108480761963288,0.675806138910811
"109","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.104397772735666,0.0696984554919294,0.0934205660151408,0.133504797782303,0.647434913117579
"274","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Big Trail",0.120417311172123,0.0854345151443138,0.135556300631411,0.196831586736379,0.668739613532215
"93","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.0915648139001315,0.0588487930854556,0.106730813162438,0.174933715870634,0.71549581659605
"386","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Big Trail",0.133341472569525,0.0976020716372197,0.134245909825901,0.185452398979229,0.691747487320211
"44","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.0942930808269808,0.0591621731846873,0.0877773812454015,0.133098617892425,0.523082450332324
"33","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.10252601340531,0.0653584013739951,0.0952182789993886,0.140367918269705,0.647633698121367
"95","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.108282050765311,0.0756983409211159,0.150227928722822,0.240439505975271,0.738263388061811
"209","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Big Trail",0.105173098639425,0.0808253152284125,0.122044448870814,0.164819243402468,0.50693357179222
"23","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Murphy B",0.124422484348415,0.0778689272182156,0.109312433412606,0.193401634356884,0.658546648882488
"194","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.106863463772706,0.0786328255956007,0.133735693600742,0.243144596407827,0.680623143929188
"2","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.110153168511789,0.0650404471951921,0.114773214124747,0.175559607882763,0.749435673852583
"232","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.136561616522527,0.104999201753627,0.135280868772737,0.224544048247989,0.729552249279386
"228","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Big Trail",0.091789244875912,0.0519478111938007,0.083573568958022,0.159480077094818,0.592562557822123
"457","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Big Trail",0.123040106169231,0.0991088391781193,0.159017757272617,0.222646036337669,0.663928676940191
"237","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Big Trail",0.0892808214198196,0.048783072185784,0.0794955041645004,0.144288810713915,0.681098077458014
"39","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Murphy B",0.113560514463679,0.0774631489469078,0.116036935620927,0.210919378196476,0.555009812107479
"133","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Wickersham B",0.222059070082277,0.189726980530298,0.217087486881053,0.285215516468553,0.749000991211549
"61","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",612,971,"Murphy A",0.134666286900103,0.0959772881706246,0.122640053893255,0.159369133883493,0.620008518619523
"90","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.107641124585933,0.0705677116810402,0.110024044135601,0.211279575865371,0.734225125854012
"99","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.106039897597199,0.0686528969738316,0.0985527558994249,0.181727016114797,0.780635972488724
"80","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.132269921789186,0.0907506622673136,0.113581040803844,0.196550986189024,0.774176315484325
"91","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.114788409980108,0.079575994490882,0.116758372929629,0.213116505897825,0.702240552652258
"113","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.107618533590947,0.0628618852767195,0.0906834408455713,0.173842629605553,0.799683708649777
"81","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.130440235485599,0.0893576757335672,0.112553159258066,0.194735615280974,0.763546642843337
"96","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.105269408630039,0.0666254348235407,0.106249991675835,0.209753406551253,0.734724134818134
"108","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.102488413535182,0.0604116261087002,0.0903441790265627,0.175367419555448,0.821159487316912
"114","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.105635847408026,0.0616891958041066,0.0891945139409596,0.171673139609651,0.783651431903225
"107","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.102522154835,0.0608330350719561,0.0908252345418457,0.176916279223236,0.824645180144842
"110","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.104836711084348,0.0671740792694633,0.0993621115528457,0.19088252877608,0.729840020248788
"196","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Big Trail",0.0988465954895532,0.0651370768396322,0.096857067381682,0.144758069017001,0.581928099099121
"101","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.0985717924743349,0.0561434737166912,0.0829828145338998,0.163375494204157,0.722401488790654
"111","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.106089120501808,0.0687732908853672,0.110256760446739,0.200823407537243,0.778288835904211
"88","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.110017977060769,0.0734812028400334,0.112417470830526,0.215623601944192,0.798472814795676
"105","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.107313662728298,0.062646451070348,0.0842486233968336,0.168848297632751,0.833017469776805
"93","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.108691331396367,0.0709778684570558,0.107746073060426,0.20624385603713,0.686502229142973
"85","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.103288622146053,0.0671273971544087,0.0979579731917379,0.183491833831701,0.649618441869991
"82","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",43,971,"Wickersham B",0.123710816441593,0.0875679973772611,0.127118768075688,0.215787336582753,0.762439817910201
"125","loipro","Loisleuria procumbens","Dwarf_Shrub_Broad",3,971,"Murphy",0.0560261021558634,0.0372630157192692,0.0597318486812598,0.0871799993059783,0.361178428281208
"124","loipro","Loisleuria procumbens","Dwarf_Shrub_Broad",3,971,"Murphy",0.0722327010439571,0.0502422244359078,0.0882078702748922,0.135324030166758,0.607060361944935
"123","loipro","Loisleuria procumbens","Dwarf_Shrub_Broad",3,971,"Murphy",0.100057510957855,0.120473456969655,0.217220966754264,0.302701911163198,0.658270951666054
"rubcam_Beth003","rubcam","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0610548768163531,0.048409216775153,0.0668680424839249,0.109421587932455,0.46062628341067
"rubcha_Brooks003","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Brooks_Range",0.0572205777959599,0.0405261644722583,0.0692712936974039,0.113742728406404,0.442887745041923
"rubcha_Beth002","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0609464192289011,0.033017379342672,0.0458251871376172,0.128256554063374,0.476559128356823
"rubcha_Brooks002","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Brooks_Range",0.0607696860522357,0.0457117455164933,0.0750840382673873,0.121007412371697,0.457805108429183
"rubcha_Brooks001","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Brooks_Range",0.0557085588387375,0.0418793156285183,0.0656584936223624,0.10806992333491,0.455700174842548
"rubcha_Beth001","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0521025238149204,0.0288141446847149,0.0460323420997995,0.0853128646833835,0.47002827497336
"rubcha_Beth003","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0667663397224531,0.0399420441638799,0.06610661904842,0.110991169472726,0.518771938299023
"rubcha_Brooks004","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Brooks_Range",0.0638581153088413,0.0471522356120328,0.0733755615876563,0.114298166109126,0.451070976498928
"rubcam_Beth004","rubcam","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0464676168702739,0.0283168450633284,0.046763555379085,0.0839790317230045,0.427782405746439
"rubcam_Beth001","rubcam","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0506904255483222,0.0340727378933697,0.0546556051363114,0.0944051422884278,0.44450771614101
"rubcha_Beth004","rubcha","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0646130737027023,0.0359883633410382,0.0499501600521041,0.131563148319991,0.476916812004029
"rubcam_Beth002","rubcam","Rubus sp.","Dwarf_Shrub_Broad",12,971,"Bethel",0.0573254199326673,0.0381822497456787,0.0596786667905304,0.100337689627523,0.430811326482076
"70","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.0998753844682174,0.0645717058549626,0.0951378269315385,0.19173403311934,0.573441438692601
"69","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.0908264240737294,0.0601206812148599,0.0896314928125338,0.166253075895975,0.390084485935731
"71","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.108851937831775,0.0684669618376413,0.0985791912398916,0.199563794337422,0.583905548553283
"64","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.0986307657837285,0.0618089937383561,0.0801878432603907,0.160963882203806,0.529691652290303
"73","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.110415929476902,0.0662660188486274,0.0913401952196477,0.187554559900016,0.713330175376962
"72","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.108983292533918,0.0683897780161446,0.0985018567296443,0.198820781822471,0.582655293066661
"68","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.11098632905174,0.0621317722406124,0.0832169515109659,0.175064763064934,0.713777019006769
"66","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.106927996910409,0.0643574553665402,0.0985607972555462,0.206288218745936,0.61920737240632
"67","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.103524214644809,0.0628540631886471,0.0966386354813169,0.201269949136932,0.609768735697704
"65","vaculi","Vaccinium uliginosum","Dwarf_Shrub_Broad",10,971,"12mile",0.106790187804623,0.0605132419910284,0.0879196749218805,0.189721206681004,0.694256134985186
"empnig_Beth001","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.0533774332891083,0.0437864626053054,0.104077206685732,0.240658457026683,0.412318321738512
"empnig_Beth002","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.0622668443389214,0.0606284904647503,0.132560787863919,0.218332091033575,0.611947127991583
"empnig_Beth003","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.034847072257869,0.0302155930711625,0.0994852235298811,0.191479645872877,0.365941840784743
"empnig_Beth004","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.0367175861011406,0.0263363373129976,0.0712978548089302,0.122682419940526,0.382871549944341
"empnig_Beth005","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.060576169528757,0.0485812058933548,0.102211837699312,0.160769558657514,0.549696571296691
"empnig_Beth006","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.0661824290142625,0.0635120370162982,0.13339547441317,0.199209633550003,0.529022627438909
"empnig_Beth007","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.066341430746417,0.0653469320950309,0.136980624098491,0.204318858529641,0.60801330873235
"empnig_Beth008","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Bethel",0.0667776110908332,0.0662700204519091,0.138065215125227,0.203927485005505,0.608919884844891
"empnig_Brooks001","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Brooks_Range",0.0542362750550072,0.0378450735200024,0.0883243254949178,0.151403470305682,0.582267323794221
"empnig_Brooks002","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Brooks_Range",0.0467159033508036,0.0293234953880797,0.0818594340051309,0.143374007434052,0.578380550502679
"empnig_Brooks003","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Brooks_Range",0.0446141039737523,0.0340946709507748,0.0866731162861781,0.146854324466654,0.457332563921714
"empnig_Brooks004","empnig","Empetrum nigrum","Dwarf_Shrub_Needle",12,21,"Brooks_Range",0.0429518425886635,0.0304111873687735,0.0790363359653177,0.157425823104858,0.443027870480995
"16","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0562547011481323,0.0339951655208313,0.0543427223722149,0.110710267921318,0.374112546611443
"17","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0915188602154969,0.0558655184090514,0.102942142228984,0.211110819477982,0.720223574850303
"18","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0821984657137813,0.0540456936916103,0.0893268964016062,0.162177150909606,0.516129083092337
"19","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0912783480216096,0.0568463682785854,0.0951665626714847,0.198999500337394,0.612459199819975
"20","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0862914677513288,0.0499543628899507,0.0820864615018484,0.181925464320992,0.691531666456102
"21","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0853575929789362,0.0519304318663927,0.089496741626364,0.179088336938213,0.595828982204179
"22","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0837117934789495,0.0510994698533089,0.0932209032792887,0.19985275345455,0.663284843427258
"23","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0865611563345954,0.048769785251673,0.0938227283669013,0.200269086948388,0.707682024456722
"24","castet","Cassiope tetragona","Dwarf_Shrub_Needle",9,21,"12mile",0.0735312908103751,0.0435750373118389,0.0671708341743824,0.14401050818907,0.533839203113702
"equarv_00004","equarv","Equisetum arvense","Forb",4,80,"Yukon_Delta",0.0454313097154853,0.0308622933524256,0.0419847000003377,0.0656980357381087,0.300630718130876
