"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,25.75,0.05
"2","Forb",81,0.157281553398058,0,0
"3","Graminoid",0,0,25.75,0.05
"4","Lichen",112,0.21747572815534,180.25,0.35
"5","Moss",108,0.209708737864078,0,0
"6","ShrubDecid",0,0,154.5,0.3
"7","ShrubEvergreen",170,0.330097087378641,128.75,0.25
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",44,0.0854368932038835,0,0
"10","Unknown",0,0,0,0
