"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,91.84,0.16
"2","Forb",32,0.0557491289198606,5.74,0.01
"3","Graminoid",0,0,45.92,0.08
"4","Lichen",1,0.00174216027874564,45.92,0.08
"5","Moss",150,0.261324041811847,11.48,0.02
"6","ShrubDecid",0,0,373.1,0.65
"7","ShrubEvergreen",377,0.656794425087108,22.96,0.04
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",14,0.024390243902439,0,0
"10","Unknown",0,0,0,0
