"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,18.05,0.05
"2","Forb",19,0.0526315789473684,0,0
"3","Graminoid",0,0,10.83,0.03
"4","Lichen",142,0.393351800554017,198.55,0.55
"5","Moss",164,0.454293628808864,0,0
"6","ShrubDecid",0,0,7.22,0.02
"7","ShrubEvergreen",15,0.0415512465373961,126.35,0.35
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",21,0.0581717451523546,0,0
"10","Unknown",0,0,0,0
