"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,42.15,0.15
"2","Forb",17,0.0604982206405694,0,0
"3","Graminoid",0,0,14.05,0.05
"4","Lichen",14,0.0498220640569395,73.06,0.26
"5","Moss",215,0.765124555160142,42.15,0.15
"6","ShrubDecid",0,0,67.44,0.24
"7","ShrubEvergreen",14,0.0498220640569395,42.15,0.15
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",21,0.0747330960854092,0,0
"10","Unknown",0,0,0,0
