"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,31.35,0.11
"2","Forb",15,0.0526315789473684,0,0
"3","Graminoid",0,0,14.25,0.05
"4","Lichen",47,0.164912280701754,142.5,0.5
"5","Moss",0,0,19.95,0.07
"6","ShrubDecid",0,0,14.25,0.05
"7","ShrubEvergreen",0,0,91.2,0.32
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",223,0.782456140350877,0,0
"10","Unknown",0,0,0,0
