source,outliers,preprocessing,weight,n,oob,accuracy,r2,chi2prob,model_id
img_raw_raw.csv,no_treatment,no_treatment,balanced,1,,0.125,0.0159268778971197,1,cf4e57bf-2267-41e2-ad6d-1dcd7ccd1bb3
img_raw_raw.csv,no_treatment,no_treatment,balanced,2,,0.275,9.73538387226691e-05,0.999997831010413,d863ef55-707f-40ac-ad25-b84a0544b95d
img_raw_raw.csv,no_treatment,no_treatment,balanced,4,,0.241666666666667,0.000285631073164483,0.999999999861359,9ff32a3f-d700-4be0-8da4-7fc3d1467557
img_raw_raw.csv,no_treatment,no_treatment,balanced,6,,0.241666666666667,0.000285631073164483,0.999999999861359,b878c1be-189e-412e-9c50-67150b56c3a5
img_raw_raw.csv,no_treatment,no_treatment,balanced,8,,0.633333333333333,0.00573893938686432,8.14532511996302e-183,813340c7-581f-491b-a825-73f7322ff6f8
img_raw_raw.csv,no_treatment,no_treatment,balanced,10,,0.658333333333333,0.096307413461475,0,db15673e-1100-4922-9977-462d40d82f0d
img_raw_raw.csv,no_treatment,no_treatment,balanced,12,,0.691666666666667,0.100235833304702,0,236536a4-8aab-4168-a13e-51a51be3fe04
img_raw_raw.csv,no_treatment,no_treatment,balanced,14,,0.691666666666667,0.100235833304702,0,6d1ba474-8bfc-4b26-b9f9-e623725888e3
img_raw_raw.csv,no_treatment,no_treatment,balanced,16,,0.858333333333333,0.0459919629608093,0,1cd47d37-2953-4bca-b867-77119f644bac
img_raw_raw.csv,no_treatment,no_treatment,balanced,18,,0.833333333333333,0.0397958307527888,0,dc06aa98-af03-46ad-9ec8-e6f759ff95b9
img_raw_raw.csv,no_treatment,no_treatment,balanced,20,,0.841666666666667,0.0456943433733127,0,2d4f12e7-d32a-4dc1-a86d-9775e61cc718
img_raw_raw.csv,no_treatment,no_treatment,balanced,24,,0.866666666666667,0.0461941970711816,0,4ed9cba3-3ae2-43ff-bc49-a80e5d24fc2f
img_raw_raw.csv,no_treatment,no_treatment,balanced,32,,0.833333333333333,0.0552329823715986,0,287f5e11-b423-4255-8f44-d935edd7f169
img_raw_raw.csv,no_treatment,no_treatment,balanced,50,,0.891666666666667,0.0898866038233321,0,832910eb-6ce4-4a11-beeb-d3a983e9e199
img_raw_raw.csv,no_treatment,no_treatment,balanced,64,,0.941666666666667,0.0622732344086598,0,24d0e957-5379-49f0-bdb2-510f0f47a5a8
img_raw_raw.csv,no_treatment,no_treatment,balanced,75,,0.933333333333333,0.0320936636018249,0,7db5e13c-9df3-4f9d-8a69-46f3cd5c4a47
img_raw_raw.csv,no_treatment,no_treatment,balanced,100,,0.958333333333333,0.00965262161634017,6.58293066518877e-320,7efe240f-8fa2-422e-ab82-08667376e00e
