source,outliers,preprocessing,weight,n,oob,accuracy,r2,chi2prob,model_id
bison_gulch_stratified.csv,no_treatment,robust,balanced,14,0.175925925925926,0.375,0.00876813909008679,7.77466200018766e-05,5dc385df-732f-49e4-8ded-053a98d1e351
bison_gulch_stratified.csv,no_treatment,robust,balanced,16,0.157407407407407,0.4,0.00798444906074405,0.00137163929049474,ea30f383-5758-404b-9c33-a06532cfe29b
bison_gulch_stratified.csv,no_treatment,robust,balanced,18,0.157407407407407,0.383333333333333,0.00703159184827608,2.22021436731172e-08,a24979e9-c196-4817-ae5c-1bc6441996ee
bison_gulch_stratified.csv,no_treatment,robust,balanced,20,0.138888888888889,0.366666666666667,0.0075427105628874,0.000448313157152153,3f1a839f-dc9c-4593-912d-0691bdc3e204
bison_gulch_stratified.csv,no_treatment,robust,balanced,24,0.166666666666667,0.383333333333333,0.00779279524792603,0.00041100095972766,e82d77bb-ef69-45ab-9ffd-e289fc17f07e
bison_gulch_stratified.csv,no_treatment,robust,balanced,32,0.12962962962963,0.375,0.0093984693625888,2.51732671466825e-05,63f66cd3-d812-4b7e-8e07-360f5a2f05d5
bison_gulch_stratified.csv,no_treatment,robust,balanced,50,0.12962962962963,0.375,0.00904269445713337,0.000590877879512913,550ab9bf-5c93-43e7-b537-bb7fc66b6d9f
bison_gulch_stratified.csv,no_treatment,robust,balanced,64,0.111111111111111,0.366666666666667,0.00868314212306232,4.56885468764454e-05,4eebae99-0d14-4c01-bb8d-8ea85d35789b
bison_gulch_stratified.csv,no_treatment,robust,balanced,100,0.12037037037037,0.375,0.00800935067761522,2.37382721496255e-05,42a75243-29ee-4614-8ec8-88819c8428d2
bison_gulch_stratified.csv,no_treatment,robust,balanced,128,0.12962962962963,0.358333333333333,0.00753064223463092,2.22903345855832e-05,f92b0fc9-7bf3-4fae-8371-0898266e47be
bison_gulch_stratified.csv,no_treatment,robust,balanced,256,0.12037037037037,0.383333333333333,0.00689289071130257,2.8373280626977e-08,f9f43085-4e9d-4e82-bdfa-61775c9d5fce
bison_gulch_stratified.csv,no_treatment,robust,balanced,512,0.12962962962963,0.383333333333333,0.00729284268296324,1.2248503614472e-07,b243d272-683c-48fa-a11e-f9a79aa3bf63
bison_gulch_stratified.csv,no_treatment,robust,balanced,1024,0.12962962962963,0.383333333333333,0.00713464261048511,2.35328147024301e-09,3a5cd418-b008-434d-84be-4902937cd573
bison_gulch_stratified.csv,no_treatment,min_max,balanced,1,0.25,0.3,1.29391797661785e-05,1.85846492678963e-14,368995a5-7c53-408d-90c3-34eaae1b3418
bison_gulch_stratified.csv,no_treatment,min_max,balanced,2,0.288135593220339,0.3,1.29391797661785e-05,1.85846492678963e-14,1eba972e-d732-40f6-909b-2fbeb59e2d10
bison_gulch_stratified.csv,no_treatment,min_max,balanced,4,0.284090909090909,0.316666666666667,0.000564212954440307,2.38391280113614e-17,35347661-d322-479a-9016-701e15759a17
bison_gulch_stratified.csv,no_treatment,min_max,balanced,6,0.252427184466019,0.333333333333333,3.95007976598948e-07,2.10962009489172e-15,aa20f1f2-a0a3-480a-a3ab-a7bd5982e10a
bison_gulch_stratified.csv,no_treatment,min_max,balanced,8,0.266666666666667,0.308333333333333,0.000709340211598432,3.71474622178613e-14,9363dfe0-6069-4003-a870-639bf7887975
bison_gulch_stratified.csv,no_treatment,min_max,balanced,10,0.216981132075472,0.325,2.76375110864905e-06,1.31691114731473e-17,6f87cace-af7d-4223-a45b-92ed1d6f2ea4
bison_gulch_stratified.csv,no_treatment,min_max,balanced,12,0.160377358490566,0.333333333333333,0.000760623553479428,4.06796043992734e-12,95fbb1f3-f747-401f-825e-8ba834519e46
bison_gulch_stratified.csv,no_treatment,min_max,balanced,14,0.175925925925926,0.333333333333333,0.000617835862765695,4.89168481699678e-19,1ec7be9e-e8c8-4442-a668-801c2d6f6e08
bison_gulch_stratified.csv,no_treatment,min_max,balanced,16,0.157407407407407,0.308333333333333,9.17561825681785e-05,4.70692962094645e-15,18897db2-9d05-465e-ab93-d9546d084679
bison_gulch_stratified.csv,no_treatment,min_max,balanced,18,0.157407407407407,0.333333333333333,0.000223442286531538,6.69864297802745e-21,a5d5bb6e-be45-4a35-b017-b4519205e86e
