source,outliers,preprocessing,weight,n,oob,accuracy,r2,chi2prob,model_id
img_raw_raw.csv,no_treatment,no_treatment,balanced,6,0.0538555691554468,1,0.128115221353219,5.01241274107572e-314,5e554147-b8b3-4c26-a12c-f9c4cb55c794
img_raw_raw.csv,no_treatment,no_treatment,balanced,10,0.0450695704779189,1,0.133914373536661,0,ff503dfd-ca13-42c6-833b-993f78109d65
img_raw_raw.csv,no_treatment,no_treatment,balanced,14,0.0417661097852029,1,0.140230304125393,0,83848b27-f4cc-472c-8071-83edddf5b19d
img_raw_raw.csv,no_treatment,no_treatment,balanced,18,0.0416913069189829,1,0.130236628077288,2.61854792295861e-322,466402ce-b186-4e98-a3fc-5a3717e3b885
img_raw_raw.csv,no_treatment,no_treatment,balanced,24,0.0392784405004364,1,0.133510770668357,7.68550501128775e-286,eb58a5f3-6e15-4364-b6a0-755195e1d3fb
img_raw_raw.csv,no_treatment,no_treatment,balanced,32,0.0430539609644087,1,0.125841957207896,3.70578679385517e-308,c01ec874-f3c0-4c61-ac83-f0050898bfd3
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,1,0.0784583620096352,0.916666666666667,0.101347916133836,5.82623415497952e-263,ed4412e2-d3bd-4a91-b1f3-70689a64b842
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,2,0.0856282271944923,0.916666666666667,0.0749520854982551,2.00909497473215e-153,ca9e0924-2627-4500-ba69-1e531c3b834d
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,6,0.073582295988935,0.983333333333333,0.0708074151566098,7.16643943656262e-224,83ad1d8a-a9d8-4fec-b178-fab1d0c47493
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,10,0.06282722513089,0.991666666666667,0.0585788264166846,1.05695114780422e-262,808ee69d-1b9b-418f-816b-67b524d423ae
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,14,0.0543337645536869,0.991666666666667,0.0520564763955126,6.11375430476794e-211,4710f86b-e63a-456f-abd3-795878298f50
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,18,0.0498321714433256,0.991666666666667,0.0524501230950719,2.67366177131126e-204,a39e53b7-b364-4fff-8d8e-657a38fe92ed
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,24,0.0443870967741936,1,0.0514016793304282,3.67059824443652e-266,64525db9-dca9-4024-9fac-059c505b7047
img_raw_raw.csv,no_treatment,no_treatment,no_treatment,32,0.0433548387096774,1,0.0511161164883502,2.48880571824636e-171,ad26a296-59e9-4dd5-9913-e91589421c06
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,1,0.11327267022278,0.408333333333333,0.221675007114742,2.42092166462211e-322,5befafb2-0e84-4695-ac10-06b54e6c580f
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,2,0.119578241073568,0.408333333333333,0.143182423036855,2.3893120322117e-155,62ebeb08-ec2d-4ffe-b373-e7a395b7a2b3
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,3,0.108137749506471,0.466666666666667,0.198767657975884,2.24899734428782e-214,dff9c737-d3a3-4312-a8d4-e8079be88fd6
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,4,0.100083577099875,0.433333333333333,0.209819961594848,0,8800b9d8-7c71-4382-b284-a6b19e8a3f8b
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,5,0.0942747319441635,0.466666666666667,0.204539340201415,2.47082229485207e-320,45b29188-c8b7-479f-bbf0-e1c2177c4c5c
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,6,0.0923869944488501,0.475,0.217957413109398,1.60995724143122e-311,aac07806-bc34-4d27-8c1e-77ce99d7b174
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,10,0.093005812863304,0.491666666666667,0.213326292695754,1.64727629001974e-304,7812d943-f7d0-41a1-a489-73d97e18af6a
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,18,0.0933190041196489,0.491666666666667,0.213909002997966,0,4ff72f81-d77f-4afc-86a3-ff42e99a20c4
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,32,0.090245174752217,0.475,0.194120432910963,0,45a3e2c1-c6b5-42a3-88fc-f88c3e4e35c1
img_raw_raw.csv,no_treatment,no_treatment,balanced,1,0.0950792326939116,0.983333333333333,0.124919734814921,0,40422113-f23d-4357-ab1f-baea4083af6e
img_raw_raw.csv,no_treatment,no_treatment,balanced,2,0.0961796246648794,0.983333333333333,0.133968871810747,2.14513578532583e-254,f2915c0e-cb6b-4855-958d-cd9d9660fd87
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,1,0.11327267022278,0.408333333333333,0.207909033927853,7.16124891810187e-224,7ce7d1e8-2aed-4bf1-af66-b8d8fe7e8adc
corrected_and_img_only_bands.csv,no_treatment,no_treatment,balanced,2,0.119578241073568,0.408333333333333,0.175362575134924,1.13780736371325e-132,702fdd82-2867-4e23-8ae4-20dfcb61ebae
