source,outliers,preprocessing,weight,n,oob,accuracy,r2,chi2prob,model_id
grd_raw_raw.csv,no_treatment,no_treatment,balanced,12,0.260869565217391,0.391666666666667,0.202327795622516,0,626431de-bc60-48b5-9724-65aab0a6a794
grd_raw_raw.csv,no_treatment,no_treatment,balanced,14,0.253281853281853,0.375,0.203598666878153,0,5c24831d-e318-43ea-9ce8-9a7f3004fb34
grd_raw_raw.csv,no_treatment,no_treatment,balanced,16,0.243076923076923,0.366666666666667,0.17740893485967,0,361f8d1e-1213-4db2-9d82-b4154ca921db
grd_raw_raw.csv,no_treatment,no_treatment,balanced,18,0.2357910906298,0.391666666666667,0.173293703200374,0,abc32e8e-90f9-4f89-a6b7-f48b0b93c96c
grd_raw_raw.csv,no_treatment,no_treatment,balanced,20,0.233486943164363,0.4,0.164340790327488,0,9c308829-fe89-45cc-acba-b39e0529f070
grd_raw_raw.csv,no_treatment,no_treatment,balanced,24,0.227586206896552,0.4,0.153593206153255,0,9d795d53-3276-4f0f-9426-537b375afd6a
grd_raw_raw.csv,no_treatment,no_treatment,balanced,32,0.213793103448276,0.433333333333333,0.136968906044795,0,16e7c641-de2b-4541-b954-0f58f8605e1c
grd_raw_raw.csv,no_treatment,no_treatment,balanced,50,0.195252679938744,0.425,0.157038588138306,0,2cb2cac9-451b-4d38-ad86-f7bcafdde51a
grd_raw_raw.csv,no_treatment,no_treatment,balanced,64,0.194486983154671,0.4,0.162163672051634,0,0fb886c0-40aa-402c-be8b-192dcce1e06d
grd_raw_raw.csv,no_treatment,no_treatment,balanced,75,0.188361408882083,0.416666666666667,0.167783315299256,0,6f7fd241-4cfc-413d-a3d7-c5bd51594fce
grd_raw_raw.csv,no_treatment,no_treatment,balanced,100,0.190658499234303,0.441666666666667,0.180802916503544,0,c552e0a1-3797-4ba7-8832-8a22e21e4412
grd_raw_raw.csv,no_treatment,no_treatment,balanced,128,0.192042846212701,0.425,0.177833904748313,0,b105c68f-c0df-45e6-97b5-f9e8c299752b
grd_raw_raw.csv,no_treatment,no_treatment,balanced,10,0.273082942097027,0.366666666666667,0.211414712679457,0,44570556-96c6-4053-aef8-23417558b7ec
grd_raw_raw.csv,no_treatment,no_treatment,balanced,12,0.260869565217391,0.391666666666667,0.202327795622516,0,fbcc4a2c-8f68-4156-9ddd-7d8ba85b065b
grd_raw_raw.csv,no_treatment,no_treatment,balanced,14,0.253281853281853,0.375,0.203598666878153,0,60688e9c-3b4b-4486-8c2c-0dd5267adde2
grd_raw_raw.csv,no_treatment,no_treatment,balanced,16,0.243076923076923,0.366666666666667,0.17740893485967,0,c8ed8fbf-1eef-4b13-ae95-9368b556007b
grd_raw_raw.csv,no_treatment,no_treatment,balanced,18,0.2357910906298,0.391666666666667,0.173293703200374,0,150f703c-36da-4934-8069-cb127d322d97
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,10,0.268388106416275,0.308333333333333,0.417953442347123,0,ce7221e5-190c-4266-ba2b-d8b2aa26c3de
grd_raw_corrected.csv,no_treatment,no_treatment,balanced,12,0.270186335403727,0.333333333333333,0.377796229449953,0,dbbbc8ec-c9d1-4601-a5aa-e17e8b068c81
