source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
v2,no_treatment,center & scale & Nothing,balanced,1,,0.816666666666667,0.224528700949989,1.21110955632918,61718,58e02a76-8322-48c8-8ead-b4d6898493dd
