maxCount,bandwidth,maxCorrelation,preprocessing,weight,hyperparam1,hyperparam2,accuracy,r2,rpd,seed,model_id
500,5,0.99,Nothing,balanced,16,,0.93125,0.410209503131407,1.15819489130927,61718,6e74a208-5a7f-4fd8-9331-a82a67139e39
500,5,0.99,Nothing,balanced,32,,0.93125,0.397725706026782,1.22719855294213,61718,3ae439a7-a774-4efa-bf7e-a428560678e6
500,5,0.99,Nothing,balanced,64,,0.91875,0.401738822626649,1.23357613361612,61718,2a9fbb11-e74b-46da-8d39-5ae2c7c9ab0a
500,5,0.99,Nothing,balanced,128,,0.9125,0.362603316267021,1.26720795263649,61718,0b71a231-6c34-4769-aa1c-f4ef9a141d5c
500,5,0.99,Nothing,balanced,256,,0.91875,0.356214543374287,1.27941743138363,61718,72c9e0cf-d41b-402f-a2ca-10469c4430e4
500,5,0.99,Nothing,balanced,512,,0.925,0.351639168175681,1.29320556665188,61718,674f54f6-591d-44bf-a6a0-a742b7b61bdb
500,5,1,Nothing,balanced,4,,0.9,0.387334087339409,1.09700311348568,61718,078e6e2f-6efa-4355-809a-7409564f1a43
500,5,1,Nothing,balanced,8,,0.9,0.413504389595052,1.0948516618479,61718,cf54a1ef-8044-4cb3-ad46-60177fd79bac
500,5,1,Nothing,balanced,16,,0.9125,0.378862768953097,1.18879974286645,61718,16c40140-ff92-408b-95d6-4588e84f7460
500,5,1,Nothing,balanced,32,,0.93125,0.384641222664672,1.203381653136,61718,c934afd1-bfb5-46b2-94d9-cc797145db6f
500,5,1,Nothing,balanced,64,,0.9125,0.400251362594696,1.21527393010699,61718,6ac9b0e8-a7c1-4c48-af2c-9ee68e324361
500,5,1,Nothing,balanced,128,,0.925,0.381424493119659,1.24360598422878,61718,9da51b80-bbea-4227-b6bd-3a5c10394b17
500,5,1,Nothing,balanced,256,,0.91875,0.377773068188554,1.25739494909302,61718,51c17568-addd-411a-860e-235391f181ca
500,5,1,Nothing,balanced,512,,0.925,0.38705601280448,1.24849896162501,61718,ae898429-594a-4d05-ac65-88e94fb9392f
750,5,0.99,Nothing,balanced,4,,0.80625,0.43258292635856,1.0819150793085,61718,3560fb88-eff2-4921-b062-81401cd3adba
750,5,0.99,Nothing,balanced,8,,0.875,0.359141102815362,1.12429145031522,61718,e84c66b8-eb44-4a9f-9681-cfd200bd8541
750,5,0.99,Nothing,balanced,16,,0.84375,0.355233119793826,1.18606496700771,61718,84665301-3fad-4537-bf39-2d35e07b2539
750,5,0.99,Nothing,balanced,32,,0.85,0.354559656059412,1.2065107440959,61718,0e436d1b-cdec-454d-8dbd-c3b37d35c36e
750,5,0.99,Nothing,balanced,64,,0.875,0.363076182103529,1.29425784548,61718,ccde2149-2ac7-4fd2-a4fc-5f2bd1fa0d09
750,5,0.99,Nothing,balanced,128,,0.88125,0.352118361405536,1.31505867771197,61718,950b33cc-7bc2-4016-bb11-944e59f41fd2
750,5,0.99,Nothing,balanced,256,,0.89375,0.346054604519985,1.32778503621443,61718,02566741-96ad-4ee1-8764-28e11ae41723
750,5,0.99,Nothing,balanced,512,,0.89375,0.342902546763227,1.32013909348662,61718,b243ab59-73cd-4b4f-a6b1-447369ac6be9
750,5,1,Nothing,balanced,4,,0.83125,0.439583729691878,1.06149110507707,61718,07bd62e4-6fe2-461c-939f-efd5407602ff
750,5,1,Nothing,balanced,8,,0.875,0.411738375211387,1.11994107943836,61718,ab3bf394-e0c6-4944-8b53-28a1529ca8c5
750,5,1,Nothing,balanced,16,,0.86875,0.397549569380233,1.18453971693595,61718,edca9453-174f-46ac-ad3d-2f364beb0997
750,5,1,Nothing,balanced,32,,0.88125,0.375665459839833,1.20628111438817,61718,e703ce4b-25de-487e-9b29-c32a1c8f99b8
750,5,1,Nothing,balanced,64,,0.88125,0.34213295484806,1.25765329906466,61718,ed10e853-295f-4bce-b798-68ddd6f39bb6
750,5,1,Nothing,balanced,128,,0.88125,0.321837082422192,1.25780039864501,61718,47ab6f87-9cbc-438c-be15-6193fd24b4bf
750,5,1,Nothing,balanced,256,,0.875,0.331684332012684,1.27265879302961,61718,0aa08064-24d2-43b6-ac0a-5688d4e8b40a
750,5,1,Nothing,balanced,512,,0.8875,0.337175888781892,1.28775165639927,61718,cb31133f-8408-4135-a7c8-99e6c9663700
1000,5,0.99,Nothing,balanced,4,,0.80625,0.424376307248564,1.07095893321673,61718,aa8067b7-ea1c-42a4-bfc9-9a261e27601c
1000,5,0.99,Nothing,balanced,8,,0.8375,0.424913504052202,1.07052313332824,61718,693f24c4-9a02-42f5-84ba-0bc75ec4701a
1000,5,0.99,Nothing,balanced,16,,0.8625,0.38621873640986,1.16104774410811,61718,5b178eb2-d67d-4256-bf3d-3471c31fc3a4
1000,5,0.99,Nothing,balanced,32,,0.86875,0.378638658659509,1.17956651654958,61718,4a31728e-3438-4f2e-aa87-93c6f0ad5f19
1000,5,0.99,Nothing,balanced,64,,0.86875,0.390390921888496,1.22268593631494,61718,9cce8fb3-b74c-407a-ae1a-86ff33114d3f
1000,5,0.99,Nothing,balanced,128,,0.86875,0.400479999011475,1.27364706089875,61718,26a052af-f1e1-407d-9933-ea89cdc79c34
1000,5,0.99,Nothing,balanced,256,,0.875,0.386711329906558,1.28332713617662,61718,1d345945-f692-40c5-8807-f718d276c702
1000,5,0.99,Nothing,balanced,512,,0.875,0.373772540359405,1.30142685649244,61718,06ddc84f-26ab-49fd-a966-ad67b1b4b73b
1000,5,1,Nothing,balanced,4,,0.825,0.366036070835636,1.12547107567281,61718,3540c500-967d-4c81-8aa2-2ca9b4cd712b
1000,5,1,Nothing,balanced,8,,0.84375,0.373973751820422,1.13891955755081,61718,cd2a388e-abb5-4177-83ff-3b0ddac3f946
1000,5,1,Nothing,balanced,16,,0.8625,0.394523305299145,1.17726178281573,61718,758b03a7-9319-40c2-b588-09cfdc490acb
1000,5,1,Nothing,balanced,32,,0.8875,0.38197398234397,1.22847395148453,61718,cd42499e-e142-454a-b249-25b701069707
1000,5,1,Nothing,balanced,64,,0.8875,0.364170353951818,1.26686468303348,61718,808451f1-1cf3-412a-a890-2f895b4de8d2
1000,5,1,Nothing,balanced,128,,0.89375,0.377942123043454,1.26652677120405,61718,db7cfef2-56db-4c63-9417-3cca540ece28
1000,5,1,Nothing,balanced,256,,0.88125,0.398500605159694,1.2713278538817,61718,63ce596f-56bc-45b8-9227-e91acf9be372
1000,5,1,Nothing,balanced,512,,0.8875,0.399951132844886,1.27871186399439,61718,04c36c0e-92fb-4ea8-8b4b-424ec986af4d
2000,5,0.99,Nothing,balanced,4,,0.85625,0.420117651318275,1.09923181075119,61718,1b483d57-a258-42eb-a4f3-8bf4bddb1c6d
2000,5,0.99,Nothing,balanced,8,,0.8875,0.395143749146854,1.15082429831323,61718,395dc464-93ca-44a7-8bc3-c5afceeffde7
2000,5,0.99,Nothing,balanced,16,,0.91875,0.386121160752903,1.18920726239937,61718,3aeff565-80b0-4edb-9f85-581448f6eb70
2000,5,0.99,Nothing,balanced,32,,0.925,0.357700823937872,1.22133077138394,61718,93b430ae-a43b-431f-a716-d3ce38649464
2000,5,0.99,Nothing,balanced,64,,0.91875,0.362042582411929,1.26678991819209,61718,359c7e6c-38c5-4c22-a513-4c7123276951
2000,5,0.99,Nothing,balanced,128,,0.9375,0.369830993267007,1.27509660334074,61718,e81df928-10e5-4a17-bc63-dfa3ae914944
2000,5,0.99,Nothing,balanced,256,,0.9375,0.362082228444602,1.29906458094198,61718,78687827-9aac-46bd-8d25-9d24955d3401
2000,5,0.99,Nothing,balanced,512,,0.94375,0.357312679021753,1.29735230742103,61718,253aee6b-309b-4d78-adc2-b34733b1a4c4
2000,5,1,Nothing,balanced,4,,0.8875,0.462971584761567,1.01865212728563,61718,4f292a82-90c4-48a1-b01d-234b0e4335b1
2000,5,1,Nothing,balanced,8,,0.8875,0.432362496685532,1.05227669309616,61718,dec8a210-8fcb-4686-9ec9-852cdee5ddb1
2000,5,1,Nothing,balanced,16,,0.90625,0.419399462890088,1.12486302028613,61718,5ccb25eb-428e-4084-9a81-c96c662cedcc
2000,5,1,Nothing,balanced,32,,0.91875,0.394225280350853,1.20121380900255,61718,2d4b48cc-e161-42cd-b039-fe45720181d9
2000,5,1,Nothing,balanced,64,,0.91875,0.331343534855266,1.25781836622816,61718,f156ee59-95be-4fdf-8a17-ad64a8b15207
2000,5,1,Nothing,balanced,128,,0.925,0.33891945972652,1.2645479990893,61718,92ba20c4-7d6f-4d99-b62a-8768867f9a2e
2000,5,1,Nothing,balanced,256,,0.94375,0.343847906129055,1.26629487726659,61718,5a25592f-1116-4689-8b6c-650ba7590073
2000,5,1,Nothing,balanced,512,,0.94375,0.354228301330579,1.26533640361624,61718,7cf31b89-b90a-4107-834a-90542b5fbc67
125,10,0.99,Nothing,balanced,4,,0.79375,0.357333911398443,1.07704700797895,61718,68e5e4e0-5392-44c9-8759-a665eac6b3fc
125,10,0.99,Nothing,balanced,8,,0.83125,0.349680389707195,1.12930772074279,61718,aea66e7c-6401-414a-a79a-d80fa28568f7
125,10,0.99,Nothing,balanced,16,,0.85625,0.409852212717258,1.09001473181232,61718,16ee50f8-db2b-4959-ba92-a1c6eb4e0034
125,10,0.99,Nothing,balanced,32,,0.875,0.389921110151324,1.14920564531317,61718,c715e9c9-6153-42a9-b961-4415cc69e009
125,10,0.99,Nothing,balanced,64,,0.875,0.364421127747089,1.21127460680981,61718,2e6adab9-a83e-4985-931a-d51ab311a374
125,10,0.99,Nothing,balanced,128,,0.88125,0.361014330107686,1.25547864625767,61718,93fec388-987c-4ea7-897b-d16d41659d5e
125,10,0.99,Nothing,balanced,256,,0.88125,0.356958507086296,1.27570469004391,61718,fa7208b0-0cb4-4b8a-b3e7-56e87967e4bd
125,10,0.99,Nothing,balanced,512,,0.86875,0.366442148235955,1.27652685837331,61718,89871469-31db-4d81-a93a-40157483d2e6
125,10,1,Nothing,balanced,4,,0.8125,0.360377317882421,1.08666302268935,61718,fde61e84-ec33-4324-89ac-47fc59ffa75f
125,10,1,Nothing,balanced,8,,0.84375,0.370480683927861,1.09718109768385,61718,134f8237-0cc2-41bf-9213-a6ba5893915b
125,10,1,Nothing,balanced,16,,0.875,0.370909833526051,1.12571744465689,61718,688fb4a5-dd9b-4180-a675-ce10d998db7d
125,10,1,Nothing,balanced,32,,0.8625,0.381245608085195,1.1768559211684,61718,cd6cafde-2d41-4269-bf75-6112a197e7d9
125,10,1,Nothing,balanced,64,,0.85625,0.378038167275046,1.19976044186497,61718,8015eb51-9450-437d-9625-b74cc516aec9
125,10,1,Nothing,balanced,128,,0.85625,0.360043303601304,1.22363265151495,61718,96caf3d0-621f-4c65-87bb-6a432e4ce501
125,10,1,Nothing,balanced,256,,0.86875,0.35411365246939,1.25689370604363,61718,94095f34-605e-4b5f-9c92-0b0da0802a62
125,10,1,Nothing,balanced,512,,0.875,0.355834210285423,1.25996884968103,61718,d5ef4187-7d6e-4d48-b294-134930dbdfd5
300,10,0.99,Nothing,balanced,4,,0.825,0.273394062576774,1.13464210832193,61718,60e2e4ab-d79d-44d2-b300-11f5a5a8e18f
300,10,0.99,Nothing,balanced,8,,0.81875,0.29815565407939,1.19855020096576,61718,5ae022ee-aa9c-4690-8d34-de348b732667
300,10,0.99,Nothing,balanced,16,,0.85,0.287712832588269,1.21907099640926,61718,ef70b2db-a321-4c6f-96d4-00a2eb4ec9bb
300,10,0.99,Nothing,balanced,32,,0.86875,0.293053319221648,1.24974234740832,61718,a38ffa3e-c973-440b-8073-2f4cf2064e0f
300,10,0.99,Nothing,balanced,64,,0.86875,0.312889883256041,1.27021063801901,61718,19713d2a-0df1-4a62-be17-876b8e437535
300,10,0.99,Nothing,balanced,128,,0.8625,0.278851724819245,1.30594294676303,61718,026c4b07-5714-4e77-bfa9-3799fcdae0a9
300,10,0.99,Nothing,balanced,256,,0.8625,0.275182156936577,1.31950331908902,61718,610d51f2-fd5d-40b2-826e-cc885b451d2d
300,10,0.99,Nothing,balanced,512,,0.86875,0.266086541236206,1.33136234269915,61718,8fb47009-a0e5-4be4-a891-0935bae0a953
300,10,1,Nothing,balanced,4,,0.81875,0.325401140167674,1.0337313386349,61718,fc8d4a14-9f7e-43e7-9a1a-b2631b1e93dd
300,10,1,Nothing,balanced,8,,0.825,0.361882125162318,1.03718130262733,61718,b560986d-1e1b-4a90-a981-0899e99bd1cf
300,10,1,Nothing,balanced,16,,0.825,0.322568893490634,1.11429108742161,61718,c84a37ec-f6d6-486f-a87e-81a24631ddd1
300,10,1,Nothing,balanced,32,,0.85,0.27307920754845,1.19148044406967,61718,6b948f27-994d-4f53-b721-8b4d1b6d5abb
300,10,1,Nothing,balanced,64,,0.85,0.26467039320016,1.26888646580417,61718,22a89f75-d788-409c-b1a3-2eb893e2e377
300,10,1,Nothing,balanced,128,,0.8625,0.272430099851331,1.29777333120889,61718,67eb9017-f84d-4819-8c93-b6f5d960fa5b
300,10,1,Nothing,balanced,256,,0.86875,0.267391047251184,1.31229675075472,61718,1e70ad3e-1c76-4122-b809-bdabc957f5e8
300,10,1,Nothing,balanced,512,,0.86875,0.26133364620698,1.3161925406489,61718,ee9e1697-ee6f-4712-b24f-7865edeeacfe
500,10,0.99,Nothing,balanced,4,,0.85,0.354940242522659,1.03342408663134,61718,5f39834f-7178-4d63-983e-f8e939cdce0a
500,10,0.99,Nothing,balanced,8,,0.85,0.325440587705728,1.14227440038114,61718,f4210b25-b34c-49f7-b8dc-3d482302fa53
500,10,0.99,Nothing,balanced,16,,0.875,0.341915651933011,1.20128250764085,61718,d2a6a0f6-56ff-4944-b60e-de53b1afcb1f
500,10,0.99,Nothing,balanced,32,,0.9125,0.316752485086747,1.27274572938244,61718,bdeb9bec-3b8d-4e4e-9ad4-df93ff8ad914
500,10,0.99,Nothing,balanced,64,,0.91875,0.316759596653012,1.28174584928241,61718,5e4b52b8-a299-415f-ae4c-54d3e1cc88dc
500,10,0.99,Nothing,balanced,128,,0.925,0.333832283954397,1.28781690725396,61718,c3e370f3-03d1-408d-bf86-4c3f1a5ab680
500,10,0.99,Nothing,balanced,256,,0.925,0.332195328751941,1.2787029836425,61718,8e308ef3-de85-46f4-944a-62e1f0fe118c
500,10,0.99,Nothing,balanced,512,,0.925,0.332992228995053,1.30546221009692,61718,3061f6a9-40a1-4983-bc98-50348bcaecca
500,10,1,Nothing,balanced,4,,0.89375,0.3417068769519,1.04724277045286,61718,eec8e1eb-4a24-42f0-9da1-cdfe46350091
500,10,1,Nothing,balanced,8,,0.8875,0.353818908105553,1.08152999304175,61718,8cd54647-a03b-4979-94a6-a8949f0c0b09
500,10,1,Nothing,balanced,16,,0.8875,0.333358173543072,1.14914103144505,61718,fd1b9227-d80c-436f-a8eb-33241a26fb25
125,5,0.99,Nothing,balanced,4,,0.8375,0.445537224679048,0.999438513835617,61718,c547e7d7-4a42-4254-affd-e81ae74dd511
125,5,0.99,Nothing,balanced,8,,0.86875,0.374364114565278,1.15436174042248,61718,5df3e124-ae58-44b0-ad6b-4dc7969ae756
125,5,0.99,Nothing,balanced,16,,0.86875,0.381124368481843,1.13873724581262,61718,b98548b4-5b2b-43c5-ba76-12db3a2deead
125,5,0.99,Nothing,balanced,32,,0.86875,0.330319410871441,1.25429039315149,61718,ab30bfe8-f114-4b53-97d2-4ba550cbb950
125,5,0.99,Nothing,balanced,64,,0.86875,0.30299026943256,1.32440865313397,61718,b268c2fe-7b08-447c-a270-6abac982780d
125,5,0.99,Nothing,balanced,128,,0.86875,0.29675725604213,1.38913403160104,61718,e8608118-9bb6-47ce-85df-ebb11443c52f
125,5,0.99,Nothing,balanced,256,,0.875,0.299073299187283,1.38873879994531,61718,8cb33892-7e5a-4048-8b53-4b8313bf2bf9
125,5,0.99,Nothing,balanced,512,,0.875,0.304958263375496,1.39182009642314,61718,7c6b459f-6b57-4195-9d67-e76d3b3cc4d8
125,5,1,Nothing,balanced,4,,0.83125,0.289043746355876,1.26443455783686,61718,5e20250b-272e-4aa8-b726-f147dd6435be
125,5,1,Nothing,balanced,8,,0.88125,0.309368979333063,1.30512598162102,61718,c0feb53a-0dd3-4e61-9211-e6cee3f01cf0
125,5,1,Nothing,balanced,16,,0.8625,0.326392787262802,1.29330839932017,61718,ee8fbec6-9d26-49f4-9041-abc5e7d580b8
125,5,1,Nothing,balanced,32,,0.85,0.31519951790415,1.30706656081589,61718,293e30ea-a29f-4dc8-bf57-8fb8f8126f6c
125,5,1,Nothing,balanced,64,,0.86875,0.303488760835742,1.32326279943063,61718,9d072d8d-caac-4111-a963-335dca753d09
125,5,1,Nothing,balanced,128,,0.86875,0.308542696339896,1.38006190362641,61718,4af160c5-e314-4fee-8315-bf3f86caaf5d
125,5,1,Nothing,balanced,256,,0.8875,0.309524637820835,1.39606916157315,61718,68731d30-55a4-4801-a98f-5e0613640619
125,5,1,Nothing,balanced,512,,0.86875,0.303829683996804,1.41162879066849,61718,de4222aa-f3e8-4a9d-9738-f9711b9d736c
300,5,0.99,Nothing,balanced,4,,0.80625,0.445500346793571,1.00978028805778,61718,f778d070-7792-45c1-8148-377e6339295a
300,5,0.99,Nothing,balanced,8,,0.84375,0.444158868140726,1.11360711154603,61718,f4cc0d07-67da-474c-b7b2-0443889d54a5
300,5,0.99,Nothing,balanced,16,,0.85,0.396885351253018,1.15849456767472,61718,aa1316e0-4a8c-4000-aa54-ef8c54b825a2
300,5,0.99,Nothing,balanced,32,,0.86875,0.363396506232053,1.2693301274523,61718,7c790692-d208-4ab7-bdca-45eb17adb662
300,5,0.99,Nothing,balanced,64,,0.88125,0.346882347927566,1.31085390325054,61718,853e4411-9a17-405f-aacd-7501898ea6ee
300,5,0.99,Nothing,balanced,128,,0.8875,0.367849755343118,1.28895581583938,61718,ad73133d-126f-4c6a-8db3-fd718910901a
300,5,0.99,Nothing,balanced,256,,0.86875,0.344118354605787,1.35881825820122,61718,c81cce4a-e966-4a9d-a676-49ea828d6eac
300,5,0.99,Nothing,balanced,512,,0.8625,0.328847058536097,1.37619233238743,61718,6d2d4f3d-7ccb-4c0b-8f2f-d52659621781
300,5,1,Nothing,balanced,4,,0.83125,0.2524874275122,1.2032266158765,61718,f75ea234-3b65-4e87-8d33-fb078086b27e
300,5,1,Nothing,balanced,8,,0.8625,0.331587325860472,1.19271945882921,61718,28de01e3-82f9-4d37-94f7-ada18d24e0b0
300,5,1,Nothing,balanced,16,,0.85,0.319302767541813,1.26852984090316,61718,d3d8dae5-90f9-4490-8094-5412942a8ed2
300,5,1,Nothing,balanced,32,,0.85625,0.304241328359303,1.30652130178231,61718,10a17cfe-78d1-4173-a17f-1b72f6c7646c
300,5,1,Nothing,balanced,64,,0.88125,0.30442769724576,1.3766476361983,61718,1a6a2469-6ac8-48a4-9a48-314c7b706f4f
300,5,1,Nothing,balanced,128,,0.86875,0.322775704478512,1.35406981964462,61718,ee27ce2d-8b26-452a-b268-6fbf15f872ae
300,5,1,Nothing,balanced,256,,0.8625,0.326233796269213,1.38144185884729,61718,5da1be21-62f4-41b6-8b61-de8256f2532a
300,5,1,Nothing,balanced,512,,0.875,0.328987426258828,1.39279559146035,61718,f17914a4-5f9d-49da-9d1c-f74dbf1dd153
500,5,0.99,Nothing,balanced,4,,0.80625,0.356421722448909,1.10519879790574,61718,9e6cd22b-35f9-4f7a-98c4-f5936b1384c9
500,5,0.99,Nothing,balanced,8,,0.825,0.410515419160349,1.12967106468701,61718,14b107b0-14d2-4c4e-9324-8d87c343853d
500,5,0.99,Nothing,balanced,16,,0.8375,0.394659277370358,1.16162575939258,61718,14d14b32-fc3b-4002-baec-37f05b95b6d6
500,5,0.99,Nothing,balanced,32,,0.85625,0.389571963403612,1.22679527445214,61718,e6eabc0f-5606-48cd-8e15-3c4b887f9fe7
500,5,0.99,Nothing,balanced,64,,0.86875,0.344275536159067,1.29516770484111,61718,f58ea03f-5ba5-4f13-9810-72b9e458fb18
500,5,0.99,Nothing,balanced,128,,0.84375,0.347202828768382,1.33855810422367,61718,9e5379cf-46a7-432d-9978-0220c0380455
500,5,0.99,Nothing,balanced,256,,0.85625,0.332689155787643,1.35550813089091,61718,fca998c7-5c9f-4d01-a28e-66b94426aadf
500,5,0.99,Nothing,balanced,512,,0.85625,0.340225259138234,1.36825626427356,61718,d4e2862d-6739-4ffd-9a2f-916fd847fdd3
500,5,1,Nothing,balanced,4,,0.825,0.399826473147751,1.11317062978202,61718,c536bc60-58f8-46e1-8de2-25d4efc7fa79
500,5,1,Nothing,balanced,8,,0.8125,0.410498040453951,1.15506468924326,61718,a40e9214-7396-47e0-a51c-5e3ca4b89473
500,5,1,Nothing,balanced,16,,0.8625,0.350150354430108,1.2461046642467,61718,42235dd5-329b-4dd6-9f61-ada97af1244a
500,5,1,Nothing,balanced,32,,0.875,0.328217273922995,1.2476993556618,61718,cd17d7ca-0162-4fb6-9d6a-73bafb9a4c9e
500,5,1,Nothing,balanced,64,,0.85625,0.304814471895963,1.28588461169417,61718,8df44af1-3d43-4fdb-86cd-7924073c8efa
500,5,1,Nothing,balanced,128,,0.875,0.294204281733901,1.31227324476325,61718,44b82639-f6d7-486f-b75c-807e0912f885
500,5,1,Nothing,balanced,256,,0.85625,0.315165119318483,1.31604932652634,61718,f28df5fa-c75f-4775-a841-2b4ace03f767
500,5,1,Nothing,balanced,512,,0.85,0.322504027444765,1.31853269173638,61718,75eb5894-1b94-4aed-856e-8f769c6a95f6
750,5,0.99,Nothing,balanced,4,,0.825,0.441223634253901,1.02446459301568,61718,69ec7acc-1859-41c3-8b81-214d88b3c374
750,5,0.99,Nothing,balanced,8,,0.84375,0.431285065133601,1.07868947895023,61718,f0fb1652-b7f8-40a1-8123-2e073e92b16a
750,5,0.99,Nothing,balanced,16,,0.83125,0.416454000958909,1.09815167679693,61718,ad2d8a66-5517-4eef-8d4b-a0d0d0cfc744
750,5,0.99,Nothing,balanced,32,,0.8375,0.386384676310641,1.19180402772651,61718,22efa130-165d-4ce5-a9b5-92562b3616d0
750,5,0.99,Nothing,balanced,64,,0.84375,0.389328991615187,1.25427365568438,61718,ecf58be9-005c-4ec9-8dd8-702e3b9bf17e
750,5,0.99,Nothing,balanced,128,,0.8375,0.36734190660703,1.28705704971385,61718,0ac21649-25f4-4ff2-a415-f609cb98995e
750,5,0.99,Nothing,balanced,256,,0.8375,0.378468057304342,1.28641923195888,61718,b7288a56-c62b-44d5-b616-90e0319f0274
750,5,0.99,Nothing,balanced,512,,0.83125,0.375763869721911,1.2971526568356,61718,385fec86-1614-4661-9ed7-23118b50c4e4
750,5,1,Nothing,balanced,4,,0.79375,0.402690633797774,1.11565121746051,61718,3b7d58fc-cc5d-458f-9bce-a34c7358c729
750,5,1,Nothing,balanced,8,,0.8375,0.407993914475419,1.12187290923565,61718,a854751f-df1d-473f-82cb-c210101bc0e7
750,5,1,Nothing,balanced,16,,0.80625,0.408592012821623,1.18558711472385,61718,d81327ee-9f38-4045-8267-15d041136491
