source,outliers,preprocessing,weight,n,oob,accuracy,r2,chi2prob,model_id
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,1,0.28125,0.441666666666667,0.169896225829864,3.93003731170984e-36,e6986321-4158-43fc-9a88-54c1026a3f7e
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,1,0.25,0.266666666666667,0.0770943909211943,1.30361008443692e-39,5a6666c7-8be5-4dda-8b03-a3b659d59ded
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,2,0.288135593220339,0.266666666666667,0.0770943909211943,1.30361008443692e-39,a93cfafc-dfc6-4dc3-a6d3-c24a7b49b5ad
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,4,0.284090909090909,0.3,-0.00733668884488048,9.99807322020263e-36,2667af83-01aa-4f46-a9b2-bf73ba042afc
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,6,0.252427184466019,0.316666666666667,-0.0103850964725578,1.4761102962839e-20,691e20fe-69b2-40aa-b584-b824954cfba6
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,8,0.266666666666667,0.308333333333333,-0.00989827841774615,2.12717910015386e-26,217d7980-199e-4ecf-b490-bc55d34568b6
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,10,0.216981132075472,0.3,-0.0104520004131949,6.74793387840301e-16,071659fb-5720-4cc4-9b33-166fbc23eece
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,12,0.160377358490566,0.3,-0.0103873483593726,7.42171580455993e-23,ebe95b4a-0d7a-4859-b766-d80049d01721
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,14,0.175925925925926,0.316666666666667,-0.0101930337801803,1.98952379864496e-19,bfda2fae-f402-4e4a-99e9-6a3b067916a8
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,16,0.157407407407407,0.283333333333333,-0.0101535119643419,2.43502037431519e-16,d9ba64ab-e808-4134-8b14-18b0941c2e79
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,18,0.157407407407407,0.291666666666667,-0.0101674232753073,9.34838876675357e-20,5fae6922-fd6e-4146-ae10-b5bbcf194ab5
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,20,0.138888888888889,0.3,-0.0101646692227415,9.34838876675357e-20,5e2d9e33-b3b0-4199-88d1-6421cb848f75
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,24,0.166666666666667,0.3,-0.0101835463853002,1.79305625333459e-16,b656ba99-7dbd-47f7-a571-728374d98074
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,32,0.12962962962963,0.308333333333333,-0.0102687296246027,4.28545810645786e-17,58c8c820-0dbb-4449-a9a5-f15e3ee4a1b0
bison_gulch_stratified.csv,no_treatment,no_treatment,balanced,50,0.12962962962963,0.3,-0.0103917667072582,4.87146132545436e-16,f765f7ee-9268-4f91-adb0-e296bfb3b31b
bison_gulch_stratified.csv,clip,no_treatment,balanced,1,0.25,0.266666666666667,0.0770943909211943,1.30361008443692e-39,6872623b-517d-424a-ae46-c5ef9d342397
bison_gulch_stratified.csv,no_treatment,standard,balanced,1,0.25,0.283333333333333,0.00208761288372206,4.51925035828048e-17,f895f6f3-b638-4fd6-affc-77ec9303310a
