source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
1000,PLS,center + scale,balanced,24,,0.60625,0.281021857725708,1.2053922704804,61718,05f4ad14-6f85-42d9-9f0c-1724c1c12249
1000,PLS,center + scale,balanced,26,,0.6125,0.275052363003148,1.19712678286047,61718,040eb1d0-9aac-4621-bf03-efd416a72f49
1000,PLS,center + scale,balanced,28,,0.6375,0.250402542447488,1.22221657901194,61718,4593534e-2358-4e18-a039-cc5b6d3b0df7
1000,PLS,center + scale,balanced,30,,0.65,0.261664246066799,1.22161153442097,61718,997cb91f-73b0-4cba-ad50-b2614d9201d6
1000,PLS,center + scale,balanced,32,,0.65,0.27411682801189,1.22978732183986,61718,aeb0c154-75de-4dc7-9f1c-c1fb554f713c
2000,PLS,center + scale,balanced,6,,0.48125,0.0594759371923313,1.59026710372518,61718,a74ba625-2e67-4a90-af91-a1c6bb53d358
2000,PLS,center + scale,balanced,8,,0.54375,0.0694368515577143,1.52296902749117,61718,3ecd37ea-1e52-4c11-b8c4-35c8beeb6a8d
2000,PLS,center + scale,balanced,10,,0.575,0.199915263728584,1.33463813585135,61718,9811d581-a87a-42b2-844f-0009cbf15b77
2000,PLS,center + scale,balanced,12,,0.5875,0.208302934337099,1.28981544412587,61718,37a4011b-8ce0-4119-8f86-30a46c239438
2000,PLS,center + scale,balanced,14,,0.6,0.238806136769956,1.29463369653906,61718,5c3a699c-0d40-4251-a4ee-c96d3988a7a6
2000,PLS,center + scale,balanced,16,,0.58125,0.245331120822664,1.27678179996446,61718,236e9184-a272-418f-ab8a-a646c196e1d5
2000,PLS,center + scale,balanced,18,,0.58125,0.245331120822664,1.27678179996446,61718,4b8327e8-21a8-45c5-8aa0-283c86d07bde
2000,PLS,center + scale,balanced,20,,0.58125,0.245331120822664,1.27678179996446,61718,f549f4cd-8ef4-462f-a353-6cc9ad750b35
2000,PLS,center + scale,balanced,22,,0.58125,0.245331120822664,1.27678179996446,61718,e745a874-2dc5-4f0b-84d0-84d0a0e7d66b
2000,PLS,center + scale,balanced,24,,0.6,0.268895443981402,1.26567105337865,61718,c2482e2e-6acb-43aa-a9f0-93404729ea81
2000,PLS,center + scale,balanced,26,,0.625,0.258593638596915,1.27101863057527,61718,ad1b5771-132a-4de9-92bc-58cc3fcacdd9
2000,PLS,center + scale,balanced,28,,0.6,0.242217629441931,1.28870260885033,61718,acf276f8-69f4-43ce-9f06-3b30762bfdcb
2000,PLS,center + scale,balanced,30,,0.6125,0.248675167132508,1.28201702293665,61718,cdd89be3-4f8e-409d-a611-03da1c4702cd
2000,PLS,center + scale,balanced,32,,0.6125,0.268648378119888,1.27884341115533,61718,7a9b473f-3cea-4585-acf2-c319cdd9c636
