"Species","Raw_PCA_010nm"
"Alnus sp.",0.204545454545455
"Betula nana",0.375
"Cladonia rangiferina",0.25
"Cladonia steallaris",0
"Dryas alleghenies",0.125
"Dryas octopetala",0.0686274509803921
"Dryas sp.",0.325581395348837
"Evernia mesomorpha",0.15
"Nephroma arcticum",0.238095238095238
"Rosa acicularis",0.333333333333333
"Salix alaxensis",0.106382978723404
"Vaccinium vitis-idea",0.285714285714286
