"Species","Raw_PCA_050nm"
"Alnus sp.",0.159090909090909
"Betula nana",0.375
"Cladonia rangiferina",0.15
"Cladonia steallaris",0.05
"Dryas alleghenies",0.191176470588235
"Dryas octopetala",0.0588235294117647
"Dryas sp.",0.604651162790698
"Evernia mesomorpha",0.15
"Nephroma arcticum",0.238095238095238
"Rosa acicularis",0.333333333333333
"Salix alaxensis",0.0425531914893617
"Vaccinium vitis-idea",0.238095238095238
