"Species","raw_PCA_more20"
"Alnus sp.",0.204545454545455
"Cladonia rangiferina",0.25
"Cladonia steallaris",0
"Dryas alleghenies",0.125
"Dryas octopetala",0.0702614379084967
"Dryas sp.",0.279069767441861
"Evernia mesomorpha",0.1
"Nephroma arcticum",0.238095238095238
"Salix alaxensis",0.106382978723404
