"Species","raw_PCA_more20"
"Alnus sp.",0.181818181818182
"Cladonia steallaris",0.05
"Dryas alleghenies",0.154411764705882
"Dryas octopetala",0.0571895424836601
"Salix alaxensis",0.127659574468085
