"Species","raw_PCA_more20"
"Alnus sp.",0.159090909090909
"Cladonia rangiferina",0.15
"Cladonia steallaris",0.05
"Dryas alleghenies",0.194852941176471
"Dryas octopetala",0.0588235294117647
"Evernia mesomorpha",0.15
"Nephroma arcticum",0.238095238095238
"Salix alaxensis",0.0425531914893617
"Vaccinium vitis-idea",0.238095238095238
