"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,44.7,0.1
"2","Forb",0,0,8.94,0.02
"3","Graminoid",0,0,44.7,0.1
"4","Lichen",0,0,8.94,0.02
"5","Moss",0,0,0,0
"6","ShrubDecid",1,0.00223713646532438,125.16,0.28
"7","ShrubEvergreen",446,0.997762863534676,214.56,0.48
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,0,0
"10","Unknown",0,0,0,0
