"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,64.35,0.15
"2","Forb",0,0,0,0
"3","Graminoid",255,0.594405594405594,257.4,0.6
"4","Lichen",3,0.00699300699300699,0,0
"5","Moss",0,0,0,0
"6","ShrubDecid",16,0.0372960372960373,107.25,0.25
"7","ShrubEvergreen",155,0.361305361305361,0,0
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,0,0
"10","Unknown",0,0,0,0
