"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,22,0.05
"2","Forb",0,0,0,0
"3","Graminoid",362,0.822727272727273,308,0.7
"4","Lichen",0,0,0,0
"5","Moss",0,0,13.2,0.03
"6","ShrubDecid",61,0.138636363636364,52.8,0.12
"7","ShrubEvergreen",17,0.0386363636363636,44,0.1
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,0,0
"10","Unknown",0,0,0,0
