"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",25,0.037593984962406,66.5,0.1
"2","Forb",0,0,0,0
"3","Graminoid",106,0.159398496240602,0,0
"4","Lichen",34,0.0511278195488722,0,0
"5","Moss",0,0,0,0
"6","ShrubDecid",53,0.0796992481203008,598.5,0.9
"7","ShrubEvergreen",431,0.64812030075188,0,0
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",16,0.0240601503759399,0,0
"10","Unknown",0,0,0,0
