"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,17.5,0.05
"2","Forb",0,0,0,0
"3","Graminoid",31,0.0885714285714286,35,0.1
"4","Lichen",9,0.0257142857142857,42,0.12
"5","Moss",1,0.00285714285714286,94.5,0.27
"6","ShrubDecid",0,0,0,0
"7","ShrubEvergreen",309,0.882857142857143,161,0.46
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,0,0
"10","Unknown",0,0,0,0
