"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,32.2,0.05
"2","Forb",0,0,32.2,0.05
"3","Graminoid",223,0.346273291925466,0,0
"4","Lichen",0,0,32.2,0.05
"5","Moss",0,0,32.2,0.05
"6","ShrubDecid",207,0.321428571428571,386.4,0.6
"7","ShrubEvergreen",214,0.332298136645963,64.4,0.1
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,64.4,0.1
"10","Unknown",0,0,0,0
