"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",59,0.084648493543759,313.65,0.45
"2","Forb",6,0.00860832137733142,34.85,0.05
"3","Graminoid",0,0,6.97,0.01
"4","Lichen",565,0.810616929698709,55.76,0.08
"5","Moss",0,0,0,0
"6","ShrubDecid",0,0,111.52,0.16
"7","ShrubEvergreen",0,0,174.25,0.25
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",67,0.0961262553802009,0,0
"10","Unknown",0,0,0,0
