"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",410,0.706896551724138,232,0.4
"2","Forb",0,0,0,0
"3","Graminoid",0,0,0,0
"4","Lichen",13,0.0224137931034483,116,0.2
"5","Moss",0,0,116,0.2
"6","ShrubDecid",0,0,0,0
"7","ShrubEvergreen",131,0.225862068965517,116,0.2
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",26,0.0448275862068966,0,0
"10","Unknown",0,0,0,0
