"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",244,0.420689655172414,232,0.4
"2","Forb",0,0,0,0
"3","Graminoid",0,0,0,0
"4","Lichen",331,0.570689655172414,116,0.2
"5","Moss",4,0.00689655172413793,116,0.2
"6","ShrubDecid",0,0,0,0
"7","ShrubEvergreen",1,0.00172413793103448,116,0.2
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",0,0,0,0
"10","Unknown",0,0,0,0
