"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Alnus sp.",-2.27973886362766,0.535522095423617,0.888225954198775,-0.170181332858077,-0.331973853280434,0.281770974790919
"Alnus sp.",-5.8922907760995,0.422325918840584,-0.267617419791149,-0.403436789476674,-0.141483214489876,-0.0682761430351055
"Alnus sp.",-6.14640215364411,0.378970990021088,-0.67578647553393,-0.483717737210015,-0.0333678918326501,-0.116101098602063
"Alnus sp.",-3.50237606982373,0.00504826814504182,1.03758535991465,-0.321714602110746,-0.359086858696789,-0.0218625547680731
"Alnus sp.",-2.27973886362766,0.535522095423617,0.888225954198775,-0.170181332858077,-0.331973853280434,0.281770974790919
"Alnus sp.",-3.12866794504294,0.658571986222744,1.07614557209958,-0.373256205982044,-0.334889291433872,0.110005828062197
"Alnus sp.",-3.84216360304819,0.337152737304841,0.845662499650097,-0.264997430932241,-0.175939073140854,0.144953755488171
"Alnus sp.",-2.8785201681518,0.678640189543586,1.23728276317032,-0.330896827210544,-0.27634774731966,0.159340167518073
"Alnus sp.",-3.52139675061468,0.628925824727833,0.940284609036642,-0.338022227211919,-0.315256878320974,0.1472382850018
"Alnus sp.",-2.8785201681518,0.678640189543586,1.23728276317032,-0.330896827210544,-0.27634774731966,0.159340167518073
"Alnus sp.",-3.19115751346223,0.525268217739756,1.1636620812859,-0.405023548845207,-0.312531728231857,0.147696079485675
"Alnus sp.",-3.52139675061468,0.628925824727833,0.940284609036642,-0.338022227211919,-0.315256878320974,0.1472382850018
"Alnus sp.",-3.34015412043157,0.803187058701583,0.997152100630236,-0.404481378726672,-0.202564294419069,0.200796390658129
"Alnus sp.",-3.19115751346223,0.525268217739756,1.1636620812859,-0.405023548845207,-0.312531728231857,0.147696079485675
"Alnus sp.",-3.12823981097322,0.561354003989404,1.0808824597298,-0.326383439745151,-0.314733558140492,0.10643698621525
"Alnus sp.",-1.60555644137159,0.517054543242953,0.757875980850098,-0.418902218194469,-0.303944480891226,0.186168018148855
"Alnus sp.",-4.94694589491844,1.28119053223312,0.957883670531039,-0.804280541377141,-0.584509168149636,-0.280225149394092
"Alnus sp.",-4.80112769516226,0.796459064656423,0.849376755285611,-0.634056187140191,-0.175422823303473,0.068982460729419
"Alnus sp.",-3.35248078410382,0.729495955857529,0.522690114506794,-0.510532274403916,-0.21723594378457,0.073361662215842
"Alnus sp.",-2.8785201681518,0.678640189543586,1.23728276317032,-0.330896827210544,-0.27634774731966,0.159340167518073
"Betula nana",-2.20552219661839,2.08706338328649,0.903640340020006,0.14968382841626,0.43550581946993,-0.0920949094410236
"Betula nana",-5.2139043712803,-0.589702361493903,-1.35622000492748,0.777242709202164,0.295993229478926,-0.604574952348979
"Betula nana",-2.21682645177502,-0.0857041510706655,-1.62545441529598,1.00588476728191,-0.0291469861322469,-0.935512406555881
"Betula nana",-4.07196231705056,0.87999813046568,0.165705815400383,0.426227228963779,0.218993962571911,-0.527676676662358
"Betula nana",-3.99263536689798,0.971598507430961,0.469943641680325,0.118587857889423,0.497820168082829,-0.0593122631689096
"Betula nana",-5.21082324753997,0.73206671873341,0.311724800263263,0.180259728130873,0.293169958318397,-0.373454685052826
"Betula nana",-5.21082324753997,0.73206671873341,0.311724800263263,0.180259728130873,0.293169958318397,-0.373454685052826
"Betula nana",-4.07196231705056,0.87999813046568,0.165705815400383,0.426227228963779,0.218993962571911,-0.527676676662358
"Betula nana",-6.05445089883278,1.65108698567383,0.0429757609489893,-0.0701710369745274,0.705910420257896,0.0175892853152252
"Betula nana",-5.8160026920822,-1.19296303818747,-0.0201155003451491,-0.171346704301159,-0.00917602683928502,-0.569760473009211
"Betula nana",-9.56108683282437,-0.75730020708596,-0.245952365290641,-0.069471179158214,0.519617593264613,-0.274040909243158
"Betula nana",-2.35859109138889,0.856148036045049,0.556887198379914,-0.593367794516985,-0.329804758189482,0.0928827347491175
"Betula nana",-1.544251791091,1.41913862188791,0.790572800923571,-0.606780478559432,-0.29094017682574,0.250578055166903
"Betula nana",-2.77690341471286,0.486498832142834,0.371325873398154,-0.534250874624025,-0.330061102174043,0.041335523601111
"Betula nana",-6.45003014261349,0.355957687966732,0.0715074730135643,0.0977460629202355,0.556376278465156,-0.158442215474616
"Betula nana",-15.8525470015662,-3.84383590906895,-1.32719907877803,-0.203924837529925,0.329775395450313,-0.739168281953389
