"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Bryoria sp.",-6.89764506038785,-17.616402402867,11.1149907533956,-0.704647723321683,0.313408803401282,2.16302648997589
"Bryoria sp.",-7.52221695731031,-17.444988190294,10.7656381421286,-0.736040505153922,0.412993952845871,2.09354605014307
"Bryoria sp.",-6.72231312439142,-16.6054884131897,10.8273402129183,-0.408736021587884,-0.220092070648657,1.85465163305883
"Bryoria sp.",-10.4039536540714,-15.7105332926458,9.61559845860693,-0.444552451104297,-0.0859453651057173,1.78388683951997
"Cladonia rangiferina",-11.6432542369951,-9.00863854168562,-3.8824137661847,-0.389629114504187,1.61070053694082,-0.0827482504375631
"Cladonia rangiferina",-13.3709121545574,-8.31665699283091,-3.9784657372312,-0.287952540149471,1.23728712633946,-0.177800180532235
"Cladonia rangiferina",-14.1687519552262,-8.68089615116659,-4.16522032358287,-0.469855136490026,1.76585582300394,-0.123829871228841
"Cladonia rangiferina",4.38585528877084,-9.18761788386997,-4.22143901796696,-0.0705427010030313,1.20369027076433,-0.164998705217085
"Evernia mesomorpha",-15.8498164153074,-11.1424686851408,0.796735380513864,-0.0240240740593742,-0.450279545029708,-0.250028392870329
"Evernia mesomorpha",10.1516550812199,-14.9689236625221,2.905466458755,0.72209811026306,-2.4399228466679,-0.772562827593118
"Evernia mesomorpha",19.3406059700249,-16.0990433306917,4.14864826895398,0.962846067380599,-2.86604871295094,-0.947568995653521
"Evernia mesomorpha",11.1323310389218,-14.5611262652738,0.587303477785122,0.914249583047452,-3.32420148297837,-0.714168544370564
"Evernia mesomorpha",-6.87954303494822,-13.0353557501349,3.67443836259995,0.199641537473894,-1.37389503184032,0.158813833332609
"Hypogymnia austerodes",-2.03999589399697,-16.7373035228205,11.1597916854812,-0.316966184736312,0.229877753927335,1.27153973690871
"Hypogymnia austerodes",18.4277216373098,-12.8742681136458,15.3382004057601,1.07626169998389,-2.52646621086903,-0.6976134588911
"Hypogymnia austerodes",4.3418652708689,-18.9373956431798,13.5163664363518,-0.382655246266717,0.101199620252122,1.78439511547535
"Hypogymnia austerodes",-12.4661654327491,-12.4847976107978,5.88329095851321,-0.247104829798652,-0.0503142609153195,0.461545206211189
"Parmelis sulcata",-6.27421951881775,-14.0796180396085,-1.72614555103826,-0.704969513084604,1.40372566658549,1.34987415705745
"Parmelis sulcata",5.33240130113461,-13.3684283674937,-0.841881024862607,-0.360295931804442,1.58514129633135,0.57481548258306
