"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Bryoria sp.",20.9223860069526,-55.6857844869893,-34.2924915077884,3.19582222996212,-3.06730657005126,6.59149353485763
"Bryoria sp.",22.9316044189378,-55.1361318406199,-33.192174401602,3.46170685519519,-2.98560042185508,6.36092034923131
"Bryoria sp.",20.4712586220592,-52.4442693590381,-33.4185597492485,1.11611245304332,-2.24906424559119,6.12546930814438
"Bryoria sp.",32.1268190727431,-49.7300805859891,-29.5936269840557,1.38510174254031,-2.08634015578647,5.92992072472174
"Cladonia amaurocraea",22.4263515738836,-23.4869449916946,1.68858456995724,-7.23499828519118,-0.00211723241774664,-2.61581422740105
"Cladonia amaurocraea",37.1330901016525,-20.6707685760636,10.3099081988754,-5.7689045085221,0.0383009803729956,-3.10953976065301
"Cladonia amaurocraea",62.5830212065832,-25.3636089529818,6.03875156338358,-1.95187391462703,-0.106286301436771,-1.93442098155104
"Cladonia amaurocraea",6.25605451974948,-20.0497468600843,11.0487841866895,-8.95295820953825,0.329993075540297,-3.88887137327875
"Cladonia rangiferina",36.4107149820907,-28.0278651019454,12.4357465541023,5.42743302467675,1.43659621903326,-0.229464645690488
"Cladonia rangiferina",41.8809079358059,-25.9287192725652,12.7405672529858,4.14436404310032,1.33200848325089,-0.5225242435073
"Cladonia rangiferina",44.3595119949963,-27.1185508784897,13.3511990915356,5.90698244589599,1.30803711850775,-0.568136231514099
"Cladonia rangiferina",-14.1627515403898,-27.8755918201581,13.2241980860088,4.18335099432507,1.97295652585949,-0.416144797548406
"Evernia mesomorpha",49.4792025144721,-35.2559535154432,-2.1754183464633,-0.911415822877996,-0.564669237803862,-0.716108382237923
"Evernia mesomorpha",-32.7923064688571,-46.4003832001719,-9.22781771875339,-6.88906366850866,-1.24821776933305,-2.42109202563407
"Evernia mesomorpha",-61.9061339634895,-49.7026332656783,-13.2565447104118,-8.01447664560636,-1.46176480471803,-3.28731266519688
"Evernia mesomorpha",-35.818910529722,-44.8766563338488,-2.05112207972665,-9.64969360886161,-1.61413740158543,-1.85089556136958
"Evernia mesomorpha",21.1235303566467,-40.9262095501894,-11.2700994625649,-3.47206833974778,-1.13225666864769,0.948350805513584
"Hypogymnia austerodes",5.55879466292125,-52.8325645152279,-34.5683962237248,2.42457901284572,-1.54692757589217,3.91486577064219
"Hypogymnia austerodes",-58.7923689157287,-39.8866742716123,-48.0176332369565,-7.3330574152869,0.92875238318274,-1.06018848316735
"Hypogymnia austerodes",-14.6972282945259,-59.6111262278531,-41.9758057607882,2.54112139789476,-2.50465039272239,5.26416367413793
"Hypogymnia austerodes",38.7611243331578,-39.5179779125143,-17.995625659849,0.830175028360876,-0.997275515734886,1.4697816921823
"Parmelis sulcata",19.2842251836386,-43.8358527186852,5.69897472482213,5.6672954025914,-0.699276061651231,4.12357927323193
"Parmelis sulcata",-17.3186203166594,-41.1856178883437,2.80760670451301,5.89900471944157,1.12706319749909,1.80395454898919
"Parmelis sulcata",-7.99174297581072,-45.1263930920078,3.92288553595454,3.37576402795371,-0.119598747150254,4.51927408900878
"Parmelis sulcata",-16.7483585292558,-53.1596228043747,-1.86551411089911,4.77761292720666,0.224432303046649,2.15057441705851
"Picea mariana",70.0551367632429,-3.78239584317223,12.3625100941834,1.56195892950235,0.396776113958541,-2.40301072872125
"Picea mariana",65.701284940978,-4.50617789355629,5.33551616809821,-0.795844600384778,0.776781865798322,-1.94455113437429
"Picea mariana",59.431256623011,12.6465561449214,15.6649993580163,1.67368610032432,1.42919881018541,-6.60135257383487
"Picea mariana",59.8779546876443,0.928711428478515,6.31058960615064,-1.22845595090493,1.16497838983596,-3.15441060153499
"Picea mariana",73.9805952683711,-2.40979419866128,12.0494125424099,1.53564272055024,0.820742304892202,-3.71925044457161
"Picea mariana",52.5977598760696,9.83861040084094,15.0172766909119,0.0481121092058571,1.38044569696875,-5.27003307298501
"Picea mariana",55.7112374866477,9.04764950678873,18.0459445378419,1.74153829074092,1.45656766197217,-5.13033181645129
"Picea mariana",52.1422783600718,7.96113712574333,14.4029048472626,0.923880374432396,1.67808553747513,-5.72089130977065
"Rosa acicularis",15.5650929162046,2.85126289714558,-5.29431389786591,-1.288014741071,-2.03500842354704,3.81703775396575
"Rosa acicularis",16.9777686778141,2.21565844421134,-4.32548759125205,-1.24025359847618,-1.9398050455825,3.53288273267897
"Rosa acicularis",19.4738685021697,0.941227779284991,-5.90352884863161,-0.589018788391217,-2.00546054729046,3.83472660261921
"Rosa acicularis",18.2603097090844,1.71624506401053,-4.85242222123926,-1.14547981387368,-2.05111114646564,3.84865735771976
"Rosa acicularis",11.4130725902568,2.52872833834281,-5.75223793814658,-1.51082542661454,-2.23390791504761,4.13661689546269
"Rosa acicularis",16.8174902775797,-0.113735770137888,-6.07633498822168,-1.52519298820162,-2.27839075180903,3.84939628301272
"Rosa acicularis",15.9484380429583,0.245298164871931,-5.37230095804848,-1.53022058359305,-2.34525121491709,4.12219809097842
"Rosa acicularis",19.4859020727858,-0.428194044484169,-5.1246601426183,-0.780085417966617,-2.01407471826632,3.84559211945459
"Salix pulchra",36.2926871802758,6.57403127230587,3.3024372244784,-3.52050701218638,-0.712702461601459,-0.147029082774056
"Salix pulchra",32.8337631598234,7.53673656896222,4.23312423005413,-3.29396152816005,-0.499679522771579,-0.572608971634111
