"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Cladonia rangiferina",44.1972051050715,43.7246203740337,5.92541174058064,0.77716565829205,0.867019120840707,-1.46408317505994
"Cladonia rangiferina",50.4106581482921,41.1758230911606,6.69038263421925,-0.15083672983426,1.50139665831009,-1.10613325700151
"Cladonia rangiferina",53.120065989293,42.7331519642078,7.00011589098911,1.43876631834614,1.0037446559674,-2.24016561551434
"Cladonia rangiferina",-13.1529970954543,45.4162529844442,7.87765279994808,-2.30431022937503,2.06952347823351,-2.89812424550913
"Evernia mesomorpha",59.3723415571834,46.5779410455603,-12.6181623857105,-5.21495429848913,0.233999625882773,-1.3937752696554
"Evernia mesomorpha",-33.9963198507161,59.5974577978574,-21.5106651452823,-15.4829827036625,2.01361294920644,-4.84143938230769
"Evernia mesomorpha",-67.0747775754374,63.0195834302699,-26.4540039522276,-18.0410066764109,2.12608941374301,-8.22398892492167
"Evernia mesomorpha",-37.5861990226462,60.1776546033415,-12.337582918248,-18.8469799844412,2.8952660701039,-2.06757639961824
"Evernia mesomorpha",27.7090854025009,50.7666179382577,-23.6967875519566,-9.13181527769935,-1.98726170025702,0.941969305302991
"Rosa acicularis",21.8872208883649,2.48030665444535,-5.99307377742023,-3.77188012266698,-5.6374000504729,-2.22318339404431
"Rosa acicularis",23.4178254279463,3.48134091984147,-5.07046330259833,-3.90065595578574,-5.36778810388693,-2.23908555409666
"Rosa acicularis",26.3101334292113,4.3875045226591,-7.25653497367453,-3.0376261689382,-5.92510340509611,-2.29047151971162
"Rosa acicularis",24.9075527239439,3.84001061223625,-5.78583766318754,-3.78460866101138,-5.79966424211976,-2.08531756247841
"Rosa acicularis",17.2128378010988,2.76315210693942,-6.4518627621941,-4.46910995361783,-6.26390441369967,-2.2208391194656
"Rosa acicularis",23.2799665984783,5.52288868862426,-7.57498485031769,-4.59319029630504,-6.21591407051138,-2.54236074048306
"Rosa acicularis",22.3106288732106,5.31162858529529,-6.63968005814409,-4.7406352931762,-6.47202502619245,-2.08762247403896
"Rosa acicularis",26.3007317143997,6.14720650956729,-6.68182641843287,-3.56707141974419,-6.00958996720362,-1.96957279511835
"Vaccinium vitis-idea",-38.6299843324859,70.4422376608299,-59.6209741326013,-2.47941486886474,-7.34120394595002,-4.87198757030052
"Vaccinium vitis-idea",17.7854390027618,61.5535762637335,-43.2694907764982,0.0400917047103079,-7.71868345080486,-1.92833516140233
"Vaccinium vitis-idea",5.27045701790554,69.2090643749043,-54.9794735367941,-1.45646286243026,-10.6501154521715,-2.98765760089451
"Vaccinium vitis-idea",2.55820677822926,63.9950328487724,-46.0438187785497,-2.30573695625225,-8.02492866984066,0.338074411832365
"Vaccinium vitis-idea",-28.6933896859689,61.2356340338386,-43.8752141163924,-1.45499891562545,-3.92058260470879,-0.348180573432006
"Vaccinium vitis-idea",-14.8396104291886,64.4667423625923,-33.0749573303865,-0.513065809054626,-2.88805754507062,2.6682716982644
"Vaccinium vitis-idea",-10.1318166065964,72.5753139883383,-52.572176512784,-0.232198470755832,-10.9091042553566,-1.9817696010526
