"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Alnus sp.",-19.4465059432863,-2.89063402698969,12.0322156220595,-3.33283514546158,-3.74282546588387,2.39661946391106
"Alnus sp.",-18.4540547454937,-10.6255710427274,9.97747365861597,-2.69413008402096,-0.586690490439827,1.08469924844437
"Alnus sp.",-8.05105195735254,-11.8686675807737,11.7121458162665,-2.86608792784973,-0.613810485790395,-0.203846653569651
"Alnus sp.",-12.2416952733283,-8.7149620951548,12.184930069965,-2.13688386004214,-1.34322627690659,1.33576994605892
"Alnus sp.",-15.7137411910293,-9.61846360088125,7.70827994920624,-3.43252862182588,-2.15451573350284,0.568686554041239
"Alnus sp.",-25.6914054841886,-14.3618259411621,5.76849391987312,-3.00322982489639,1.85768285857518,-0.0968762035000272
"Alnus sp.",-11.9050675937293,-6.63079582365774,12.4763385330349,-1.80627869977218,-2.58825981225781,1.75436730475452
"Alnus sp.",-7.08863415654319,-8.62603526399105,14.0456407631361,-2.71828083076236,-1.79020647236896,2.00969716416195
"Alnus sp.",-17.3403202350416,-10.8513099852025,8.80303421283002,-2.62676995302172,-1.23902859253303,0.0418876468835622
"Alnus sp.",-35.783642267432,-8.0900204380069,-0.475382239071584,-3.9589725548292,-1.37255795273759,2.26627652956214
"Alnus sp.",-11.9050675937293,-6.63079582365774,12.4763385330349,-1.80627869977218,-2.58825981225781,1.75436730475452
"Alnus sp.",-14.4923036338284,-6.78352339440089,9.96178506383432,-1.60218897843618,-1.84943482752551,1.33582077473849
"Alnus sp.",-19.1516681513426,-6.66092004986775,9.31333563201843,-1.95421521523391,-0.976947372257995,1.00337111749504
"Alnus sp.",-8.31716012699363,-13.5994576755993,10.4495647171922,-3.87614695568311,-1.62704776332148,-0.337901020158785
"Alnus sp.",-17.8205025242869,-9.62997761455639,9.45934276035424,-3.01440823027857,-1.18200249451357,1.03329673620628
"Arctostaphyllos",7.87127767271352,-28.578940464756,9.85560682503409,-5.10401060028381,-0.541003869117976,-2.93005425200505
"Arctostaphyllos",-20.364706029778,-12.52652776536,5.90258901398832,-3.14939096889758,-0.939527732465757,-0.356052096119173
"Arctostaphyllos",14.8220492183902,-39.3505922226933,13.31132179165,-3.9963206518061,3.87991674538882,-7.31284167037219
"Arctostaphyllos",5.4637865845933,-22.7474041082754,11.7961698610867,-3.6767067645862,1.96680809767078,-3.09288960867636
"Arctostaphyllos",-16.6982669116114,-18.9107032562961,3.56402172740943,-2.64019449165737,1.95090477060377,-3.35547352048612
"Arctostaphyllos",1.7650963950344,-22.8051794464347,11.4783201793913,-5.00195790550238,-1.56548827022957,-0.747481839186671
"Arctostaphyllos",-25.2184731125135,-17.8467047269186,2.40412700252106,-4.16178401233526,3.95428628940759,-2.59877599107809
"Arctostaphyllos",-8.48165693146779,-11.1152458610784,8.19543647870596,-2.35448314927149,-2.79820113302304,-0.0151943768210568
"Arctostaphyllos",-22.9361235120131,-1.38318443760648,7.4264475463924,-4.20167613964748,0.244806399883652,1.09549795471139
"Arctostaphyllos",-19.5113361160881,-15.2645498047607,5.99477755389706,-4.02359788962115,-0.93356207568197,-0.412050528723204
"Arctostaphyllos",19.3618172423906,-42.1030737826563,12.4670352516732,-4.21537204794722,4.83288758148407,-9.0636445729151
"Arctostaphyllos",19.3618172423906,-42.1030737826563,12.4670352516732,-4.21537204794722,4.83288758148407,-9.0636445729151
"Arctostaphyllos",-22.9361235120131,-1.38318443760648,7.4264475463924,-4.20167613964748,0.244806399883652,1.09549795471139
"Arctostaphyllos",-21.0742456112525,-16.4297877660599,7.21399124218259,-4.11566698831643,-0.382822513094107,-0.442350616728768
"Arctostaphyllos",-22.9361235120131,-1.38318443760648,7.4264475463924,-4.20167613964748,0.244806399883652,1.09549795471139
"Asahinea chrysantha",-26.9392199865376,18.0831433173359,-7.29487776076009,-6.25311275699799,1.29664307083753,1.81585925966044
"Asahinea chrysantha",20.7368739266836,25.291995165217,-10.2229505153304,-5.82391923049695,1.3608699272928,-1.02535327217641
"Asahinea chrysantha",140.160386922626,23.2622848760408,-16.1041549812195,-2.59924553205549,9.34204828827427,3.26944312095646
"Asahinea chrysantha",65.1915428314038,19.784246056012,-22.5237707474557,-0.233389481400107,7.45103231658041,4.28164201230289
"Asahinea chrysantha",115.325416986531,21.1961253481329,-21.3834679981229,2.80072548291462,5.72295174138967,2.38752445812941
"Asahinea chrysantha",29.9709147662153,19.2004607933696,-15.3530327489065,-3.24166913433601,7.31445296489429,5.74943716619072
"Asahinea chrysantha",59.3597466341644,15.0962720957695,-18.1913521646155,1.4591641347151,2.62241631007691,4.2392346671672
"Asahinea chrysantha",105.172575454931,22.5212869667669,-24.0616251162974,-2.95731098961195,7.73982297015172,6.31083963508518
"Asahinea chrysantha",29.9709147662153,19.2004607933696,-15.3530327489065,-3.24166913433601,7.31445296489429,5.74943716619072
"Asahinea chrysantha",117.006338330612,16.4177272053122,-13.5937121561642,2.3032963815698,9.05477638703752,2.00272565121349
"Asahinea chrysantha",51.6267268154279,21.0491064936054,-10.4898250930867,-8.40898558483493,3.37232649107459,-2.08224303470268
"Asahinea chrysantha",-24.819226500852,19.4098090946249,-10.9667564087267,-1.49720823748239,4.24101362040938,6.75978491083237
"Asahinea chrysantha",105.172575454931,22.5212869667669,-24.0616251162974,-2.95731098961195,7.73982297015172,6.31083963508518
"Asahinea chrysantha",-24.819226500852,19.4098090946249,-10.9667564087267,-1.49720823748239,4.24101362040938,6.75978491083237
"Asahinea chrysantha",29.9709147662153,19.2004607933696,-15.3530327489065,-3.24166913433601,7.31445296489429,5.74943716619072
"Betula nana",-25.6115218970215,-9.58191312598536,6.20533678727654,1.10438649782008,3.42808112530702,3.05919823208221
"Betula nana",-51.1441952554917,-2.36381685027181,3.95509243052267,-1.23192331488932,1.67942033086964,2.92104482624832
"Betula nana",-2.64969258031533,-27.3869301352837,10.6740101173004,1.87246206358096,5.64864364165638,1.83984135911748
"Betula nana",-2.40355141106601,-27.0125218520298,10.8333017283154,1.77888123220742,5.39488608198387,1.68710698631205
"Betula nana",-7.77435391765978,-18.6360400982142,10.5848145166637,1.99399677616505,3.11954922140447,2.97852225178283
"Betula nana",-35.0714052847026,-16.2067293990046,4.57992375024404,-1.33116915230378,4.17161991753558,2.24591806038439
"Betula nana",-20.8461191591401,-10.6653699368639,4.68597222703042,4.62126544103028,1.58223041386429,5.93943761711891
"Betula nana",-11.690874687011,-8.20208742981083,6.57263027339171,-3.23182333541492,-2.89325590077752,0.706523354170895
"Betula nana",-28.885792023673,-9.70068948204084,5.67707796758699,1.9034184262457,1.36948597524473,3.83139193716955
