"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Bryoria sp.",-6.92958248039052,-17.4103752015134,10.8831004807044,0.87956516000612,-0.766189419652206,-2.25483523661791
"Bryoria sp.",-7.54982908340511,-17.2424492168612,10.5351559392613,0.906817542042567,-0.851496630909578,-2.17750584969849
"Bryoria sp.",-6.75777978255544,-16.4136832845619,10.6104847584269,0.575639005130927,-0.209918085639049,-1.96407517182329
"Bryoria sp.",-10.4146866099685,-15.5454195954628,9.39459663853021,0.59690837327695,-0.305187004709037,-1.86386601952492
"Cladonia amaurocraea",-7.2250338519063,-7.34560317874161,-0.511665139473404,-0.764360396157633,2.1923354290603,0.78285997746705
"Cladonia amaurocraea",-11.8279652092453,-6.45886173059852,-3.23686855493539,-0.566964479385895,1.76964730721923,0.949135450373502
"Cladonia amaurocraea",-19.8734040104441,-7.86792027689169,-1.90030886054675,-0.103134753363502,0.609536142764216,0.585627770687324
"Cladonia amaurocraea",-2.10117873863718,-6.32055192054625,-3.46814419847586,-1.00732988316919,2.70191658948343,1.18183267460087
"Cladonia rangiferina",-11.6282540442695,-8.76992198686513,-3.9127785803523,0.435710985737998,-1.63786542263178,0.118309209377181
"Cladonia rangiferina",-13.3440099272375,-8.09998464628152,-4.01115727035332,0.321763532891027,-1.2511905421107,0.208033399188869
"Cladonia rangiferina",-14.1366391151908,-8.46143602404449,-4.21069517083843,0.506309584531504,-1.77413004155957,0.181767067479631
"Cladonia rangiferina",4.29820260869921,-8.80742357919072,-4.14727011333868,0.1397681701725,-1.26644519911518,0.10844305961729
"Evernia mesomorpha",-15.8084930862666,-10.9754358180259,0.702082517374839,0.0662612106680587,0.31839692809845,0.172256669911877
"Evernia mesomorpha",10.0273430725933,-14.5728495148219,2.95673924815426,-0.63718050106515,2.14770564766847,0.452312777527847
"Evernia mesomorpha",19.1577030954279,-15.6265563001174,4.23509729818811,-0.863493779069996,2.51703264941538,0.55288350246518
"Evernia mesomorpha",11.0060822623022,-14.1460820357671,0.703353799505297,-0.837161123714027,3.03042708185309,0.354648041268514
"Evernia mesomorpha",-6.90005085898092,-12.812006728328,3.59942435366052,-0.116424855784065,1.12117003126328,-0.321675351546661
