"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Cladonia rangiferina",-4.39957315176325,3.44534536346413,0.620449735820295,0.413997049979639,-0.216505536582387,0.128045251008259
"Cladonia rangiferina",-4.9721274432263,3.18817904716844,0.699912743845919,0.424123770113666,-0.261480294509757,0.0822271496767098
"Cladonia rangiferina",-5.2489090555774,3.30907991736792,0.734922973260111,0.331504453502136,-0.18152208383048,0.247745758331389
"Cladonia rangiferina",0.957551476049539,3.83330532641127,0.637206570220937,1.18484838982658,-0.437486451444898,0.252533712946092
"Evernia mesomorpha",-5.69007801073784,3.93966880016201,-0.84760993981559,0.199131929290216,0.000340580758616248,0.119349914524366
"Evernia mesomorpha",3.12852309245961,5.71032706628647,-1.67503589608976,1.24190200715719,-0.071992184092352,0.517919394226813
"Evernia mesomorpha",6.25519437791985,6.27664360492051,-2.12453887817527,1.62506738053555,-0.0596115560370528,0.899337041567268
"Evernia mesomorpha",3.4324474129825,5.65341007588612,-0.843717551757918,1.46142918598056,-0.105731691511267,0.222189823133562
"Evernia mesomorpha",-2.63607884750186,4.60810250306586,-1.83681346652713,0.598757887497377,0.202288248466298,-0.150816368627164
"Picea mariana",-7.7285985708685,0.598691652431507,1.15631471524087,-0.101711577413906,-0.186780640826208,0.358022843492741
"Picea mariana",-7.29660795809374,0.622394748942617,0.365387975421138,0.104140482480258,-0.400936994001403,0.0246237270247197
"Picea mariana",-6.48993471528245,-1.02410596414634,1.7554624665923,-0.100320707567674,-0.611527245679249,0.964082885757708
"Picea mariana",-6.64222951965259,0.100355231590609,0.552977095685074,0.154777953496395,-0.539155777128708,0.159259718445779
"Picea mariana",-8.14958211040225,0.416515188480964,1.12939647302425,-0.183098123493094,-0.350552424018336,0.455149518066423
"Picea mariana",-5.78707711262582,-0.693885234741909,1.65180000925888,0.114289454143316,-0.591416796416663,0.579122605910524
"Picea mariana",-6.14102928865197,-0.579974408631869,1.93409833276008,0.000242760216377313,-0.558618147332148,0.700480507763216
"Picea mariana",-5.76386610446406,-0.47504934631203,1.52261864424706,0.0467222023479516,-0.691576112398769,0.717229856622057
"Rosa acicularis",-1.82159923580333,-0.0323537213383886,-0.56524940776533,0.777375025223977,0.374508649462655,0.0254710355175143
"Rosa acicularis",-1.97579935985748,0.0417675950373002,-0.462390669896502,0.754132878449137,0.374767988669764,0.0163009240891109
"Rosa acicularis",-2.23499787715601,0.137766473664556,-0.654638259923716,0.676276322800518,0.413146615653492,0.040100159231937
"Rosa acicularis",-2.11665739776742,0.0857115894529789,-0.533258326779229,0.726924526879941,0.392969915533818,-0.0051776954185373
"Rosa acicularis",-1.37952095607888,0.0347616554810322,-0.613405311247446,0.851246110313344,0.440967132087799,0.00819575680801377
"Rosa acicularis",-1.96270839438739,0.277439941204852,-0.678919300926171,0.784184202403619,0.470706160383981,0.0441684865967419
"Rosa acicularis",-1.87037884031173,0.243823218356909,-0.588555157310639,0.809520148727144,0.494512234134802,-0.0107872897271813
