"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Cladonia rangiferina",-4.93408777010259,-4.34608548222288,-0.483305613734567,-0.654621429816688,-0.390995005644781,0.092561232866355
"Cladonia rangiferina",-5.53435371531999,-4.08269674433372,-0.571105568094836,-0.65547749566283,-0.398840807057603,0.142789408821482
"Cladonia rangiferina",-5.82246172712003,-4.219723081031,-0.603059611728456,-0.565550180581822,-0.406752289414364,-0.0563403200382776
"Cladonia rangiferina",0.725691471398248,-4.67550051681048,-0.563361327287804,-1.47261775025947,-0.778360928988182,0.222259551043465
"Evernia mesomorpha",-6.37809000430104,-4.72457065957745,1.16736173428849,-0.421613187555001,-0.0524773286539989,-0.0597114648883616
"Evernia mesomorpha",2.89434093772618,-6.38203744468774,2.01840747557855,-1.57500941265307,-0.395900045585323,-0.216049684083347
"Evernia mesomorpha",6.17418520890993,-6.86960857298254,2.49548795459436,-1.99708331726761,-0.577469770763146,-0.55032360297176
"Evernia mesomorpha",3.25585782731965,-6.42545661637684,1.08433556106966,-1.82914737404086,-0.353460176652662,0.137722288852478
"Evernia mesomorpha",-3.22091601011707,-5.28095401359214,2.23300696903833,-0.878880917373369,0.246220456575292,0.137668772682426
"Rosa acicularis",-2.30849026357224,-0.334768004334963,0.577232228901288,-0.932764118370687,0.270126910529768,-0.353972719664867
"Rosa acicularis",-2.46522152866942,-0.426387402215685,0.46968825816762,-0.917044846924401,0.296060106319049,-0.355374454952333
"Rosa acicularis",-2.74917803982404,-0.51800855241205,0.688862346979322,-0.831113879854375,0.312672753442243,-0.389022001521918
"Rosa acicularis",-2.61810921848649,-0.471259745128461,0.551194449930472,-0.887277604082506,0.321061798613696,-0.336928478126199
"Rosa acicularis",-1.84682618270255,-0.387228821134423,0.622729042373122,-1.02353461138453,0.35576789777081,-0.373802856922985
"Rosa acicularis",-2.46503722317418,-0.649073007040939,0.714184686345063,-0.964997538835353,0.40311757685425,-0.435517225328684
"Rosa acicularis",-2.36442204615593,-0.622462832975765,0.611084021460044,-0.996835737492687,0.443147912047328,-0.406759489316779
"Rosa acicularis",-2.76776542902524,-0.695737448718439,0.637636990305776,-0.876206599426511,0.349913647743911,-0.360438261628057
"Vaccinium vitis-idea",3.26187725136177,-7.53785025377577,5.97633819300251,-0.939575377566039,0.181198548627329,-0.559154447728604
"Vaccinium vitis-idea",-2.26470287697164,-6.42732822708176,4.31004658246913,-0.386722350642361,0.458666974486043,-0.402793260052574
"Vaccinium vitis-idea",-1.06076546277437,-7.26926776598247,5.44686117471048,-0.56568473721285,0.699497911152712,-0.661351960587607
"Vaccinium vitis-idea",-0.773168958377603,-6.71935754307703,4.59804143359076,-0.683436603353513,0.557903080323561,-0.132625275705842
"Vaccinium vitis-idea",2.33170215409812,-6.54336761861899,4.45279545536269,-0.885401876774798,-0.0146899486108261,0.142789253374779
"Vaccinium vitis-idea",0.961894038212243,-6.71720674734477,3.33970000601016,-0.584055648581235,0.118933511888402,0.41316556242038
"Vaccinium vitis-idea",0.488226799046433,-7.62126086181392,5.23356840305632,-0.533342177959268,0.712383855035129,-0.530698316548066
"Vaccinium vitis-idea",2.08314091274891,-6.16817400678313,4.56821472939537,-0.980690300654123,-0.208926452048931,0.163735985232759
"Vaccinium vitis-idea",-3.23806533259129,1.79023051689512,-1.18568742531108,-0.871887851395854,-0.837381895115883,-0.43143897504
"Vaccinium vitis-idea",-2.67544279791182,1.26552639668212,-0.574408504271319,-1.09648229389912,-0.364312730990351,-0.23042725801574
"Vaccinium vitis-idea",-2.91737310097305,-0.953459687329235,-1.21596423626524,-0.883398939006333,0.0529493935722955,-0.191757920779601
"Vaccinium vitis-idea",-3.17017768894769,0.617550529512504,-0.533674537472542,-1.06830837585655,-0.244292969589834,-0.21438101177558
"Betula nana",-2.70074067377013,-0.570282346873945,-0.0184013249149532,-1.14003415591411,0.194729130165647,-0.282106413938136
"Betula nana",-2.40037756520917,-0.298689625794767,0.00415065625297335,-1.1496502032154,0.150854260262237,-0.256567170884353
"Betula nana",-2.34790581214283,-0.257407258543425,0.0164056140404878,-1.20020997906808,0.166234581761061,-0.23903827956285
"Betula nana",-1.66400781434731,0.211111569220422,-0.00107262811861807,-1.26408398203815,0.0575239161430738,-0.273610979970903
"Cladonia steallaris",-1.07418729882815,-4.54995264164721,-1.08865161826038,-0.868774604983102,-0.673347559572067,0.40274540245778
"Cladonia steallaris",-0.160357010416042,-5.23392411006767,-0.923746833427808,-1.19949541508581,-0.639594243842667,0.27736001267121
"Cladonia steallaris",-5.53006841521798,-4.1385615903137,-0.865096573863275,-0.360345684001237,-0.385450737380733,0.345657577852551
"Cladonia steallaris",-4.89388990168394,-3.84039034571914,-1.27576018466214,-0.472474191392275,-0.451521299121382,0.359249055067729
"Vaccinium vitis-idea",-8.79073000566931,-2.15494523621126,-0.199120882938595,0.218108053902192,-0.194916852537694,-0.0556601376654143
"Vaccinium vitis-idea",-5.47699465393765,-1.11315078439881,-0.134070793158781,-0.27968818216673,-0.513693283669346,0.108477499939127
"Vaccinium vitis-idea",-6.52088125486972,-1.39034845145018,0.0453111032785613,-0.248187981510956,-0.320260299063987,-0.0883958441373883
"Vaccinium vitis-idea",-5.50110809446926,-1.1861116375088,0.169654331820815,-0.425981324911285,-0.506155303334994,0.16455494773033
"Betula nana",-11.7925251762693,-3.58277462075159,0.300287873967634,0.428267981786633,0.150549055672219,-0.128180298178929
"Betula nana",-2.44956126368143,0.251143506619639,0.142208456218671,-1.16678880753985,-0.289719301617812,-0.199264303344781
"Betula nana",-1.8540700969122,-0.0450956585086431,0.0352554821592064,-1.38806925995932,0.057246194369001,-0.106164399123897
"Betula nana",-1.944241879671,0.254525242925792,-0.00223971409674023,-1.28749640913732,-0.113888864778072,-0.120711160793391
"Betula nana",-2.21538111432056,-0.18428790909803,-0.193497213468668,-1.14938492056447,0.113521144035566,-0.288802456598979
"Betula nana",-3.45016860436132,0.0392971398599385,0.0527470125950229,-1.09142846458505,0.226825855669365,-0.304709477533772
"Betula nana",-3.79377228815757,0.123165966972813,0.242889407529052,-1.06541730963102,0.198724392545182,-0.199974797673211
"Betula nana",-4.38537314533368,0.317977614140144,-0.127355726769925,-1.05113276716038,0.0174835008246962,-0.199243829435895
"Cladonia steallaris",-3.15325384336261,-4.89946421275129,-0.883276355166976,-0.665030931446573,-0.441393761458569,0.215200128806337
"Cladonia steallaris",-6.78944565989188,-4.40111715724818,-0.787665831803097,-0.288201377338788,-0.244667760048053,0.202370540264683
"Cladonia steallaris",0.294381417026295,-5.46740931062772,-1.48003733311751,-1.08308006450048,-0.676949509720511,0.274601671689687
"Cladonia steallaris",-6.30218926565244,-4.65231902544524,0.094325605838977,-0.422695080635323,-0.235942492446756,0.0700576775155886
"Cladonia steallaris",-0.866274673294172,-5.23281825053479,-0.784591767823562,-1.01121689077246,-0.491155044550108,0.212871140051218
"Cladonia steallaris",-4.03019767569659,-4.87419370351748,-0.387416296839808,-0.567865736239954,-0.30501249423335,0.0906337037311931
"Cladonia steallaris",-4.62264123362022,-5.27755959819778,-0.265785010390673,-0.468421356547112,-0.173613318611312,-0.0441490626521661
"Cladonia steallaris",-4.72997915184096,-4.5676270819358,-0.250416094308725,-0.559818783875287,-0.250312347138547,0.290973507816601
"Nephroma arcticum",3.65302177135626,-3.97077562980388,-1.1938182206655,-1.51631892423347,-0.500863324004426,0.582500348359776
"Nephroma arcticum",8.77985487268921,-4.74116673159028,-1.66608860640163,-2.15106847447207,-0.524124059072597,0.721130855651554
"Nephroma arcticum",-1.63161549835658,-3.22984164244418,-0.23861176318105,-1.1775954451443,-0.309774148871228,0.532639773910709
"Nephroma arcticum",0.193628579166095,-3.57665599888842,0.00617553873035316,-1.34940536746974,-0.511378489216404,0.451137759011386
"Vaccinium vitis-idea",-3.98679488502164,1.29893240435956,-1.43055923479043,-0.697004859466775,-1.27809655179779,-0.450760120098232
"Vaccinium vitis-idea",-7.03695460489564,-0.997155321061733,-0.879383217488072,-0.253188978733278,-0.46163087757646,-0.159770082337773
"Vaccinium vitis-idea",-7.65140007457853,-0.684131864565531,-0.393246913145076,-0.439246528930215,-0.411789365405586,-0.255697122715744
"Vaccinium vitis-idea",-5.05948996066496,0.52989803740904,-1.1752941009855,-0.738005014011732,-0.711601885787418,-0.342981027050923
"Vaccinium vitis-idea",-3.76693281475253,-0.278044672904631,0.154836258043239,-1.00659643010165,-0.117179159689477,-0.150358772778308
"Cladonia rangiferina",-4.9093644995849,-2.95754002131567,-2.2235654668335,-0.388457793689945,-0.15594200005441,0.0452724764154917
"Cladonia rangiferina",-6.33272147109559,-3.2396383184158,-1.86011474728728,0.0296243607711467,0.058746707970705,-0.0472421293852474
"Cladonia rangiferina",1.16845831406782,-2.22842119454128,-4.11876744547103,-1.13747958347438,-0.64940859544322,0.50194621099185
"Cladonia rangiferina",-1.05102957554285,-1.76575020600188,-2.76226991704424,-1.2460158396736,-0.556954197211992,0.524318348207759
"Evernia mesomorpha",12.1165252818418,-5.38388966249966,-1.19368241847112,-2.5989195177976,0.00449489915733681,1.01735771481362
"Evernia mesomorpha",11.6615044393756,-4.65595182127196,-1.47092817015906,-2.67050239157284,-0.0499555345428445,1.34460141899298
"Nephroma arcticum",9.96839587826616,0.315425741563211,-6.56133865695205,-3.42265326130569,0.641101674003701,0.541076992518972
"Nephroma arcticum",5.86482776456886,0.797044041468962,-6.07629538968045,-2.64454553550073,0.464464511036839,0.225546962232821
"Nephroma arcticum",8.56625625585057,0.769758231699931,-6.49752138010732,-2.97597375131576,0.418245933805716,0.551704235924637
"Nephroma arcticum",2.49787630364459,1.36977795177115,-3.76210673944322,-1.6485906030096,-0.0829337680044106,-0.142133115656963
"Nephroma arcticum",10.1756206632138,0.273010230856738,-5.92040232959654,-2.95989900400063,0.931592803053869,0.214312234372266
"Nephroma arcticum",7.26328928129524,-0.382243429922876,-4.79096266101043,-2.82699120598126,1.1937834863803,0.290878378923563
"Nephroma arcticum",7.61213541859453,1.91273451187981,-5.26046987772048,-2.7322381681214,0.579320377414339,0.0667502667042533
"Nephroma arcticum",-0.719031061654469,0.0706223943331043,-3.74245340268251,-1.35058923855363,-0.0825182464308618,0.022631482013131
