"ScanID","PFT","PFT_2","PFT_3","Freq","area","350","450","550","650","750","850","950","1050","1150","1250","1350","1450","1550","1650","1750","1850","1950","2050","2150","2250","2350","2450"
"alnfru_00007","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.149736,0.0468,0.120366,0.048134,0.486212,0.498349,0.492203,0.493623,0.474632,0.468554,0.423263,0.180302,0.282134,0.339757,0.313804,0.290423,0.061101,0.134389,0.192352,0.20416,0.142126,0.08181
"alnfru_000039","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.152503,0.041929,0.089835,0.039213,0.489196,0.500172,0.492566,0.49279,0.473726,0.46807,0.423937,0.193854,0.295187,0.347443,0.318746,0.294941,0.065589,0.146298,0.1953,0.214453,0.14467,0.086572
"alnfru_000037","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.144329,0.040941,0.098421,0.039514,0.494925,0.509868,0.507159,0.508865,0.491948,0.487281,0.446617,0.211631,0.316114,0.371092,0.341063,0.319477,0.069185,0.155403,0.208114,0.226534,0.154063,0.092293
"alnfru_00003","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.14811,0.049854,0.096628,0.045668,0.477788,0.499124,0.490871,0.481711,0.457233,0.450182,0.396205,0.145996,0.242572,0.298616,0.271695,0.245892,0.051688,0.096599,0.133571,0.143846,0.102088,0.063358
"alnfru_000011","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.150182,0.045491,0.118722,0.049527,0.496711,0.49858,0.484386,0.480398,0.454644,0.443902,0.392709,0.162872,0.247648,0.299639,0.275055,0.255623,0.064016,0.129952,0.18125,0.192987,0.136618,0.080458
"alnfru_000030","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.149017,0.045984,0.091107,0.044535,0.458048,0.470337,0.458993,0.45655,0.438324,0.433404,0.391931,0.176557,0.269349,0.318063,0.291908,0.271112,0.065404,0.135568,0.181958,0.190984,0.136257,0.081679
"alnfru_000016","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.151538,0.043908,0.112511,0.042145,0.499029,0.50572,0.492164,0.48852,0.467074,0.458366,0.410546,0.166276,0.261184,0.317146,0.290084,0.268708,0.062066,0.130171,0.181992,0.195381,0.134235,0.076663
"alnfru_000013","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.145326,0.048258,0.10087,0.045468,0.471149,0.479705,0.471006,0.468308,0.449215,0.441974,0.399221,0.17239,0.264038,0.317115,0.292372,0.270744,0.068635,0.136722,0.192841,0.203575,0.143781,0.085699
"alnfru_000038","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.138215,0.041146,0.091803,0.040774,0.461928,0.483873,0.480328,0.481736,0.462381,0.458234,0.413461,0.19115,0.292927,0.342229,0.312033,0.285922,0.065302,0.146804,0.191136,0.207815,0.140176,0.082461
"alnfru_000034","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.142523,0.041781,0.100543,0.048052,0.463205,0.483402,0.480631,0.483238,0.461666,0.455616,0.407276,0.173896,0.272834,0.325067,0.294968,0.271289,0.058737,0.130601,0.177453,0.194766,0.129245,0.076653
"alnfru_000022","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.158828,0.051817,0.11192,0.049056,0.498306,0.503819,0.490036,0.486707,0.463723,0.455629,0.406883,0.173499,0.268884,0.323768,0.298525,0.273464,0.073623,0.140309,0.197187,0.205458,0.148263,0.088619
"alnfru_00003","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.14811,0.049854,0.096628,0.045668,0.477788,0.499124,0.490871,0.481711,0.457233,0.450182,0.396205,0.145996,0.242572,0.298616,0.271695,0.245892,0.051688,0.096599,0.133571,0.143846,0.102088,0.063358
"alnfru_000013","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.145326,0.048258,0.10087,0.045468,0.471149,0.479705,0.471006,0.468308,0.449215,0.441974,0.399221,0.17239,0.264038,0.317115,0.292372,0.270744,0.068635,0.136722,0.192841,0.203575,0.143781,0.085699
"alnfru_00008","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.119808,0.019795,0.110704,0.023354,0.480007,0.488923,0.479538,0.482289,0.455168,0.44723,0.385886,0.107583,0.221992,0.294061,0.265957,0.231915,0.017683,0.073338,0.143717,0.15856,0.088032,0.030527
"alnfru_000040","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.149601,0.041331,0.092237,0.040654,0.481012,0.494224,0.488243,0.487722,0.46857,0.462746,0.418638,0.18744,0.288212,0.339202,0.310175,0.286929,0.061533,0.139101,0.185433,0.203589,0.134754,0.078989
