"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Bryoria sp.",20.7762097085679,-56.374898141287,35.0025600831734,1.58600340352878,-2.98371002834667,6.33318746005369
"Bryoria sp.",22.8002861541846,-55.8131921307054,33.8976085067305,1.89931914099016,-2.91486625314182,6.12680652825047
"Bryoria sp.",20.3166166951902,-53.0847747890037,34.081477430393,-0.410810757848622,-2.10777771586087,5.81648249979794
"Bryoria sp.",32.0547803713176,-50.284401049867,30.2707440373745,-0.0105355042975111,-1.96861653276552,5.71092376525284
"Cladonia rangiferina",36.4326062236126,-28.7930340292278,-12.3511610481617,5.32456940449224,1.37490556900715,-0.0846570427972464
"Cladonia rangiferina",41.9429588144823,-26.6239123328476,-12.6477072875142,4.09285558031864,1.28396391387163,-0.400643071554804
"Cladonia rangiferina",44.4374548896436,-27.8241340741226,-13.21794107513,5.87207714465939,1.20838086066818,-0.361329490468183
"Cladonia rangiferina",-14.4762569446686,-29.0826993800044,-13.4714241433357,3.97004771435914,2.00906819234521,-0.552557907759819
"Evernia mesomorpha",49.5823318816382,-35.8062063139989,2.46115473176086,-1.35731615565328,-0.5031284250774,-0.956485197317754
"Evernia mesomorpha",-33.2381928535137,-47.6768801644976,9.04662621695405,-7.83738087154708,-0.961356423668493,-3.43842472121698
"Evernia mesomorpha",-62.5475869294869,-51.2251951110077,12.9642066992954,-9.12623282706041,-1.12877180290923,-4.5421929205187
"Evernia mesomorpha",-36.2690089167694,-46.2047834264126,1.66422707662937,-10.6165062062482,-1.23873573998204,-2.97141512616004
"Evernia mesomorpha",21.0228371756727,-41.654589008489,11.489880854488,-4.34179820712137,-0.947828446060705,0.452689700143599
"Hypogymnia austerodes",5.31241235212194,-53.6172813239543,35.1726385109302,1.0218510048666,-1.45180564227279,3.52142480875477
"Hypogymnia austerodes",-59.4850959327986,-40.9378036416699,48.3240702450306,-8.62518659013816,1.2812895111401,-2.20218475153102
"Hypogymnia austerodes",-15.0902094482911,-60.5726706557073,42.590564772586,0.788392898899457,-2.37508543720224,4.73917941229047
"Hypogymnia austerodes",38.761952371883,-40.0561615670295,18.516189400892,0.0203992450580832,-0.944951129362197,1.2453471454679
"Parmelis sulcata",19.1692815536516,-44.8095134912406,-5.59555576218894,4.97648669924914,-0.656535044888836,4.06991038723808
"Parmelis sulcata",-17.6974247198316,-42.4331774599779,-2.81221009688642,5.27783205310097,1.18507089284703,1.61044092857268
"Parmelis sulcata",-8.30593334323307,-46.3052107964604,-3.96203522431427,2.55233782950762,0.0400527637770982,4.25675513405626
"Parmelis sulcata",-17.1257275571565,-54.4523428215985,1.89546763143699,3.94778756292332,0.331004530434148,1.75811370552959
"Picea mariana",70.3500453431844,-4.09814592323759,-12.1204683279177,1.83634631857561,0.277990177878231,-2.18544877414763
"Picea mariana",65.9660678277717,-4.76541152307587,-5.07809884696572,-0.589829067718389,0.737578840810918,-1.90718473979097
