"ScanID","PFT","PFT_2","PFT_3","Freq","area","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000","2050","2100","2150","2200","2250","2300","2350","2400","2450","2500"
"alnfru_00004","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.140628,0.064425,0.045765,0.048507,0.165784,0.10168,0.055888,0.166322,0.421922,0.424418,0.421764,0.416061,0.40673,0.394908,0.399818,0.39709,0.377712,0.366217,0.369477,0.363387,0.324482,0.192443,0.128297,0.16199,0.210106,0.241783,0.253705,0.251467,0.235748,0.223126,0.206572,0.05319,0.04465,0.063015,0.087254,0.110082,0.123623,0.130771,0.127633,0.110608,0.093559,0.07412,0.055778,0.044282
"alnfru_00001","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.147945,0.056378,0.036669,0.035144,0.084793,0.047079,0.034043,0.080454,0.423566,0.437711,0.438722,0.437728,0.432102,0.426696,0.432672,0.431315,0.413566,0.403007,0.407226,0.403771,0.366307,0.227601,0.145683,0.1842,0.233904,0.267954,0.283718,0.278816,0.261133,0.24918,0.237175,0.057645,0.045149,0.067998,0.095721,0.117993,0.133066,0.144516,0.141965,0.116649,0.098854,0.078848,0.054902,0.041324
"alnfru_000023","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.153757,0.080515,0.059948,0.059313,0.159518,0.098155,0.061033,0.158817,0.459662,0.46311,0.460221,0.454281,0.4463,0.438561,0.444038,0.442625,0.421665,0.410947,0.414705,0.40791,0.367945,0.231775,0.160489,0.196342,0.249428,0.284881,0.300113,0.296734,0.278994,0.265696,0.249563,0.090204,0.081065,0.104529,0.137519,0.171886,0.193246,0.202776,0.196234,0.171893,0.147088,0.121572,0.094962,0.079014
"alnfru_000015","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.154872,0.061634,0.042749,0.041963,0.133569,0.077956,0.047718,0.143394,0.542744,0.549802,0.549668,0.54436,0.537562,0.531483,0.539853,0.539914,0.515193,0.496744,0.505871,0.500093,0.450559,0.285847,0.18491,0.226736,0.286207,0.326761,0.348115,0.338774,0.31755,0.307611,0.296151,0.087576,0.068442,0.105392,0.145925,0.177586,0.200356,0.219375,0.211805,0.169644,0.14569,0.120019,0.085111,0.065427
"alnfru_00005","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.12079,0.042746,0.029813,0.02956,0.092356,0.048719,0.03064,0.097836,0.433672,0.436578,0.436721,0.436313,0.432929,0.428549,0.432006,0.431191,0.417284,0.408801,0.411898,0.407402,0.378253,0.262504,0.185504,0.223868,0.27403,0.304611,0.319819,0.313738,0.298046,0.288367,0.2764,0.080793,0.058074,0.098722,0.141121,0.176833,0.201601,0.214947,0.208517,0.175367,0.148732,0.119596,0.08422,0.059284
"alnfru_000019","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.138289,0.05871,0.037883,0.038062,0.126017,0.086911,0.046844,0.151536,0.440553,0.442624,0.439291,0.431843,0.420496,0.409283,0.416334,0.414545,0.389301,0.376403,0.380737,0.372438,0.32577,0.182221,0.116804,0.149226,0.200144,0.235812,0.252334,0.249126,0.230333,0.216389,0.199834,0.057207,0.050645,0.069751,0.098443,0.129756,0.150474,0.160243,0.154888,0.1313,0.108226,0.08484,0.062521,0.048592
"alnfru_000038","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.138215,0.060559,0.041146,0.037911,0.091803,0.057742,0.040774,0.095511,0.461928,0.481145,0.483873,0.483928,0.480328,0.47627,0.481736,0.481025,0.462381,0.451745,0.458234,0.453077,0.413461,0.267286,0.19115,0.239465,0.292927,0.325978,0.342229,0.334873,0.312033,0.299758,0.285922,0.077001,0.065302,0.10828,0.146804,0.174197,0.191136,0.207352,0.207815,0.1667,0.140176,0.119482,0.082461,0.059001
"alnfru_000019","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.138289,0.05871,0.037883,0.038062,0.126017,0.086911,0.046844,0.151536,0.440553,0.442624,0.439291,0.431843,0.420496,0.409283,0.416334,0.414545,0.389301,0.376403,0.380737,0.372438,0.32577,0.182221,0.116804,0.149226,0.200144,0.235812,0.252334,0.249126,0.230333,0.216389,0.199834,0.057207,0.050645,0.069751,0.098443,0.129756,0.150474,0.160243,0.154888,0.1313,0.108226,0.08484,0.062521,0.048592
"alnfru_000028","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.152831,0.06744,0.047621,0.045461,0.10393,0.06144,0.045019,0.106456,0.483439,0.486901,0.48405,0.478546,0.472711,0.464539,0.469167,0.468282,0.452308,0.442001,0.446695,0.442436,0.407875,0.273871,0.186951,0.228014,0.282782,0.316975,0.333376,0.326897,0.309185,0.299006,0.286707,0.087889,0.068996,0.104532,0.143364,0.175164,0.195998,0.209847,0.205336,0.1715,0.147464,0.119574,0.088031,0.067068
