"PFT_2","PC1","PC2","PC3","PC4","PC5","PC6"
"Cladonia rangiferina",-5.56870355059212,5.05979316662647,1.03689465164006,0.483534144658335,0.248618979636664,0.557704507749195
"Cladonia rangiferina",-6.42280462686429,4.70447914350035,1.14737598232675,0.310148810111238,0.165317112551635,0.487882728619077
"Cladonia rangiferina",-6.78877845856827,4.91466048396819,1.19621132358413,0.580165156904648,0.222614613366297,0.596244174528355
"Cladonia rangiferina",2.12264497825581,5.32823393833733,1.20229240322067,0.0936435041845369,0.573844416361481,1.0964054849745
"Evernia mesomorpha",-7.5055822182239,5.6662786271703,-1.32105921159201,-0.409583395042075,0.0868052471766807,0.0868506528671747
"Evernia mesomorpha",5.13958132155228,7.69274295517265,-2.61995476492489,-1.70871085194447,0.454699067428718,0.804864600814686
"Evernia mesomorpha",9.6472915064264,8.35095099211484,-3.31438696704459,-2.01541662629623,0.664872293918739,1.30608829607118
"Evernia mesomorpha",5.55907266949089,7.6250073922291,-1.45165551264006,-2.13787264930558,0.471213682163573,0.619324798696092
"Evernia mesomorpha",-3.14534671096481,6.43757979830553,-2.80587309811645,-0.965451528284998,0.391199550790133,-0.0995954255176544
"Picea mariana",-10.7743508284255,1.21720110635789,1.60875906430192,0.237176619396349,-0.320374517782059,0.453835074562366
"Picea mariana",-10.1431037027508,1.12903034689942,0.534977328799244,-0.0781188230820594,-0.347604054265069,0.376396025771737
"Picea mariana",-9.18503821989154,-1.07664555520908,2.45838433353645,0.380186972232579,-0.771555592687718,1.33804600463739
"Picea mariana",-9.27076859018427,0.388321646928232,0.802340518744877,-0.0958573043874188,-0.477844148226931,0.637946909996286
"Picea mariana",-11.3739859983754,0.987543150608336,1.5690060758226,0.279501916305863,-0.531349356085793,0.62618999854959
"Picea mariana",-8.16486904507437,-0.661605897305031,2.32858543003109,0.0774994821045921,-0.648463416352916,1.05182035720377
"Picea mariana",-8.63532723882174,-0.475848875715967,2.74699278658266,0.315144350105057,-0.620344054155819,1.11110930876422
"Picea mariana",-8.07620376924432,-0.386537570231354,2.168225499028,0.232772292185875,-0.683960128722894,1.23423163598645
"Rosa acicularis",-2.57380415850646,-0.146024603916494,-0.876515787676032,-0.401557080157878,0.817846668346486,0.00879988481511151
"Rosa acicularis",-2.78325491691432,-0.0199740715960574,-0.730346898626537,-0.395989779653397,0.776964291042104,7.724684249244e-05
"Rosa acicularis",-3.15272732684282,0.105732642214059,-1.0145800562859,-0.273726982043617,0.814007448855895,-0.0286733294517409
"Rosa acicularis",-2.97496097520473,0.0402063922365185,-0.819147402221246,-0.360861488429716,0.814363926813,-0.0447565789439677
"Rosa acicularis",-1.93768760714926,-0.0668522776577693,-0.922844611108553,-0.456177525438143,0.915374804456017,-0.023061908834397
"Rosa acicularis",-2.73589385209259,0.310639656029062,-1.0515274089351,-0.437021528900796,0.881568296630605,-0.0270204324469857
"Rosa acicularis",-2.61529629942202,0.25941768003681,-0.928478429361611,-0.472318675065186,0.900612230672402,-0.0908238528586562
"Rosa acicularis",-3.15188520881343,0.34027667462863,-0.930164375384588,-0.336690323253598,0.818717504551919,-0.071484698447202
"Vaccinium vitis-idea",6.10169583920831,9.59321671517559,-7.50157189795841,0.140651096421013,1.25690105277425,0.625110996211816
"Vaccinium vitis-idea",-1.58368116519837,8.11916627387081,-5.3318135026313,0.491712512074977,0.971381654716237,0.0497672635559887
"Vaccinium vitis-idea",0.170162878794448,9.30460251453487,-6.8278000525493,0.353238590252499,1.3151923634275,-0.0317373397607599
"Vaccinium vitis-idea",0.455060553234729,8.45564629319034,-5.67970375161427,0.133957582272332,1.03333865947958,-0.155897898356153
"Vaccinium vitis-idea",4.6539064455963,8.10764525756767,-5.44876267005396,0.157756833535502,0.769169450795913,0.462292520931829
"Vaccinium vitis-idea",2.7275519551175,8.28526144491626,-3.97297128832824,0.377996390053466,0.482900405498007,0.0077598029893664
"Vaccinium vitis-idea",2.26566412908018,9.70762538458554,-6.52548268461645,0.605669141235022,1.34284119431383,-0.0598252368009876
"Vaccinium vitis-idea",4.31830301221214,7.63987357279017,-5.60551669569978,-0.158649284805145,0.616804270703,0.623217745472288
"Vaccinium vitis-idea",-4.10925322193271,-2.94967071798858,1.42638172831246,-0.601792551937692,-0.0490135367694627,1.19833740370375
"Vaccinium vitis-idea",-3.29086702793156,-2.28478560990006,0.568479739030976,-0.766553881744096,0.351198197542397,0.696891878925247
"Vaccinium vitis-idea",-3.44932663428606,0.577727496858211,1.50807525367257,-0.546619085325952,0.449491813317432,0.220716327410137
"Vaccinium vitis-idea",-3.87780360656986,-1.43235202616825,0.562642650578372,-0.763596030503203,0.403897177904216,0.557699450392766
"Arctostaphyllos",-4.06095900421485,-1.17129456680728,1.0480136264477,-0.0771709840078941,-0.133725254594034,1.18755590938403
"Arctostaphyllos",-3.74996080566667,-1.09471926834002,0.813159230042633,-0.106400355318175,0.0488612389613634,1.05810843078447
"Arctostaphyllos",-3.73403541711281,-1.18662968166092,0.86043406470631,-0.251222231708528,0.0333942332789158,0.940241960451547
"Arctostaphyllos",-4.27895387130146,-1.31494874216819,0.916824079759968,-0.144831783673321,-0.182058294810219,1.13232529988477
"Arctostaphyllos",-2.59754998048903,-0.352322488259921,-0.160493127182851,-0.570387698378705,0.805946902001875,0.299141877814486
"Arctostaphyllos",-4.38557387591591,-0.507099072364391,0.104872371790083,-0.501447245867891,0.434828186871569,0.435439306945603
"Arctostaphyllos",-4.25905632117612,-0.879876131408592,0.309814837021604,-0.657081158860973,0.431135087797078,0.474375684591934
"Arctostaphyllos",-4.50264524128973,-1.16970846306579,0.132547882310915,-0.599679020990352,0.369394533135618,0.521847530601593
"Betula nana",-3.08008504367001,0.161866935850571,-0.068570485489015,-0.703379578583641,0.743895366256196,0.186695622627068
"Betula nana",-2.70935680998824,-0.204720152138417,-0.11980429016,-0.721896529459017,0.72357368579658,0.224761109898512
"Betula nana",-2.64094104453877,-0.261429690058722,-0.127020418047569,-0.793829362541434,0.750450666546059,0.203002463585658
"Betula nana",-1.77262965359171,-0.879878608031766,-0.152811785368393,-0.835927925943123,0.736529296503857,0.352641460496541
"Cladonia steallaris",-0.66836761712438,5.08526153854319,1.35250392828885,-1.54685846711663,-0.511180872319712,0.451140498488965
