"ScanID","PFT","PFT_2","PFT_3","Freq","area","350","360","370","380","390","400","410","420","430","440","450","460","470","480","490","500","510","520","530","540","550","560","570","580","590","600","610","620","630","640","650","660","670","680","690","700","710","720","730","740","750","760","770","780","790","800","810","820","830","840","850","860","870","880","890","900","910","920","930","940","950","960","970","980","990","1000","1010","1020","1030","1040","1050","1060","1070","1080","1090","1100","1110","1120","1130","1140","1150","1160","1170","1180","1190","1200","1210","1220","1230","1240","1250","1260","1270","1280","1290","1300","1310","1320","1330","1340","1350","1360","1370","1380","1390","1400","1410","1420","1430","1440","1450","1460","1470","1480","1490","1500","1510","1520","1530","1540","1550","1560","1570","1580","1590","1600","1610","1620","1630","1640","1650","1660","1670","1680","1690","1700","1710","1720","1730","1740","1750","1760","1770","1780","1790","1800","1810","1820","1830","1840","1850","1860","1870","1880","1890","1900","1910","1920","1930","1940","1950","1960","1970","1980","1990","2000","2010","2020","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300","2310","2320","2330","2340","2350","2360","2370","2380","2390","2400","2410","2420","2430","2440","2450","2460","2470","2480","2490","2500"
"alnfru_000025","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.149924,0.130436,0.105726,0.086083,0.075638,0.06839,0.058999,0.051491,0.051861,0.04803,0.047543,0.046372,0.044618,0.045404,0.044273,0.044805,0.050579,0.066876,0.090683,0.104841,0.111217,0.106351,0.089953,0.07462,0.067504,0.064785,0.058827,0.053016,0.051701,0.049797,0.045483,0.043094,0.042849,0.04596,0.053646,0.108501,0.215569,0.326867,0.416031,0.466175,0.488108,0.494879,0.496407,0.496315,0.496668,0.496639,0.497371,0.496722,0.496751,0.495856,0.494964,0.493697,0.492043,0.490896,0.490079,0.48939,0.488679,0.487644,0.486428,0.485363,0.481641,0.477126,0.475126,0.473126,0.470867,0.472536,0.474203,0.475932,0.477073,0.47839,0.478972,0.479812,0.47994,0.479207,0.478646,0.478296,0.477128,0.475293,0.472002,0.465061,0.456295,0.450084,0.447407,0.445544,0.443712,0.443489,0.443474,0.444941,0.446755,0.447864,0.448978,0.44932,0.449148,0.447486,0.445982,0.442524,0.437661,0.430426,0.420791,0.409915,0.39895,0.388374,0.37478,0.347402,0.301331,0.248317,0.209039,0.185229,0.172446,0.166378,0.164082,0.164876,0.170236,0.18003,0.192057,0.204415,0.217023,0.229147,0.240839,0.252064,0.262497,0.271953,0.280456,0.287703,0.294707,0.300645,0.30617,0.310596,0.314372,0.317502,0.318744,0.319245,0.319794,0.318709,0.31622,0.313443,0.310707,0.307405,0.302798,0.299205,0.293656,0.288119,0.284097,0.280937,0.280393,0.281244,0.282219,0.281467,0.279372,0.27536,0.265861,0.24993,0.218149,0.167653,0.115075,0.079931,0.067917,0.065155,0.064352,0.06583,0.06777,0.071372,0.07641,0.081865,0.088757,0.096987,0.105021,0.113156,0.120979,0.128403,0.135076,0.142679,0.150308,0.15808,0.165683,0.172555,0.179088,0.185431,0.190097,0.193715,0.197204,0.19973,0.201977,0.204695,0.207698,0.211181,0.21322,0.213787,0.214072,0.211072,0.205492,0.198276,0.190673,0.184909,0.178255,0.171673,0.164754,0.162205,0.157156,0.15017,0.144576,0.139307,0.134827,0.127702,0.122242,0.115896,0.109077,0.102812,0.095996,0.089363,0.084647,0.080351,0.075486,0.070073,0.069938,0.066775
"alnfru_000011","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.150182,0.131794,0.104319,0.084484,0.072293,0.06543,0.056052,0.047803,0.049394,0.045009,0.045491,0.045489,0.043935,0.045475,0.044918,0.046322,0.054142,0.072782,0.098529,0.112906,0.118722,0.113488,0.097661,0.082221,0.074696,0.071659,0.06575,0.059521,0.057915,0.054917,0.049527,0.04613,0.043948,0.047286,0.059729,0.120032,0.224879,0.334148,0.423754,0.474889,0.496711,0.501707,0.502108,0.501603,0.501434,0.500774,0.501277,0.500958,0.500188,0.499276,0.49858,0.497537,0.496286,0.495535,0.495189,0.493668,0.493224,0.491865,0.490394,0.48826,0.484386,0.479985,0.476731,0.474398,0.471999,0.473759,0.475519,0.477343,0.478359,0.47975,0.480398,0.481094,0.481204,0.480485,0.47964,0.479015,0.477341,0.47554,0.471605,0.464173,0.454644,0.447558,0.443886,0.441271,0.43895,0.438083,0.438112,0.439616,0.441656,0.442833,0.443902,0.444284,0.444026,0.442878,0.440847,0.437612,0.432477,0.424509,0.41478,0.403534,0.392709,0.382659,0.368978,0.343569,0.300457,0.250022,0.211177,0.186955,0.173094,0.165862,0.162872,0.163137,0.167379,0.175751,0.186377,0.19737,0.208244,0.218792,0.229072,0.238612,0.247648,0.255842,0.263145,0.269797,0.275967,0.28175,0.287197,0.291651,0.295043,0.298188,0.299639,0.299398,0.299672,0.298712,0.297016,0.293526,0.289918,0.286841,0.282683,0.279791,0.275055,0.270547,0.267181,0.265017,0.264746,0.266016,0.267162,0.267182,0.266077,0.26297,0.255623,0.243478,0.217595,0.170122,0.118582,0.081906,0.065648,0.060799,0.059658,0.060947,0.064016,0.067812,0.073467,0.07991,0.086892,0.095292,0.103032,0.110836,0.118263,0.12461,0.129952,0.135795,0.142238,0.148353,0.154624,0.160414,0.164994,0.170156,0.174259,0.177363,0.18125,0.184455,0.186946,0.189905,0.193599,0.19798,0.200388,0.202075,0.202314,0.198916,0.192987,0.184843,0.17744,0.17223,0.166024,0.159755,0.153757,0.151593,0.148559,0.141062,0.136618,0.133199,0.127946,0.121691,0.116299,0.110803,0.104042,0.099609,0.093194,0.086239,0.080458,0.076291,0.070955,0.068401,0.065932,0.062969
"alnfru_000034","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.142523,0.126093,0.100135,0.079481,0.067055,0.059535,0.050377,0.042004,0.043933,0.04101,0.041781,0.041092,0.039487,0.040511,0.039133,0.039646,0.044462,0.056943,0.077163,0.092127,0.100543,0.099183,0.087489,0.074592,0.068502,0.066613,0.061198,0.055485,0.054123,0.052431,0.048052,0.043684,0.04072,0.041847,0.051381,0.109927,0.21792,0.322278,0.399918,0.443384,0.463205,0.471891,0.475572,0.477551,0.478897,0.47917,0.48033,0.481059,0.481518,0.482501,0.483402,0.483874,0.484255,0.484828,0.484997,0.484732,0.48512,0.485117,0.484443,0.48365,0.480631,0.478098,0.477496,0.476624,0.475762,0.477369,0.478973,0.480607,0.481654,0.482954,0.483238,0.483864,0.484004,0.483659,0.48303,0.482624,0.481381,0.480015,0.476606,0.469773,0.461666,0.455923,0.453208,0.451258,0.449237,0.448616,0.44883,0.451105,0.453165,0.454288,0.455616,0.456067,0.455545,0.454488,0.453025,0.450285,0.445361,0.43852,0.429116,0.417996,0.407276,0.396017,0.38173,0.354414,0.308547,0.255138,0.214569,0.19116,0.179411,0.174796,0.173896,0.176074,0.182461,0.193009,0.205646,0.21816,0.230608,0.242298,0.253037,0.263718,0.272834,0.281031,0.288627,0.295093,0.301777,0.30761,0.313083,0.317445,0.321003,0.323814,0.325067,0.32662,0.327394,0.323998,0.319936,0.317902,0.313055,0.307056,0.302546,0.300326,0.294968,0.289722,0.287035,0.284476,0.283817,0.283572,0.284818,0.284775,0.28302,0.279283,0.271289,0.25511,0.218678,0.166512,0.11203,0.073883,0.058268,0.053239,0.053108,0.05503,0.058737,0.063658,0.069598,0.077053,0.08581,0.094519,0.103394,0.111632,0.119215,0.12556,0.130601,0.13637,0.142581,0.148519,0.154,0.159186,0.163981,0.168016,0.171838,0.174495,0.177453,0.180237,0.183185,0.18626,0.190109,0.194353,0.197408,0.199871,0.200245,0.200117,0.194766,0.1831,0.174579,0.172368,0.166934,0.154578,0.14668,0.145339,0.140311,0.134159,0.129245,0.126027,0.121816,0.117019,0.113356,0.109097,0.106047,0.099051,0.09172,0.084435,0.076653,0.071567,0.065683,0.06339,0.060062,0.056723
"alnfru_00003","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.14811,0.130792,0.102613,0.083221,0.080097,0.067854,0.059954,0.053268,0.053743,0.051338,0.049854,0.048033,0.04625,0.048387,0.045822,0.047181,0.050721,0.062133,0.080211,0.091708,0.096628,0.091472,0.078341,0.066107,0.060914,0.058531,0.054157,0.050389,0.049837,0.047679,0.045668,0.044011,0.044047,0.046054,0.050399,0.091038,0.187089,0.29853,0.394334,0.452267,0.477788,0.490334,0.494293,0.495267,0.496337,0.496905,0.497728,0.49794,0.498659,0.498453,0.499124,0.499393,0.49737,0.496264,0.495576,0.494391,0.495696,0.495374,0.49373,0.493251,0.490871,0.484695,0.478492,0.477561,0.473416,0.474403,0.475389,0.475929,0.477521,0.480646,0.481711,0.479978,0.481874,0.481415,0.48093,0.479986,0.479364,0.478388,0.474382,0.465752,0.457233,0.450809,0.447057,0.44452,0.443636,0.442968,0.444312,0.445437,0.447987,0.449482,0.450182,0.450903,0.45078,0.449938,0.448514,0.444508,0.439218,0.431039,0.419428,0.408041,0.396205,0.384962,0.368059,0.337614,0.287958,0.232998,0.19038,0.165649,0.153461,0.147534,0.145996,0.146106,0.15111,0.160999,0.173928,0.185529,0.196396,0.20862,0.221013,0.23189,0.242572,0.249469,0.258098,0.266599,0.273219,0.279936,0.284488,0.290444,0.294162,0.298275,0.298616,0.298655,0.300124,0.299147,0.296093,0.291696,0.2871,0.284761,0.28048,0.278321,0.271695,0.26466,0.260716,0.259379,0.259532,0.259766,0.26011,0.259237,0.258563,0.255946,0.245892,0.224924,0.183958,0.128689,0.08656,0.060904,0.052439,0.050058,0.049545,0.050466,0.051688,0.054051,0.056933,0.061083,0.065819,0.071029,0.076611,0.082195,0.087918,0.09248,0.096599,0.100588,0.105615,0.1105,0.114506,0.11866,0.122252,0.125436,0.128,0.131074,0.133571,0.135416,0.137632,0.139678,0.142729,0.145467,0.148051,0.150135,0.150618,0.148387,0.143846,0.138139,0.132511,0.127537,0.12318,0.11879,0.113834,0.112287,0.109134,0.105138,0.102088,0.098778,0.095841,0.092145,0.087614,0.083101,0.079279,0.074383,0.070446,0.066658,0.063358,0.059561,0.058173,0.05591,0.054204,0.053241
"alnfru_000015","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.154872,0.133374,0.104286,0.081985,0.070353,0.061634,0.052109,0.044007,0.046213,0.042502,0.042749,0.04267,0.040252,0.041343,0.040297,0.041963,0.051727,0.076191,0.107822,0.125073,0.133569,0.128212,0.109883,0.090716,0.08148,0.077956,0.069552,0.060591,0.058421,0.055191,0.047718,0.042597,0.040657,0.045534,0.059869,0.143394,0.274431,0.393062,0.47899,0.5243,0.542744,0.548345,0.548999,0.548875,0.549041,0.549802,0.550489,0.550805,0.551014,0.550118,0.549668,0.54821,0.547175,0.546069,0.545183,0.54436,0.543669,0.542506,0.542033,0.54037,0.537562,0.532295,0.530187,0.529895,0.529402,0.531483,0.533565,0.535732,0.536841,0.538698,0.539853,0.541022,0.541325,0.540699,0.540457,0.539914,0.538618,0.537045,0.533235,0.52539,0.515193,0.507254,0.503226,0.500503,0.497975,0.496744,0.497121,0.499248,0.502289,0.504467,0.505871,0.506479,0.506825,0.50547,0.503651,0.500093,0.494378,0.486642,0.475596,0.463406,0.450559,0.438868,0.423572,0.393965,0.344391,0.285847,0.23988,0.211516,0.195766,0.18813,0.18491,0.185518,0.19078,0.201014,0.213722,0.226736,0.239757,0.252505,0.264444,0.27611,0.286207,0.296043,0.304547,0.311977,0.319653,0.326761,0.33279,0.338465,0.342692,0.346737,0.348115,0.348054,0.349201,0.347703,0.343878,0.338774,0.333601,0.328945,0.324514,0.323035,0.31755,0.311622,0.30814,0.306067,0.306713,0.307611,0.309338,0.309524,0.308597,0.304825,0.296151,0.278401,0.245782,0.192776,0.131799,0.087576,0.070104,0.064426,0.063561,0.064213,0.068442,0.073112,0.080016,0.087332,0.09632,0.105392,0.114557,0.124175,0.132899,0.139781,0.145925,0.151767,0.159098,0.165565,0.171602,0.177586,0.18305,0.188681,0.193028,0.196949,0.200356,0.203918,0.20718,0.21109,0.214915,0.219375,0.223152,0.224704,0.224473,0.220339,0.211805,0.202521,0.192563,0.185018,0.178448,0.169644,0.162614,0.161552,0.158984,0.15184,0.14569,0.143827,0.138085,0.132678,0.12637,0.120019,0.113043,0.105881,0.098827,0.091768,0.085111,0.079128,0.076066,0.071774,0.068035,0.065427
"alnfru_00005","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.12079,0.104324,0.079296,0.060377,0.050904,0.042746,0.034844,0.029069,0.031144,0.028725,0.029813,0.029617,0.027816,0.028923,0.028267,0.02956,0.036702,0.054052,0.07662,0.088336,0.092356,0.087494,0.072114,0.058112,0.051598,0.048719,0.043942,0.038857,0.037506,0.034754,0.03064,0.028806,0.028928,0.03411,0.044098,0.097836,0.1948,0.293587,0.372476,0.41692,0.433672,0.438256,0.437882,0.436881,0.436651,0.436578,0.436944,0.436724,0.436685,0.436667,0.436721,0.436945,0.436441,0.436114,0.436185,0.436313,0.436478,0.436033,0.435401,0.434714,0.432929,0.430656,0.42946,0.428353,0.427513,0.428549,0.429583,0.430652,0.431096,0.432124,0.432006,0.432697,0.432598,0.431811,0.431527,0.431191,0.430189,0.429283,0.426997,0.422756,0.417284,0.413502,0.411499,0.410072,0.408952,0.408801,0.408401,0.409425,0.410646,0.411246,0.411898,0.41229,0.411676,0.410871,0.409791,0.407402,0.404023,0.399546,0.393269,0.385928,0.378253,0.370814,0.360802,0.34069,0.305387,0.262504,0.228409,0.206956,0.194439,0.188021,0.185504,0.186479,0.191782,0.20097,0.212455,0.223868,0.235283,0.245732,0.256027,0.265585,0.27403,0.281729,0.289086,0.294593,0.300296,0.304611,0.309334,0.312642,0.315767,0.318301,0.319819,0.319918,0.319787,0.319173,0.316835,0.313738,0.311111,0.307612,0.304026,0.302117,0.298046,0.293375,0.290184,0.288419,0.288207,0.288367,0.289514,0.289352,0.287531,0.283958,0.2764,0.261947,0.228314,0.179008,0.123378,0.080793,0.060953,0.053957,0.052161,0.053906,0.058074,0.063885,0.071362,0.079833,0.088805,0.098722,0.108162,0.117654,0.126297,0.134675,0.141121,0.148647,0.155734,0.163566,0.170044,0.176833,0.183527,0.189389,0.194157,0.198354,0.201601,0.204295,0.206171,0.209109,0.211768,0.214947,0.216944,0.217912,0.217118,0.213759,0.208517,0.200957,0.1936,0.187555,0.181905,0.175367,0.167052,0.165259,0.161459,0.156034,0.148732,0.14451,0.138848,0.132833,0.126584,0.119596,0.113408,0.105847,0.098901,0.091626,0.08422,0.078286,0.072457,0.066916,0.063105,0.059284
"alnfru_000033","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.152608,0.13795,0.112845,0.093672,0.081986,0.073806,0.064704,0.056915,0.058263,0.054188,0.05442,0.053424,0.051764,0.052453,0.050825,0.05056,0.05316,0.061159,0.076014,0.086062,0.089756,0.085224,0.073766,0.063983,0.059822,0.058261,0.055032,0.052368,0.051682,0.050892,0.049329,0.048407,0.049381,0.053132,0.057547,0.087313,0.175094,0.289936,0.396373,0.462835,0.491826,0.502267,0.504295,0.504959,0.505044,0.504998,0.505221,0.505391,0.505267,0.504688,0.504475,0.503822,0.502953,0.502248,0.500599,0.500129,0.498803,0.498493,0.497436,0.496208,0.493655,0.489555,0.487263,0.487699,0.487486,0.489084,0.490687,0.492385,0.493115,0.494481,0.494881,0.495697,0.495987,0.495476,0.494921,0.494824,0.493828,0.492469,0.489375,0.483107,0.475237,0.469832,0.466874,0.465205,0.46339,0.463144,0.463558,0.465116,0.46716,0.46845,0.469689,0.47,0.469762,0.468737,0.467021,0.464366,0.459522,0.453201,0.44417,0.434094,0.423352,0.412804,0.399009,0.371616,0.325193,0.271329,0.229702,0.204506,0.190783,0.184337,0.181889,0.18307,0.189187,0.199199,0.212341,0.225399,0.238661,0.251672,0.263577,0.275325,0.285977,0.295594,0.304035,0.31169,0.318803,0.32517,0.330992,0.335691,0.339723,0.343346,0.344958,0.345644,0.345477,0.343599,0.340268,0.337357,0.333684,0.32938,0.324448,0.321898,0.316758,0.311711,0.308264,0.306073,0.305706,0.305848,0.307375,0.307188,0.306214,0.302099,0.291746,0.272812,0.234354,0.179426,0.123042,0.084183,0.069655,0.063947,0.06319,0.064436,0.066862,0.071494,0.076593,0.083342,0.090904,0.099545,0.107986,0.116511,0.124567,0.131458,0.138227,0.144669,0.152817,0.160487,0.167646,0.174246,0.18083,0.187089,0.192432,0.19629,0.199831,0.20226,0.204442,0.207369,0.210828,0.214672,0.217564,0.219221,0.218668,0.215139,0.208849,0.199637,0.191585,0.18437,0.178075,0.171093,0.164165,0.161936,0.157838,0.151506,0.145536,0.14086,0.135147,0.129732,0.123087,0.116571,0.110465,0.104032,0.097656,0.091952,0.085473,0.079691,0.07503,0.072483,0.068463,0.068297
"alnfru_000023","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.153757,0.138455,0.114362,0.097419,0.087791,0.080515,0.072016,0.064261,0.064497,0.060906,0.059948,0.05929,0.057799,0.058696,0.057935,0.059313,0.069882,0.096401,0.129439,0.149674,0.159518,0.154935,0.134344,0.113944,0.10343,0.098155,0.088902,0.078989,0.076494,0.071294,0.061033,0.055513,0.052397,0.053983,0.06924,0.158817,0.269692,0.357292,0.417045,0.446757,0.459662,0.463161,0.463919,0.463719,0.463409,0.46311,0.463281,0.462706,0.462431,0.461077,0.460221,0.458835,0.457316,0.456187,0.455312,0.454281,0.453734,0.452779,0.451679,0.449569,0.4463,0.442232,0.441106,0.43909,0.437023,0.438561,0.440096,0.441708,0.442796,0.44378,0.444038,0.44475,0.444552,0.443992,0.443363,0.442625,0.441176,0.439543,0.436291,0.429518,0.421665,0.416417,0.414235,0.412586,0.41124,0.410947,0.4111,0.411888,0.41326,0.413624,0.414705,0.414605,0.41447,0.413056,0.41115,0.40791,0.40298,0.396509,0.38762,0.377653,0.367945,0.358444,0.345567,0.320445,0.278395,0.231775,0.198194,0.178611,0.168076,0.162658,0.160489,0.161338,0.166004,0.174545,0.185325,0.196342,0.207601,0.218825,0.229272,0.239728,0.249428,0.258338,0.266384,0.272866,0.279432,0.284881,0.289537,0.293088,0.296197,0.298667,0.300113,0.300499,0.299976,0.299288,0.298162,0.296734,0.294487,0.291781,0.288002,0.284398,0.278994,0.273969,0.269514,0.266288,0.265873,0.265696,0.26649,0.265619,0.263721,0.25912,0.249563,0.234222,0.206374,0.162499,0.117712,0.090204,0.080635,0.078594,0.078273,0.079219,0.081065,0.083563,0.088006,0.092602,0.098265,0.104529,0.111049,0.117807,0.124484,0.13177,0.137519,0.144143,0.151717,0.158719,0.165085,0.171886,0.177146,0.182844,0.188046,0.190777,0.193246,0.195903,0.196975,0.198625,0.200821,0.202776,0.203715,0.203501,0.203416,0.200316,0.196234,0.191454,0.185847,0.181306,0.177437,0.171893,0.166739,0.162596,0.158951,0.153357,0.147088,0.142891,0.137475,0.132671,0.126919,0.121572,0.115957,0.111044,0.10502,0.1,0.094962,0.090996,0.086979,0.082728,0.079672,0.079014
"alnfru_000037","alnfru","Alnus sp.","Shrub",44,"Yukon_Delta",0.144329,0.126295,0.096752,0.080652,0.067009,0.059177,0.050027,0.043015,0.045185,0.040471,0.040941,0.040305,0.03808,0.039058,0.037574,0.037833,0.042428,0.056668,0.078978,0.092704,0.098421,0.093989,0.079446,0.065373,0.058914,0.056476,0.05121,0.046078,0.044775,0.043001,0.039514,0.037252,0.037238,0.04106,0.049019,0.099911,0.207968,0.324746,0.418992,0.473782,0.494925,0.505052,0.507571,0.508254,0.508816,0.509216,0.509723,0.509473,0.509451,0.509795,0.509868,0.509567,0.509629,0.509564,0.508962,0.509226,0.509376,0.509589,0.509446,0.508973,0.507159,0.504908,0.504069,0.503805,0.503042,0.504213,0.505384,0.5066,0.507218,0.508613,0.508865,0.509454,0.509421,0.509236,0.508818,0.508539,0.507657,0.506605,0.503957,0.498591,0.491948,0.487184,0.484627,0.482808,0.480932,0.480382,0.480819,0.482672,0.484872,0.485915,0.487281,0.487671,0.487028,0.486329,0.485123,0.483188,0.479069,0.473497,0.465672,0.4564,0.446617,0.436378,0.423703,0.399607,0.356285,0.303084,0.259915,0.233331,0.219264,0.213242,0.211631,0.213483,0.220279,0.231679,0.245532,0.258843,0.272208,0.284681,0.296067,0.30675,0.316114,0.324261,0.331889,0.338326,0.345494,0.351568,0.357223,0.361781,0.365405,0.368917,0.371092,0.373262,0.374361,0.369996,0.365054,0.363128,0.358572,0.352749,0.348328,0.34628,0.341063,0.335431,0.332802,0.330654,0.330254,0.330433,0.331451,0.332031,0.331015,0.328046,0.319477,0.299871,0.25646,0.202121,0.138152,0.089724,0.068775,0.062452,0.06184,0.06409,0.069185,0.075774,0.083284,0.093203,0.10397,0.114637,0.125299,0.134773,0.143212,0.149987,0.155403,0.161749,0.168532,0.175021,0.180823,0.186334,0.191369,0.196998,0.20073,0.20433,0.208114,0.21075,0.213344,0.216701,0.221239,0.225657,0.229431,0.230998,0.23283,0.232442,0.226534,0.213204,0.202788,0.200214,0.194937,0.181108,0.171797,0.169981,0.165352,0.158319,0.154063,0.150725,0.14555,0.140511,0.135698,0.131317,0.12603,0.117558,0.110893,0.099995,0.092293,0.083204,0.077418,0.07307,0.069651,0.065865
