"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,101.34,0.18
"2","Forb",67,0.119005328596803,0,0
"3","Graminoid",0,0,112.6,0.2
"4","Lichen",18,0.0319715808170515,112.6,0.2
"5","Moss",156,0.27708703374778,11.26,0.02
"6","ShrubDecid",0,0,112.6,0.2
"7","ShrubEvergreen",263,0.467140319715808,112.6,0.2
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",59,0.104795737122558,0,0
"10","Unknown",0,0,0,0
