"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,99.15,0.15
"2","Forb",61,0.0922844175491679,0,0
"3","Graminoid",0,0,165.25,0.25
"4","Lichen",14,0.0211800302571861,99.15,0.15
"5","Moss",150,0.226928895612708,0,0
"6","ShrubDecid",0,0,165.25,0.25
"7","ShrubEvergreen",393,0.594553706505295,132.2,0.2
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",43,0.065052950075643,0,0
"10","Unknown",0,0,0,0
