"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,58.7,0.1
"2","Forb",3,0.00511073253833049,0,0
"3","Graminoid",0,0,146.75,0.25
"4","Lichen",7,0.0119250425894378,17.61,0.03
"5","Moss",0,0,117.4,0.2
"6","ShrubDecid",0,0,70.44,0.12
"7","ShrubEvergreen",4,0.00681431005110733,176.1,0.3
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",573,0.976149914821124,0,0
"10","Unknown",0,0,0,0
