"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,85.95,0.15
"2","Forb",33,0.0575916230366492,0,0
"3","Graminoid",0,0,57.3,0.1
"4","Lichen",24,0.0418848167539267,85.95,0.15
"5","Moss",234,0.408376963350785,85.95,0.15
"6","ShrubDecid",0,0,171.9,0.3
"7","ShrubEvergreen",253,0.441535776614311,85.95,0.15
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",29,0.0506108202443281,0,0
"10","Unknown",0,0,0,0
