"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,62.6,0.1
"2","Forb",12,0.0191693290734824,0,0
"3","Graminoid",0,0,187.8,0.3
"4","Lichen",191,0.305111821086262,125.2,0.2
"5","Moss",313,0.5,93.9,0.15
"6","ShrubDecid",0,0,62.6,0.1
"7","ShrubEvergreen",98,0.156549520766773,93.9,0.15
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",12,0.0191693290734824,0,0
"10","Unknown",0,0,0,0
