"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,47.6,0.05
"2","Forb",55,0.0577731092436975,0,0
"3","Graminoid",0,0,142.8,0.15
"4","Lichen",74,0.0777310924369748,190.4,0.2
"5","Moss",348,0.365546218487395,285.6,0.3
"6","ShrubDecid",0,0,190.4,0.2
"7","ShrubEvergreen",452,0.474789915966387,95.2,0.1
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",23,0.0241596638655462,0,0
"10","Unknown",0,0,0,0
