"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"hypaus_AK2018_01","hypaus","Hypogymnia austerodes","Lichen",13,464,"AK2018",0.353760550457852,-21.557172350204,13.3779965344157,0.405821754572131,-0.253053415222093,-2.56165251570943,-0.318811422659602
"209","rhigeo","Rhizocarpon geographicum","Lichen",18,464,"Murphy",0.603646294031742,-19.1697532473256,7.32356650079105,-1.24071082133321,-0.710624094466211,-0.0836009494843913,1.23563908415524
"evemis_AK2018_04","evemes","Evernia mesomorpha","Lichen",20,464,"AK2018",-17.8295423344768,-12.1544050794513,2.9339240552715,-3.4353867257764,2.82721719241011,1.4209531731373,0.226537844177823
"hypspl_Brooks004","hypspl","Hylocomium splendens","Moss",13,90,"Brooks_Range",21.7812309288241,-2.71442439961508,-1.82644018880995,-2.4604145509826,-2.7530482740772,0.0638946086314753,-2.58371525656526
"187","polytrichum","Polytrichum sp.","Moss",13,90,"Murphy",20.6594727535108,-3.86845515349536,-1.52267773117284,-0.36270079060017,-0.268517008317744,0.391144071719511,-0.806728175269108
"191","polytrichum","Polytrichum sp.","Moss",13,90,"Murphy",11.9396900044278,1.3942752015024,-1.27279343095162,0.112058471545992,0.589753682134658,0.916998014687368,-0.535311146320554
"cerpur_Brooks005","cerpur","Ceratadon purpureus","Moss",5,90,"Brooks_Range",17.1685293142583,-12.5614064018718,4.37913950781531,-1.13994637003181,-1.37056191464956,0.0750619211146431,-0.468015327207479
"hypspl_Brooks002","hypspl","Hylocomium splendens","Moss",13,90,"Brooks_Range",15.7556858464236,-4.66019584612029,-0.73068423468435,-1.98807360569094,-1.39757377219858,0.882575074303975,-2.11413954444395
"25","aulpal","Aulacomnium palustre","Moss",6,90,"Murphy",-23.8829365381623,1.22594853329386,12.7458387923659,-6.46064823200498,-1.75761360159183,-0.148343408491098,1.58537078603902
"223","rhyrug","Rhytidum rugosum","Moss",6,90,"Murphy",-1.08751154567921,-3.85109893712839,5.97375525585247,-3.09121510432669,-0.779080069180304,1.41969255850945,1.19487577899247
"180","polytrichum","Polytrichum sp.","Moss",13,90,"Murphy",10.8967966324625,-0.222215702123322,-0.940774809636991,-0.215304563331751,0.364712362747091,1.29052020941464,-0.900857256999067
"186","polytrichum","Polytrichum sp.","Moss",13,90,"Murphy",7.59643679567144,1.69719718988828,-0.629633259600817,0.0587113036068815,0.454958759930228,1.92474121216239,-0.511851756583004
"sphfus_Beth001","sphfus","Sphagnum fuscum","Moss",4,90,"Bethel",19.7426341606037,2.94098342643542,-3.80818443012432,-3.26708004645142,-0.493063410839487,-2.37943898145677,-2.41032454269119
"98","hylspl","Hylocomium splendens","Moss",13,90,"Murphy",-11.4725282156197,-0.2625987797502,7.78227263960652,-5.27299698475757,-1.58713427787171,1.11140470835277,1.23379655011366
"40","dicranum","Dicranum sp.","Moss",5,90,"Murphy",-8.15133458411859,11.7002636538209,-1.4292521085523,-3.32898069534457,-0.252378141958908,1.92770374622503,-3.29610105616585
"180","polytrichum","Polytrichum sp.","Moss",13,90,"Murphy",10.8967966324625,-0.222215702123322,-0.940774809636991,-0.215304563331751,0.364712362747091,1.29052020941464,-0.900857256999067
"plisch_AK2018_02","plesch","Pleurozium schreberi","Moss",4,90,"AK2018",4.55391497528408,-6.52324395448266,4.16525720695907,-2.49865572432007,0.0940719088860925,0.627817486493538,0.154778149558284
"raclan_Brooks004","raclan","Racomitrium lanoiginosum","Moss",4,90,"Brooks_Range",3.47876859670447,-4.6613473527899,1.19356022424163,-3.04401518249114,-2.36517824866434,1.00800527763413,0.587673983174993
"sphfus_Beth003","sphfus","Sphagnum fuscum","Moss",4,90,"Bethel",25.1753354057764,0.202039752564629,-4.70202554342817,-2.73871929329479,0.137914100585109,-2.70047064762597,-1.92055308497429
"sphagn_AK2018_02","sphagn","Sphagnum sp.","Moss",8,90,"AK2018",-10.8086428972172,-0.342800827482932,7.85377449971847,-2.17276876124096,1.16200667326586,-1.41093290037749,0.248051874454697
"47","hylspl","Hylocomium splendens","Moss",13,90,"Murphy",10.0435012506171,9.93756498420024,-6.67612274968492,-3.85781270113612,1.30472714620527,-1.16913830456098,-2.68301846757551
"plagmn_AK2018_01","plagiomnium","Plagiomnium sp.","Moss",4,90,"AK2018",-2.17333755287565,10.2439104794556,2.70151214138674,-0.876576897336024,-0.89212456271885,-1.86618918362866,-1.53631346094355
"sphfus_Beth002","sphfus","Sphagnum fuscum","Moss",4,90,"Bethel",20.3948762612377,4.53582542841862,-4.78721119801637,-3.36039120503557,0.195005678930003,-3.05207544028677,-2.38224244468387
"sphagn_AK2018_03","sphagn","Sphagnum sp.","Moss",8,90,"AK2018",-21.0925305514485,3.58756552276515,9.07269545903594,-3.05362775987575,1.26557027117915,-1.09507924549165,0.234164063828024
"alnfru_000044","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",2.63173874373449,3.23461883610074,3.63683550684946,1.86544211190532,0.26970495221938,0.467130833345253,0.824860793823931
"alnfru_000041","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",0.638957840030662,6.20052214740914,2.90695262397251,0.630741771026229,0.0323908106148928,0.396968342718424,0.533388617662047
"salarb_00001","salarb","Salix arbusculoides","Shrub",4,241,"Yukon_Delta",7.21030769137215,-1.48176353685462,1.50066572087529,1.728667156147,1.03430984567905,0.553373381817289,0.332784283162482
"13","betnan","Betula nana","Shrub",56,241,"Murphy A",7.74261129528599,2.85954012541347,1.55245909254059,-0.0703802587874108,-1.85032011689202,0.309759505508043,0.323136930861534
"salgla_00009","salgla","Salix glauca","Shrub",16,241,"Yukon_Delta",8.80348421387276,3.91136854196394,-0.0826742686784716,0.499284168314175,0.482414885746131,0.984387122221689,0.591750444076398
"1","betnan","Betula nana","Shrub",56,241,"Murphy A",11.1181221714864,1.43424741810879,1.58557695492526,0.225274215441974,-1.57446201703585,0.134322577313232,0.0526927758473019
"alnfru_000035","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",3.83899097409446,4.42050440489525,2.65872067438855,1.30405964618002,0.106813612649336,0.627370443780801,0.90632976289498
"alnfru_000044","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",2.63173874373449,3.23461883610074,3.63683550684946,1.86544211190532,0.26970495221938,0.467130833345253,0.824860793823931
"salric_00003","salric","Salix richardsonii","Shrub",4,241,"Yukon_Delta",4.20426219257286,4.06077374878981,1.55901370105931,1.53094142913503,0.213474306810723,0.457142604701563,0.368633115660205
"salpul_AK2018_01","salpul","Salix pulchra","Shrub",10,241,"AK2018",8.53550465166831,4.38324527249614,-0.802922327800677,0.639998330720799,1.03989981530025,1.21070304623099,1.01850192104171
"salala_00001","salala","Salix alaxensis","Shrub",47,241,"Yukon_Delta",4.65437407627029,2.81031575985795,3.47437259399013,2.89749341350315,0.73493699084013,1.51954113236708,-0.961765053522476
"alnfru_000026","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",3.40124112252485,3.73150606575624,2.8703911656742,1.78886309065234,0.311733793288322,0.258323704684234,0.73436213821906
"salgla_00002","salgla","Salix glauca","Shrub",16,241,"Yukon_Delta",8.85980175388235,3.20919964700161,1.42659487190306,1.3875269902703,-0.201907909178708,0.289545742589732,0.532970098236912
"19","betnan","Betula nana","Shrub",56,241,"Murphy A",7.82224468949402,2.52691556803643,2.32184975362446,1.03913389381483,-0.99940913507384,0.510478138211831,0.702609547177559
"vacvit_Brooks004","vacvit","Vaccinium vitis-idea","Shrub",21,241,"Brooks_Range",9.80544234252575,7.82559249528302,-3.01993289482663,-0.446786250431467,1.01134840702678,0.19695544128467,0.128082050087239
"alnfru_00006","alnfru","Alnus sp.","Shrub",44,241,"Yukon_Delta",8.00680057249093,4.53804317316566,2.49352650010614,2.47936730792606,-0.00398911989274806,1.49950805695748,-0.6343958552322
