"","key","predicted_counts","prediction_prop","validation_counts","validation_prop"
"1","Abiotic",0,0,7.64,0.02
"2","Forb",167,0.43717277486911,0,0
"3","Graminoid",0,0,0,0
"4","Lichen",0,0,11.46,0.03
"5","Moss",2,0.00523560209424084,11.46,0.03
"6","ShrubDecid",0,0,351.44,0.92
"7","ShrubEvergreen",209,0.547120418848168,0,0
"8","TreeBroadleaf",0,0,0,0
"9","TreeConifer",4,0.0104712041884817,0,0
"10","Unknown",0,0,0,0
